gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
FAM20C,192571,260772,226671,6630,0.015149234069780571,0.9700374531835205,125
FOXL3,290170,294422,292296,7160,0.021848771124242536,0.9700374531835205,136
PDGFA,497258,520296,508777,9050,0.021848771124242536,0.9700374531835205,174
PRKAR1B,549197,727650,638423,9191,0.028040197222326774,0.971326164874552,176
DNAAF5,726699,786475,756587,9016,0.03609469682712936,0.9681274900398407,173
SUN1,816615,896435,856525,8836,0.03605705897850879,0.9685039370078738,169
GET4,876554,896436,886495,8740,0.037242651210056835,0.9685039370078738,167
ADAP1,897900,955407,926653,8537,0.03402461515299785,0.9681274900398406,163
COX19,898778,975549,937163,8547,0.03690391057247168,0.967741935483871,163
CYP2W1,983181,989640,986410,8336,0.03726147013436712,0.9685039370078738,159
C7orf50,996986,1138260,1067623,8043,0.03690391057247168,0.971326164874552,153
GPR146,1044546,1059261,1051903,8121,0.035323120930407625,0.971326164874552,155
GPER1,1082208,1093815,1088011,7932,0.03402461515299785,0.9681274900398406,151
ZFAND2A,1152071,1160759,1156415,7915,0.03406225300161843,0.9681274900398406,151
UNCX,1232872,1237326,1235099,7688,0.03684745379954082,0.96734693877551,146
MICALL2,1428465,1459470,1443967,7676,0.03690391057247168,0.961890243902439,146
INTS1,1470277,1504389,1487333,7600,0.03519138846023562,0.9604430379746837,145
MAFK,1530702,1543043,1536872,7437,0.03402461515299785,0.9609375000000001,141
TMEM184A,1542235,1560821,1551528,7401,0.03626406714592194,0.9613003095975233,141
PSMG3,1567332,1571005,1569168,7377,0.03690391057247168,0.9608150470219435,140
ELFN1,1665745,1747946,1706845,6795,0.019571681282697883,0.9604430379746837,128
MAD1L1,1815793,2233243,2024518,6981,0.01979750837442132,0.9615384615384615,132
ENSG00000286192,1815804,2242215,2029009,6976,0.020060973314765328,0.9614197530864197,132
MRM2,2234195,2242205,2238200,7446,0.018931837856148142,0.9701492537313435,141
NUDT1,2242226,2251146,2246686,7456,0.01979750837442132,0.9701492537313435,142
SNX8,2251770,2354318,2303044,7246,0.01900711355338929,0.970260223048327,137
EIF3B,2354086,2380745,2367415,7073,0.018461364748390982,0.970260223048327,134
CHST12,2403588,2448484,2426036,7038,0.015600888253227448,0.9704797047970478,133
GRIFIN,2474728,2476894,2475811,7016,0.013963641838232527,0.970260223048327,133
LFNG,2512529,2529177,2520853,7154,0.015600888253227448,0.970260223048327,136
BRAT1,2537810,2555694,2546752,7209,0.035586585870751634,0.970260223048327,137
IQCE,2558972,2614733,2586852,7258,0.02873649742180737,0.9741100323624596,138
TTYH3,2631961,2664802,2648381,7411,0.022883811961308294,0.9743589743589742,141
AMZ1,2679522,2775500,2727511,7780,0.04572998607399602,0.973063973063973,148
GNA12,2721822,2870786,2796304,7912,0.020456170725281348,0.9741935483870968,151
CARD11,2906142,3044228,2975185,7609,0.039086905792464904,0.9741935483870968,145
SDK1,3301252,4269000,3785126,6574,0.05395385599759117,0.9598070739549841,124
FOXK1,4682295,4771442,4726868,7865,0.017972072716323537,0.972972972972973,150
AP5Z1,4775615,4794397,4785006,7903,0.018028529489254395,0.9728813559322035,151
RADIL,4797055,4883716,4840385,8058,0.01974105160149046,0.9728813559322036,154
PAPOLB,4857738,4862030,4859884,8043,0.017068764349429787,0.9725085910652922,153
MMD2,4905989,4959213,4932601,8011,0.017859159170461818,0.9728813559322035,153
RBAK-RBAKDN,4983718,5073221,5028469,7801,0.01985396514735218,0.9726962457337883,149
RBAK,5045821,5069487,5057654,7867,0.01985396514735218,0.9726962457337883,150
WIPI2,5190196,5233840,5212018,7836,0.02115247092476194,0.9726962457337883,149
SLC29A4,5274369,5306912,5290640,7981,0.023410741841996312,0.9726962457337883,152
TNRC18,5306790,5425414,5366102,8403,0.02262034702096429,0.9726027397260275,161
FBXL18,5431335,5513809,5472572,8387,0.02262034702096429,0.9755434782608696,160
ACTB,5526409,5563902,5545155,8372,0.02115247092476194,0.9742857142857143,160
FSCN1,5592816,5606655,5599735,8440,0.023523655387858028,0.9755434782608696,161
RNF216,5620047,5781696,5700871,7967,0.02262034702096429,0.9719298245614035,152
OCM,5879827,5886363,5883095,7771,0.023542474312168316,0.9719298245614035,148
CCZ1,5898725,5926550,5912637,7786,0.02262034702096429,0.9719298245614035,148
RSPH10B,5925550,5970689,5948119,7809,0.023542474312168316,0.9719298245614035,149
PMS2,5970925,6009130,5990027,7776,0.02100191953027965,0.9739884393063586,148
AIMP2,6009255,6023834,6016544,7721,0.021773495427001396,0.9754098360655736,147
EIF2AK1,6022247,6059175,6040711,7646,0.021773495427001396,0.9754098360655736,145
ANKRD61,6031376,6036552,6033964,7691,0.021942865745793974,0.9704797047970478,146
USP42,6104949,6161564,6133256,7543,0.014866950205126277,0.9754098360655736,143
CYTH3,6161779,6272644,6217211,7597,0.016146637058225752,0.9739884393063586,144
SAGSIN1,6329411,6348967,6339189,7181,0.01735104821408408,0.9751381215469613,136
FAM220A,6329411,6348981,6339196,7181,0.01735104821408408,0.9751381215469613,136
RAC1,6374527,6403967,6389247,7417,0.017332229289773793,0.9777227722772276,141
DAGLB,6409126,6484190,6446658,7521,0.019383492039595017,0.9773869346733669,143
KDELR2,6445953,6484190,6465071,7637,0.019383492039595017,0.9770408163265305,145
GRID2IP,6496778,6551461,6524119,7769,0.01735104821408408,0.9777227722772276,148
ZDHHC4,6577434,6589374,6583404,7770,0.038277692047122586,0.9766839378238342,148
INTS15,6590021,6608726,6599373,7767,0.0383906055929843,0.9766839378238342,148
ZNF853,6615610,6624290,6619950,7793,0.03272610937558809,0.9777227722772276,148
ZNF316,6637318,6658279,6647798,7754,0.038277692047122586,0.9766839378238342,148
ZNF12,6688433,6706947,6697690,7740,0.038202416349881446,0.9766839378238342,147
RSPH10B2,6754103,6799365,6776734,7856,0.03272610937558809,0.9777227722772276,150
CCZ1B,6794134,6826770,6810452,7814,0.03361059881817156,0.9773869346733669,149
C1GALT1,7156934,7248616,7202775,7304,0.04682148368399262,0.9773869346733669,139
COL28A1,7356203,7535873,7446038,6760,0.040310135872633525,0.9727891156462587,128
MIOS,7566875,7608932,7587903,6413,0.040178403402461524,0.9730639730639731,121
RPA3,7636518,7718607,7677562,6472,0.04318943129210734,0.9731543624161074,122
UMAD1,7640711,7968020,7804365,6362,0.040178403402461524,0.973421926910299,120
GLCCI1,7968796,8094272,8031534,6222,0.026139485866987847,0.9736842105263158,117
ICA1,8113184,8262687,8187935,6128,0.02542436674319696,0.9740259740259739,115
NXPH1,8433609,8752961,8593285,6746,0.023429560766306597,0.9830188679245283,127
NDUFA4,10931943,10940153,10936048,6368,0.04126990101245813,0.973421926910299,120
PHF14,10973336,11169623,11071479,6222,0.03231209304076179,0.9745222929936305,117
THSD7A,11370365,11832198,11601281,6884,0.05967480898791826,0.9746031746031745,130
TMEM106B,12211270,12243367,12227318,7771,0.07021340660167866,0.9739413680781761,148
VWDE,12330885,12403941,12367413,8002,0.06744702472806656,0.9618902439024392,153
ENSG00000226690,12469621,12542222,12505921,7946,0.06771048966841055,0.9620060790273556,151
SCIN,12570577,12660182,12615379,7851,0.08223869923595167,0.962686567164179,150
ARL4A,12686856,12690958,12688907,7503,0.07011931198012722,0.9691119691119692,143
ETV1,13891229,13991425,13941327,6934,0.016184274906846326,0.9832089552238807,131
DGKB,14145049,14974777,14559913,6227,0.027983740449395916,0.9841549295774648,117
AGMO,15200317,15562015,15381166,6195,0.0410440739207347,0.9751552795031055,116
MEOX2,15611212,15686683,15648947,6121,0.03735556475591856,0.9711191335740073,115
CRPPA,16087525,16502504,16295014,6320,0.022601528096653997,0.9713261648745519,119
SOSTDC1,16461481,16530580,16496030,6479,0.02094546275734879,0.9714285714285715,122
LRRC72,16526825,16581568,16554196,6512,0.02226278745906884,0.9711191335740075,123
ANKMY2,16599779,16645817,16622798,6476,0.02226278745906884,0.9712230215827338,122
BZW2,16646131,16706523,16676327,6473,0.023072001204411156,0.9711191335740075,122
TSPAN13,16753755,16784536,16769145,6266,0.0241258609657872,0.9832089552238806,118
AGR2,16791811,16833433,16812622,6144,0.019025932477699577,0.9832089552238806,115
AGR3,16859412,16881987,16870699,5877,0.01800971056494411,0.9828897338403042,110
AHR,16916359,17346152,17131255,5962,0.01759569423011781,0.9828897338403042,112
ENSG00000283321,17299295,17467234,17383264,5721,0.019082389250630438,0.9828897338403042,107
SNX13,17790761,17940501,17865631,5886,0.019628138055628738,0.9719298245614038,110
PRPS1L1,18026770,18027846,18027308,5462,0.018179080883736688,0.9740259740259741,102
HDAC9,18086949,19002416,18544682,4978,0.014565847416161692,0.9735973597359735,92
TWIST1,19020991,19117636,19069313,6253,0.04168391734728444,0.9739413680781758,118
FERD3L,19144782,19145421,19145101,6673,0.03967029244608378,0.9748427672955974,126
POLR1F,19695461,19709037,19702249,7483,0.05321991794949,0.9739413680781758,142
TMEM196,19719315,19773617,19746466,7329,0.05195905002070081,0.9738562091503269,139
MACC1,20134655,20217404,20176029,6903,0.061763709586360044,0.9732441471571907,131
ITGB8,20330702,20415754,20373228,6670,0.06214008807256578,0.9732441471571905,126
ABCB5,20615667,20777038,20696352,6033,0.06198953667808349,0.9732441471571907,113
SP8,20782279,20786886,20784582,6137,0.015920809966502317,0.9732441471571907,115
SP4,21428043,21514822,21471432,7100,0.020173886860627047,0.9712230215827338,135
DNAH11,21543039,21901839,21722439,7271,0.020343257179419625,0.9830188679245282,138
CDCA7L,21900899,21945903,21923401,7041,0.020173886860627047,0.9830188679245282,133
