gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
DUSP22,291630,351355,321492,3798,0.01896172967973176,0.9946236559139786,68
IRF4,391739,411443,401591,4328,0.01896172967973176,0.9946236559139786,79
EXOC2,485154,693139,589146,5341,0.01901953983119436,0.9946236559139786,99
HUS1B,655939,657100,656519,5607,0.01531969013758816,0.9946236559139786,105
FOXQ1,1312098,1314758,1313428,5618,0.014452537865649207,0.9807692307692307,105
FOXF2,1389576,1395603,1392589,5423,0.015030639380275174,0.9807692307692307,101
FOXC1,1609915,1613897,1611906,5187,0.013180714533472077,0.9807692307692307,96
GMDS,1623806,2245605,1934705,4679,0.013527575442247659,0.9807692307692307,86
MYLK4,2663629,2770330,2716979,5421,0.01312290438200948,0.9807692307692307,101
WRNIP1,2765393,2786952,2776172,5662,0.013238524684934673,0.9807692307692307,106
SERPINB1,2832332,2841959,2837145,5828,0.02150537634408603,0.9807692307692307,109
SERPINB9,2887270,2903309,2895289,5826,0.019771071800208116,0.9801980198019802,109
SERPINB6,2948159,2972165,2960162,5861,0.019771071800208116,0.9803921568627451,110
NQO2,2987987,3019755,3003871,5903,0.019771071800208116,0.9801980198019802,111
RIPK1,3063824,3115187,3089505,5769,0.020464793617759283,0.9640000000000001,108
BPHL,3118374,3153578,3135976,5697,0.020002312406058508,0.9642857142857145,106
TUBB2A,3153497,3157544,3155520,5725,0.01959764134582033,0.9797979797979798,107
TUBB2B,3223324,3231730,3227527,5901,0.020002312406058508,0.9642857142857145,111
PSMG4,3231403,3303373,3267388,5889,0.026823910278644926,0.9797979797979798,110
SLC22A23,3268962,3457050,3363006,5809,0.028153543762284655,0.9631147540983609,109
PXDC1,3722614,3751713,3737163,5543,0.026823910278644926,0.9813084112149533,103
FAM50B,3849373,3851320,3850346,5431,0.026823910278644926,0.9813084112149533,101
PRPF4B,4021267,4064983,4043125,5634,0.04584345010983929,0.9813084112149533,105
FAM217A,4049434,4087344,4068389,5702,0.04590126026130188,0.980952380952381,107
ECI2,4115693,4135597,4125645,5830,0.046190311018614864,0.981651376146789,109
CDYL,4706159,4955551,4830855,5549,0.04798242571395536,0.9805825242718448,103
RPP40,4994717,5004063,4999390,5501,0.05023702162099665,0.9805825242718448,103
PPP1R3G,5085341,5089487,5087414,5435,0.054688403283616606,0.9811320754716981,101
LYRM4,5103629,5260950,5182289,5324,0.054688403283616606,0.9807692307692307,99
FARS2,5261044,5829192,5545118,4994,0.02133194588969823,0.9807692307692307,92
NRN1,5997999,6007605,6002802,5125,0.04318418314255983,0.9814814814814814,95
F13A1,6144084,6321013,6232548,5414,0.04520753844375072,0.9814814814814814,101
