gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
ZNF595,53286,88208,70747,2757,0.02266157937333796,0.9946236559139786,48
ZNF718,124501,202303,163402,3130,0.02266157937333796,0.9946236559139786,55
ZNF732,270675,305474,288074,4010,0.02266157937333796,0.9946236559139786,73
ZNF141,337814,384868,361341,4490,0.02266157937333796,0.9946236559139786,82
ZNF721,425815,499156,462485,5235,0.02266157937333796,0.9946236559139786,97
PIGG,499210,540200,519705,5545,0.023933402705515087,0.9946236559139786,103
TMEM271,573880,576295,575087,5609,0.023933402705515087,0.9801980198019802,105
PDE6B,625573,670782,648177,5707,0.02266157937333796,0.9640000000000001,107
ATP5ME,672436,674330,673383,5706,0.021447566192623422,0.9612068965517242,107
MYL5,673580,682028,677804,5705,0.025089605734767022,0.9801980198019802,107
SLC49A3,681829,689271,685550,5717,0.021331945889698233,0.9801980198019802,107
PCGF3,705748,770089,737918,5854,0.023933402705515087,0.9801980198019802,110
CPLX1,784957,826129,805543,6170,0.021331945889698233,0.9608695652173913,116
GAK,849276,932373,890824,6295,0.03324083709099318,0.9618644067796611,118
TMEM175,932387,958656,945521,6297,0.03324083709099318,0.9807692307692307,118
DGKQ,958887,986895,972891,6348,0.03324083709099318,0.9805825242718448,119
SLC26A1,979073,993440,986256,6375,0.03324083709099318,0.9803921568627451,120
IDUA,986997,1004564,995780,6377,0.033414267545380974,0.9801980198019802,120
FGFRL1,1009936,1026898,1018417,6526,0.031622152850040455,0.9807692307692307,123
RNF212,1056250,1113564,1084907,6587,0.034050179211469536,0.9805825242718448,124
SPON2,1166932,1208962,1187947,6974,0.03329864724245578,0.9805825242718448,132
CTBP1,1211445,1250333,1230889,6907,0.03364550815123135,0.9807692307692307,131
MAEA,1289887,1340147,1315017,6730,0.03329864724245578,0.9805825242718448,127
UVSSA,1345691,1395989,1370840,6539,0.03324083709099318,0.980952380952381,123
NKX1-1,1402932,1406442,1404687,6368,0.03399236906000694,0.9805825242718448,120
FAM53A,1617915,1684313,1651114,5625,0.031622152850040455,0.9807692307692307,105
SLBP,1692731,1712344,1702537,5756,0.03329864724245578,0.9805825242718448,108
TACC3,1712858,1745171,1729014,5753,0.03364550815123135,0.9805825242718448,108
TMEM129,1715952,1721358,1718655,5754,0.03364550815123135,0.9805825242718448,108
FGFR3,1793293,1808872,1801082,5504,0.021100705283847845,0.9807692307692307,103
LETM1,1811479,1856156,1833817,5455,0.020233553011908895,0.9805825242718448,102
NSD2,1871393,1982207,1926800,5609,0.023413111342351717,0.9805825242718448,105
NELFA,1982717,2041903,2012310,5573,0.02248814891895017,0.9805825242718448,104
NICOL1,2041995,2043964,2042979,5508,0.022083477858711988,0.9805825242718448,103
NAT8L,2059327,2069089,2064208,5404,0.022083477858711988,0.9805825242718448,101
POLN,2071918,2242121,2157019,5027,0.022083477858711988,0.9805825242718448,93
ENSG00000290263,2078998,2242276,2160637,5018,0.022372528616024977,0.9807692307692307,93
HAUS3,2227464,2242133,2234798,4911,0.02248814891895017,0.9807692307692307,91
MXD4,2247432,2262109,2254770,4884,0.020811654526534863,0.9807692307692307,90
ZFYVE28,2269582,2418651,2344116,5038,0.022430338767487575,0.9807692307692307,93
CFAP99,2418955,2463002,2440978,5052,0.02572551740085559,0.9805825242718448,94
RNF4,2462220,2515857,2489038,5186,0.022372528616024977,0.9805825242718448,96
ENSG00000290180,2512477,2625320,2568898,5185,0.023413111342351717,0.9805825242718448,96
FAM193A,2536647,2732573,2634610,5219,0.022083477858711988,0.9805825242718448,97
TNIP2,2741648,2756342,2748995,4969,0.022372528616024977,0.9805825242718448,92
SH3BP2,2793023,2841291,2817157,4993,0.022372528616024977,0.9803921568627451,92
ADD1,2843844,2930076,2886960,4759,0.019077349982656953,0.9807692307692307,88
MFSD10,2930561,2934834,2932697,4617,0.020406983466296685,0.9805825242718448,85
NOP14,2937933,2963406,2950669,4617,0.019077349982656953,0.9807692307692307,85
GRK4,2963571,3040760,3002165,4879,0.02081165452653486,0.9807692307692307,90
HTT,3041363,3243957,3142660,5251,0.023470921493814315,0.9795918367346939,98
MSANTD1,3244369,3271738,3258053,5407,0.02029136316337149,0.980952380952381,101
RGS12,3293021,3439913,3366467,5501,0.023297491039426525,0.9946236559139786,103
HGFAC,3441968,3449486,3445727,6350,0.022488148918950165,0.980952380952381,120
DOK7,3463306,3501473,3482389,6587,0.022488148918950165,0.980952380952381,124
LRPAP1,3503612,3532446,3518029,6821,0.02127413573823564,0.980952380952381,129
ADRA2C,3766348,3768526,3767437,8189,0.022488148918950165,0.980952380952381,156
OTOP1,4188726,4226929,4207827,7621,0.020464793617759283,0.9648437500000001,145
TMEM128,4235542,4248223,4241882,7610,0.02428026361429067,0.9807692307692307,145
LYAR,4267701,4290154,4278927,7607,0.02428026361429067,0.9807692307692307,145
ZBTB49,4290251,4321786,4306018,7581,0.021331945889698233,0.9642857142857145,144
NSG1,4348140,4419058,4383599,7448,0.021331945889698237,0.9648437500000001,141
STX18,4415742,4542346,4479044,6771,0.021331945889698233,0.9625000000000001,128
MSX1,4859665,4863936,4861800,5998,0.20193085905885078,0.9612068965517241,112
CYTL1,5014586,5019458,5017022,6381,0.19279685512776046,0.9615384615384617,120
STK32B,5051480,5500994,5276237,6547,0.20083246618106143,0.9807692307692307,123
EVC2,5542772,5709548,5626160,6512,0.1838940918025205,0.9946236559139786,123
EVC,5711201,5814305,5762753,6207,0.20193085905885078,0.9946236559139786,117
CRMP1,5748084,5893086,5820585,6040,0.0346282807260955,0.9946236559139786,113
C4orf50,5897373,6200555,6048964,5712,0.025436466643542602,0.9946236559139786,107
JAKMIP1,6026199,6200591,6113395,5809,0.02607237830963117,0.9946236559139786,109
ENSG00000284684,6064977,6070162,6067569,5724,0.027286391490345698,0.9946236559139786,107
WFS1,6269849,6303265,6286557,5881,0.025320846340617414,0.9946236559139786,110
PPP2R2C,6320578,6563600,6442089,5688,0.024338073765753268,0.9946236559139786,106
MAN2B2,6575189,6623362,6599275,5585,0.026823910278644933,0.980952380952381,104
MRFAP1,6640091,6642729,6641410,5663,0.024338073765753268,0.9805825242718448,106
MRFAP1L2,6663396,6676755,6670075,5689,0.026823910278644933,0.980952380952381,106
S100P,6693878,6697170,6695524,5747,0.023644351948202108,0.9803921568627451,107
MRFAP1L1,6707701,6709865,6708783,5764,0.024338073765753268,0.9805825242718448,108
BLOC1S4,6716174,6717664,6716919,5743,0.026823910278644933,0.980952380952381,107
KIAA0232,6781375,6884170,6832772,5898,0.016822754075615676,0.980952380952381,110
TBC1D14,6909242,7033118,6971180,6452,0.016822754075615676,0.9811320754716981,122
CCDC96,7040849,7043001,7041925,6816,0.03300959648514279,0.9811320754716981,129
TADA2B,7041899,7057952,7049925,6861,0.034107989362932134,0.981651376146789,130
GRPEL1,7058671,7068085,7063378,6865,0.036420395421436005,0.9805825242718448,130
SORCS2,7192538,7742827,7467682,7574,0.0346282807260955,0.9813084112149533,144
PSAPL1,7430285,7434930,7432607,7536,0.034107989362932134,0.981651376146789,143
AFAP1,7758714,7939926,7849320,7468,0.03613134466412302,0.9814814814814814,142
ABLIM2,7965310,8158832,8062071,6507,0.036246964967048226,0.9814814814814814,123
SH3TC1,8182072,8241803,8211937,6776,0.03613134466412302,0.9813084112149533,128
HTRA3,8269754,8307098,8288426,6759,0.03803907966238872,0.9805825242718448,128
ACOX3,8366282,8440723,8403502,6385,0.03422360966585733,0.9807692307692307,120
TRMT44,8436140,8493531,8464835,6452,0.03335645739391837,0.9803921568627451,122
GPR78,8558725,8619761,8589243,7379,0.05000578101514626,0.9805825242718448,140
CPZ,8592660,8619759,8606209,7499,0.05931321540062434,0.9803921568627451,142
HMX1,8846076,8871839,8858957,6758,0.07411261417504914,0.9795918367346939,128
FAM90A26,9170409,9176730,9173569,8677,0.07399699387212394,0.9645669291338583,166
USP17L10,9210657,9212249,9211453,8847,0.05931321540062434,0.9648437500000001,169
USP17L11,9215405,9216997,9216201,8854,0.07070181523875592,0.9642857142857143,170
USP17L12,9220152,9221744,9220948,8873,0.050121401318071454,0.9648437500000001,170
USP17L13,9224896,9226488,9225692,8887,0.07359232281188575,0.9645669291338583,170
USP17L15,9234385,9236046,9235215,8942,0.07411261417504914,0.9645669291338583,171
USP17L17,9243879,9245471,9244675,8924,0.07411261417504914,0.9645669291338583,171
USP17L18,9248630,9250222,9249426,8933,0.05000578101514626,0.9648437500000001,171
USP17L19,9253378,9254970,9254174,8968,0.05931321540062434,0.9648437500000001,172
USP17L20,9258124,9259716,9258920,8968,0.07411261417504914,0.9645669291338583,172
USP17L21,9262872,9264464,9263668,8961,0.07411261417504914,0.9645669291338583,172
USP17L22,9267619,9269211,9268415,8968,0.07070181523875592,0.9642857142857143,172
USP17L23,9272364,9272914,9272639,8972,0.07411261417504914,0.9648437500000001,172
USP17L24,9325165,9326757,9325961,8937,0.07411261417504914,0.9648437500000001,171
USP17L25,9329911,9331503,9330707,8930,0.07347670250896056,0.9642857142857143,171
USP17L26,9334658,9336250,9335454,8931,0.050121401318071454,0.9648437500000001,171
USP17L5,9339403,9340995,9340199,8947,0.07070181523875592,0.9642857142857143,171
USP17L27,9344148,9345740,9344944,8953,0.07411261417504914,0.9648437500000001,172
USP17L28,9348893,9350485,9349689,8959,0.047519944502254594,0.9648437500000001,172
USP17L29,9353638,9355230,9354434,8963,0.05931321540062434,0.9648437500000001,172
USP17L30,9363129,9364721,9363925,8937,0.07341889235749796,0.9642857142857143,171
DEFB131A,9444414,9450666,9447540,8815,0.04971673025783327,0.9648437500000001,169
SLC2A9,9771153,10054936,9913044,8421,0.03734535784483756,0.9631147540983609,161
DRD5,9781634,9784009,9782821,8270,0.03555324314949705,0.9637096774193551,158
WDR1,10068089,10116972,10092530,7040,0.03555324314949705,0.9637096774193551,133
ZNF518B,10439880,10457426,10448653,6119,0.0385593710255521,0.9625000000000001,115
CLNK,10486395,10684768,10585581,6089,0.03746097814776275,0.9628099173553719,114
HS3ST1,11393150,11429564,11411357,5915,0.037403167996300155,0.980952380952381,111
RAB28,13361354,13484365,13422859,3567,0.01081049832350561,0.9805825242718448,64
NKX3-2,13540830,13544508,13542669,3688,0.021100705283847842,0.9807692307692307,66
BOD1L1,13568738,13627725,13598231,3697,0.024280263614290663,0.9807692307692307,66
CPEB2,15002481,15070153,15036317,5066,0.040235865417967406,0.9601769911504426,94
C1QTNF7,15339818,15446167,15392992,4961,0.0365938258758238,0.9628099173553719,92
CC2D2A,15469865,15601552,15535708,5001,0.0219678575557868,0.9803921568627451,93
FBXL5,15604381,15681679,15643030,4996,0.025031795583304428,0.9803921568627451,92
FAM200B,15681662,15690447,15686054,4937,0.02156318649554862,0.9805825242718448,91
BST1,15703065,15738313,15720689,4878,0.023413111342351713,0.9801980198019802,90
CD38,15778275,15853232,15815753,4996,0.021678806798473817,0.9805825242718448,92
FGFBP1,15935577,15938740,15937158,5338,0.04428257602034917,0.9801980198019802,99
FGFBP2,15960245,15969309,15964777,5323,0.037692218753613144,0.9801980198019802,99
PROM1,15963076,16084378,16023727,5325,0.03717192739044976,0.9803921568627451,99
TAPT1,16160505,16227410,16193957,5454,0.041623309053069726,0.9801980198019802,102
LDB2,16501541,16898678,16700109,5445,0.038732801479939884,0.9805825242718448,101
QDPR,17460261,17512206,17486233,5205,0.020464793617759283,0.9789473684210526,97
CLRN2,17515165,17527104,17521134,5178,0.030176899063475544,0.9791666666666666,96
LAP3,17577198,17607972,17592585,5070,0.019886692103133312,0.9789473684210526,94
MED28,17614641,17634105,17624373,5023,0.019192970285582152,0.9800000000000001,93
FAM184B,17629306,17781621,17705463,5097,0.017921146953405014,0.9800000000000001,94
DCAF16,17800655,17810758,17805706,5203,0.018961729679731767,0.9583333333333331,97
NCAPG,17810979,17844865,17827922,5162,0.019771071800208116,0.9571428571428573,96
LCORL,17841187,18021876,17931531,5003,0.018672678922418782,0.964,93
SLIT2,20251905,20620561,20436233,5266,0.036940686784599386,0.9807692307692307,98
PACRGL,20696282,20752907,20724594,5461,0.03364550815123136,0.9803921568627451,102
KCNIP4,20728606,21948772,21338689,6659,0.09515550930743437,0.9605263157894738,126
ADGRA3,22345071,22516066,22430568,5228,0.04526534859521332,0.9459459459459458,97
GBA3,22692914,22819575,22756244,4994,0.04526534859521332,0.9608695652173914,92
PPARGC1A,23755041,23904089,23829565,6102,0.044109145565961384,0.9797979797979798,115
DHX15,24517441,24584554,24550997,5937,0.017053994681466067,0.9800000000000001,111
SOD3,24789912,24800842,24795377,5971,0.031795583304428256,0.9800000000000001,112
CCDC149,24803514,24980204,24891859,5882,0.03133310209272748,0.9618644067796611,110
LGI2,24998847,25030946,25014896,5977,0.03202682391027864,0.9615384615384617,112
SEPSECS,25120014,25160550,25140282,6361,0.03133310209272748,0.9801980198019802,120
PI4K2B,25160663,25279204,25219933,6305,0.03202682391027864,0.9803921568627451,119
