gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
OR11H1,15528192,15529139,15528665,5569,0.011724189845308442,0.9969325153374234,104
POTEH,15690026,15721631,15705828,7420,0.02305318228010087,0.9969325153374234,141
CCT8L2,16590751,16592810,16591780,7908,0.036019421129888214,0.975,151
XKR3,16783412,16825411,16804411,7056,0.044563212766758245,0.9752747252747253,134
GAB4,16961936,17008222,16985079,7383,0.0443562045993451,0.9701492537313432,140
IL17RA,17084954,17115693,17100323,7223,0.017407504987014946,0.9700374531835205,137
TMEM121B,17116297,17121367,17118832,7303,0.01710640219805036,0.9715302491103202,139
HDHD5,17137511,17165287,17151399,7367,0.015506793631676015,0.9702602230483274,140
ADA2,17178790,17258235,17218512,7392,0.0192705784937333,0.9702602230483274,140
CECR2,17359949,17558151,17459050,7368,0.02337310399337574,0.9715302491103204,140
SLC25A18,17563450,17590995,17577222,7672,0.020738454589935642,0.9710144927536233,146
ATP6V1E1,17592136,17628749,17610442,7698,0.020305619330799052,0.9715302491103202,146
BCL2L13,17628855,17730855,17679855,7559,0.020136249012006474,0.9709090909090909,144
BID,17734138,17774770,17754454,7035,0.020249162557868194,0.9790697674418605,133
MICAL3,17787649,18024561,17906105,5920,0.020738454589935642,0.988950276243094,111
PEX26,18077923,18105396,18091659,4508,0.020550265346832776,0.988950276243094,83
ENSG00000288683,18077989,18131720,18104854,4418,0.020173886860627047,0.988950276243094,81
TUBA8,18110100,18146683,18128391,4240,0.02335428506906545,0.988950276243094,77
USP18,18149843,18177397,18163620,3994,0.014829312356505704,0.988950276243094,72
GGTLC3,18516344,18518161,18517252,2492,0.011159622115999851,0.988950276243094,42
TMEM191B,18527802,18530573,18529187,2501,0.011310173510482142,0.988950276243094,43
RIMBP3,18605815,18611919,18608867,2571,0.020155067936316762,0.988950276243094,44
FAM246B,18633984,18634682,18634333,2634,0.021265384470623656,0.988950276243094,45
DGCR6,18906028,18914238,18910133,3783,0.02677932929353758,0.988235294117647,68
ENSG00000283809,18906238,18947732,18926985,3900,0.027475629493018176,0.9883720930232557,71
PRODH,18912777,18936553,18924665,3883,0.027475629493018176,0.9883720930232557,70
FAM246C,19029524,19031242,19030383,4393,0.026892242839399297,0.9885714285714288,80
DGCR2,19036282,19122454,19079368,4688,0.02762618088750047,0.9883720930232557,86
ESS2,19130279,19144684,19137481,5079,0.026892242839399297,0.9885714285714288,94
TSSK2,19131308,19132622,19131965,5058,0.027550905190259323,0.9883720930232557,94
GSC2,19146993,19150292,19148642,5147,0.027061613158191875,0.9886363636363636,95
SLC25A1,19175581,19178739,19177160,5362,0.02740035379577703,0.9888268156424581,100
CLTCL1,19179473,19291719,19235596,5734,0.027061613158191875,0.9886363636363636,107
HIRA,19330698,19447450,19389074,6340,0.026892242839399297,0.9735973597359735,119
C22orf39,19351368,19447711,19399539,6345,0.02677932929353758,0.9735099337748345,119
MRPL40,19432545,19436075,19434310,6697,0.027550905190259323,0.9735973597359735,126
UFD1,19449911,19479202,19464556,6786,0.026892242839399297,0.9739413680781758,128
CDC45,19479457,19520612,19500034,6723,0.02736271594715646,0.9735099337748345,127
CLDN5,19523024,19527545,19525284,6669,0.027550905190259323,0.9735973597359735,126
SEPTIN5,19714503,19724224,19719363,6393,0.024050585268546053,0.9735973597359735,120
ENSG00000284874,19717220,19724772,19720996,6392,0.022883811961308294,0.9739413680781758,120
GP1BB,19723539,19724771,19724155,6404,0.021453573713726526,0.9735099337748345,121
TBX1,19756703,19783593,19770148,6320,0.018611916142873275,0.9735099337748345,119
GNB1L,19783223,19854939,19819081,6279,0.01863073506718356,0.9739413680781758,118
RTL10,19846138,19854896,19850517,6369,0.01768978885166924,0.9739413680781758,120
TXNRD2,19875517,19941820,19908668,6904,0.035266664157476764,0.9735973597359735,131
