gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
POLR3K,46407,53608,50007,3420,0.022719389524800553,0.9803921568627451,61
SNRNP25,53828,57669,55748,3481,0.022719389524800553,0.9803921568627451,62
RHBDF1,58059,76355,67207,3549,0.022719389524800553,0.9803921568627451,63
MPG,77007,85851,81429,3648,0.022719389524800553,0.9803921568627451,65
NPRL3,84271,138677,111474,3864,0.022719389524800553,0.9803921568627451,70
HBZ,142728,154503,148615,4087,0.022719389524800553,0.9803921568627451,74
HBM,153892,166764,160328,4155,0.022719389524800553,0.9803921568627451,76
HBA2,172876,173710,173293,4245,0.022777199676263155,0.9803921568627451,77
HBA1,176680,177522,177101,4261,0.022777199676263155,0.9803921568627451,78
HBQ1,180459,181179,180819,4272,0.022777199676263155,0.9803921568627451,78
LUC7L,188969,229463,209216,4372,0.024222453462828072,0.9803921568627451,80
FAM234A,234521,272183,253352,4640,0.024222453462828072,0.9803921568627451,85
RGS11,268301,275980,272140,4833,0.024222453462828072,0.9803921568627451,89
ARHGDIG,280450,283010,281730,4934,0.024222453462828072,0.9803921568627451,91
PDIA2,283164,287215,285189,4957,0.024222453462828072,0.9803921568627451,92
AXIN1,287440,352723,320081,5308,0.024222453462828072,0.9803921568627451,99
MRPL28,366969,371289,369129,5845,0.024222453462828072,0.9803921568627451,109
PGAP6,370788,387113,378950,5927,0.024222453462828072,0.9803921568627451,111
NME4,396725,410367,403546,6168,0.024222453462828072,0.9805825242718448,116
DECR2,401858,412487,407172,6205,0.024222453462828072,0.9805825242718448,117
RAB11FIP3,425649,523011,474330,6953,0.048444906925656145,0.9805825242718448,132
CAPN15,527712,554636,541174,7417,0.048444906925656145,0.9805825242718448,141
PRR35,560394,565529,562961,7483,0.04231703087062088,0.9805825242718448,142
PIGQ,566995,584109,575552,7552,0.04936986934905768,0.9813084112149533,144
NHLRC4,567005,569495,568250,7531,0.04561220950398889,0.9805825242718448,143
RAB40C,589357,629272,609314,7613,0.042779512082321655,0.9805825242718448,145
WFIKKN1,629239,634117,631678,7638,0.04410914556596139,0.9805825242718448,145
METTL26,634427,636366,635396,7641,0.04936986934905768,0.9813084112149533,145
