gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
SCGB1C2,137569,139067,138318,4174,0.015318604388573149,0.9809322033898306,76
DOC2B,142789,181650,162219,4410,0.015318604388573149,0.9809322033898306,81
RPH3AL,212389,386254,299321,5474,0.01768978885166924,0.9809322033898306,102
LIAT1,410325,431062,420693,6938,0.01768978885166924,0.9809322033898306,131
RFLNB,439978,445939,442958,7219,0.01768978885166924,0.9809322033898306,137
VPS53,508503,721717,615110,8802,0.01778388347322067,0.9806034482758621,169
TLCD3A,732412,742968,737690,9080,0.015205690842711431,0.9810924369747899,174
GEMIN4,744421,753999,749210,9068,0.017181677895291507,0.9806034482758621,174
GLOD4,757097,782294,769695,8995,0.017332229289773796,0.9789719626168224,172
MRM3,782353,792509,787431,9027,0.015205690842711431,0.9782608695652174,173
NXN,799310,979776,889543,9077,0.017181677895291507,0.9714285714285713,174
TIMM22,997129,1003671,1000400,9468,0.016316007377018334,0.9716312056737588,182
ABR,1003519,1229738,1116628,9363,0.017181677895291507,0.9715302491103202,180
BHLHA9,1270444,1271815,1271129,9146,0.016240731679777187,0.9717314487632508,175
TRARG1,1279662,1300978,1290320,9175,0.01633482630132862,0.9714285714285713,176
YWHAE,1344275,1400222,1372248,8885,0.014942225902367424,0.9716312056737589,170
CRK,1420689,1463162,1441925,8530,0.016410101998569765,0.9718309859154932,163
MYO1C,1464186,1492686,1478436,8473,0.016410101998569765,0.9718309859154932,162
INPP5K,1494577,1516742,1505659,8443,0.014603485264782265,0.9725085910652922,161
PITPNA,1517718,1562792,1540255,8287,0.016316007377018334,0.9717314487632508,158
SLC43A2,1569268,1628886,1599077,8090,0.016353645225638903,0.9719298245614035,154
SCARF1,1633858,1645744,1639801,7995,0.016410101998569765,0.9710144927536233,152
RILP,1646145,1649866,1648005,7959,0.015055139448229142,0.9722222222222223,152
PRPF8,1650629,1684867,1667748,7879,0.01633482630132862,0.9718309859154929,150
TLCD2,1702816,1710377,1706596,7755,0.015036320523918852,0.9724137931034483,148
WDR81,1716523,1738599,1727561,7658,0.014697579886333696,0.9722222222222223,146
SERPINF2,1742836,1755265,1749050,7469,0.014622304189092552,0.9725085910652922,142
SERPINF1,1762029,1777565,1769797,7470,0.016316007377018334,0.9724137931034483,142
SMYD4,1779485,1830634,1805059,7300,0.016410101998569765,0.9710144927536233,139
RPA1,1829702,1900082,1864892,6954,0.016353645225638903,0.9725085910652922,132
RTN4RL1,1934677,2025334,1980005,6682,0.01100907072151756,0.971326164874552,126
DPH1,2030137,2043898,2037017,6732,0.011611276299446725,0.9718309859154929,127
OVCA2,2042022,2043425,2042723,6739,0.011065527494448422,0.9710144927536233,127
HIC1,2054154,2063241,2058697,6750,0.010783243629794123,0.9722222222222223,128
SMG6,2059839,2303785,2181812,6621,0.011648914148067298,0.9722222222222223,125
SRR,2303383,2325260,2314321,6506,0.00986111633859009,0.9725085910652922,123
TSR1,2322396,2336657,2329526,6535,0.010350408370657536,0.970479704797048,123
SGSM2,2337498,2381058,2359278,6564,0.010181038051864958,0.9729729729729729,124
MNT,2384073,2401104,2392588,6645,0.00980465956565923,0.9724137931034486,125
METTL16,2405562,2511891,2458726,6620,0.010350408370657536,0.9725085910652922,125
PAFAH1B1,2593183,2685615,2639399,6721,0.018047348413564684,0.9709090909090908,127
CLUH,2689386,2712663,2701024,6823,0.02177349542700139,0.972508591065292,129
CCDC92B,2720801,2749652,2735226,6926,0.021735857578380816,0.972508591065292,131
RAP1GAP2,2755705,3037741,2896723,7236,0.0315969739169709,0.971326164874552,137
OR1D5,3062669,3063607,3063138,7454,0.03214272272196922,0.971326164874552,142
OR1D2,3088484,3104422,3096453,7648,0.0315969739169709,0.971326164874552,145
OR1G1,3126610,3127551,3127080,7745,0.03214272272196922,0.971326164874552,147
OR1P1,3153889,3154882,3154385,7831,0.03379878806127441,0.9710144927536233,149
OR1A2,3197519,3198448,3197983,7894,0.03315894463472468,0.971326164874552,150
OR1A1,3207539,3218896,3213217,7967,0.03214272272196922,0.971326164874552,152
OR3A2,3276177,3386317,3331247,7907,0.03304603108886296,0.9728813559322035,151
OR3A1,3291017,3298360,3294688,8054,0.03377996913696413,0.9710144927536233,154
OR1R1P,3385930,3386874,3386402,7892,0.03398697730437728,0.973421926910299,150
OR1E1,3397104,3398410,3397757,7855,0.03315894463472468,0.9729729729729731,150
OR3A3,3411370,3424070,3417720,7879,0.032161541646279504,0.9733333333333334,150
OR1E2,3432870,3433841,3433355,7849,0.03304603108886296,0.9730639730639731,149
SPATA22,3440019,3513852,3476935,7776,0.03377996913696413,0.9735099337748343,148
ASPA,3472374,3503405,3487889,7772,0.03214272272196922,0.9732441471571907,148
TRPV3,3510502,3557812,3534157,7704,0.03280138507282924,0.9733333333333334,147
TRPV1,3565444,3609411,3587427,7662,0.03304603108886296,0.9730639730639731,146
ENSG00000262304,3585149,3636249,3610699,7706,0.03379878806127441,0.9735099337748343,147
SHPK,3608240,3636250,3622245,7690,0.03398697730437728,0.973421926910299,146
CTNS,3636459,3663103,3649781,7679,0.040611238661598104,0.9726027397260275,146
TAX1BP3,3662895,3668679,3665787,7647,0.04063005758590839,0.9726962457337883,145
P2RX5-TAX1BP3,3663063,3696194,3679628,7611,0.04070533328314953,0.9732441471571907,145
EMC6,3668812,3669668,3669240,7644,0.040705333283149535,0.9732441471571907,145
P2RX5,3672199,3696240,3684219,7609,0.0407429711317701,0.9729729729729731,145
ITGAE,3714628,3801188,3757908,7573,0.04070533328314953,0.9733333333333334,144
HASPIN,3723903,3726699,3725301,7584,0.04085588467763182,0.9735099337748343,144
NCBP3,3802158,3846246,3824202,7318,0.04063005758590839,0.9726962457337883,139
CAMKK1,3860315,3894891,3877603,7080,0.0407429711317701,0.9735973597359735,134
P2RX1,3896592,3916476,3906534,7123,0.03622642929730137,0.9733333333333334,135
ATP2A3,3923870,3964464,3944167,7335,0.04093116037487297,0.973421926910299,139
ZZEF1,4004445,4143030,4073737,7077,0.0407429711317701,0.9824218750000002,134
CYB5D2,4143168,4187310,4165239,6759,0.03630170499454251,0.9825581395348837,128
ANKFY1,4163821,4263995,4213908,6638,0.03852233806315632,0.9824218750000002,125
UBE2G1,4269259,4366675,4317967,6501,0.03852233806315632,0.9824218750000002,123
SPNS3,4433940,4488208,4461074,6537,0.036376980691783654,0.9824218750000002,123
SPNS2,4498881,4539035,4518958,6479,0.04063005758590839,0.9826254826254827,122
MYBBP1A,4538897,4555386,4547141,6500,0.04093116037487297,0.9828897338403042,123
GGT6,4556927,4560818,4558872,6584,0.041006436072114114,0.982758620689655,124
SMTNL2,4583999,4608319,4596159,6633,0.036376980691783654,0.9824218750000002,125
ALOX15,4630919,4642294,4636606,6642,0.018743648613045283,0.9825581395348837,125
PELP1,4669774,4704337,4687055,6560,0.014358839248748543,0.9826254826254827,124
ARRB2,4710596,4721499,4716047,6516,0.01951522450976702,0.9826923076923078,123
MED11,4731428,4733608,4732518,6564,0.02589483985095412,0.9824218750000002,124
CXCL16,4733533,4739928,4736730,6578,0.014283563551507398,0.9826923076923078,124
ZMYND15,4739833,4746119,4742976,6599,0.024991531484060376,0.9824218750000002,124
TM4SF5,4771884,4783213,4777548,6785,0.014358839248748543,0.9826923076923078,128
VMO1,4785285,4786433,4785859,6791,0.014358839248748543,0.9826923076923078,128
GLTPD2,4788964,4790589,4789776,6808,0.025894839850954126,0.982758620689655,129
PSMB6,4796144,4798502,4797323,6817,0.015224509767021721,0.9828897338403042,129
C17orf114,4801159,4807013,4804086,6830,0.020964281681659078,0.9826254826254827,129
PLD2,4807152,4823434,4815293,6845,0.018724829688734995,0.9825581395348837,129
MINK1,4833340,4898061,4865700,6914,0.024991531484060376,0.9824218750000002,131
CHRNE,4897771,4934438,4916104,6900,0.02589483985095412,0.9824218750000002,131
C17orf107,4899418,4902934,4901176,6985,0.01951522450976702,0.9826923076923078,132
GP1BA,4932277,4935023,4933650,6838,0.026628777899055295,0.9824218750000002,129
SLC25A11,4937130,4940053,4938591,6823,0.02644058865595243,0.9824218750000002,129
RNF167,4940008,4945222,4942615,6784,0.02644058865595243,0.9824218750000002,128
PFN1,4945652,4949061,4947356,6754,0.027475629493018176,0.9824218750000002,128
ENO3,4948092,4957131,4952611,6730,0.028303662162670787,0.9824218750000002,127
SPAG7,4959226,4967817,4963521,6678,0.026459407580262717,0.9710144927536233,126
CAMTA2,4967992,4987675,4977833,6641,0.02644058865595243,0.9711191335740071,125
INCA1,4988130,4997610,4992870,6642,0.027325078098535883,0.971326164874552,125
KIF1C,4997950,5028401,5013175,6729,0.019214121720802443,0.971326164874552,127
SLC52A1,5032600,5052009,5042304,6786,0.02000451654183447,0.9711191335740075,128
ZFP3,5078467,5096374,5087420,6808,0.026271218337159855,0.9711191335740075,129
ZNF232,5105269,5123162,5114215,6773,0.027475629493018176,0.9698113207547169,128
USP6,5116032,5175034,5145533,6820,0.025405547818886674,0.9710144927536233,129
ZNF594,5179535,5191868,5185701,6920,0.02169821972976025,0.971326164874552,131
