gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
DUSP22,291630,351355,321492,21247,0.49499416613346375,0.36889526331273903,417
IRF4,391739,411443,401591,23602,0.49499416613346375,0.36889526331273903,465
EXOC2,485154,693139,589146,28815,0.5035755956189543,0.3617765911386925,569
HUS1B,655939,657100,656519,30126,0.49926606195189877,0.3573245167853511,595
FOXQ1,1312098,1314758,1313428,28103,0.4859987203131469,0.16685341418402314,555
FOXF2,1389576,1395603,1392589,27688,0.4231999698897211,0.36486146095717914,546
FOXC1,1609915,1613897,1611906,27052,0.4270202115247093,0.3282492824928252,534
GMDS,1623806,2245605,1934705,25793,0.3715043848093643,0.15317405087759994,508
MYLK4,2663629,2770330,2716979,28179,0.4886710075652077,0.014629719799920319,556
WRNIP1,2765393,2786952,2776172,28730,0.5099363920358312,0.013239710672137386,567
SERPINB1,2832332,2841959,2837145,29117,0.48579171214573375,0.5019162961827384,575
SERPINB9,2887270,2903309,2895289,29021,0.4886710075652077,0.014629719799920319,573
SERPINB6,2948159,2972165,2960162,29124,0.4886710075652077,0.014629719799920319,575
NQO2,2987987,3019755,3003871,29148,0.4886710075652077,0.014629719799920319,575
RIPK1,3063824,3115187,3089505,28914,0.5114607249049644,0.49278741075331456,571
BPHL,3118374,3153578,3135976,28853,0.4885580940193458,0.35086804261977494,570
TUBB2A,3153497,3157544,3155520,28897,0.4844179306710828,0.014789330235467585,570
TUBB2B,3223324,3231730,3227527,29841,0.5007339380481011,0.3872523749907945,589
PSMG4,3231403,3303373,3267388,29977,0.484361473898152,0.3464366091522881,592
SLC22A23,3268962,3457050,3363006,29745,0.4886710075652077,0.014629719799920319,587
PXDC1,3722614,3751713,3737163,27955,0.6124430727539614,0.09632111792385568,552
FAM50B,3849373,3851320,3850346,27259,0.6077007038277692,0.09728485081070706,538
PRPF4B,4021267,4064983,4043125,27688,0.6124430727539614,0.09632111792385568,546
FAM217A,4049434,4087344,4068389,27704,0.6124430727539614,0.09632111792385568,547
ECI2,4115693,4135597,4125645,27827,0.6077007038277692,0.09728485081070706,549
CDYL,4706159,4955551,4830855,27624,0.4766645338552449,0.018639285879469024,545
RPP40,4994717,5004063,4999390,27451,0.46838420715871876,0.021439877212336308,542
PPP1R3G,5085341,5089487,5087414,27419,0.46010388046219275,0.01974727333877864,541
LYRM4,5103629,5260950,5182289,27232,0.4766645338552449,0.018639285879469024,537
FARS2,5261044,5829192,5545118,26203,0.5307501223230079,0.10919328527074673,517
NRN1,5997999,6007605,6002802,26376,0.5337611502126538,0.10806681068549451,520
F13A1,6144084,6321013,6232548,27125,0.5396326545974632,0.10719999999999993,535
LY86,6588108,6654983,6621545,28929,0.41990665813542094,0.24745119734450327,571
RREB1,7107597,7251980,7179788,28870,0.44647897926154534,0.04273874654677426,570
SSR1,7268306,7347446,7307876,27812,0.41990665813542094,0.24745119734450327,549
CAGE1,7326656,7389742,7358199,27656,0.44647897926154545,0.044667249480931,546
RIOK1,7389793,7418037,7403915,27584,0.4268320222816063,0.26088643949390683,544
DSP,7541326,7586717,7564021,26962,0.41783657646128936,0.32144864691239083,532
SNRNP48,7590198,7611967,7601082,26941,0.4194926418005946,0.3262100310979988,531
BMP6,7726099,7881728,7803913,27229,0.41813767925025397,0.32231935199294265,537
TXNDC5,7881517,7910788,7896152,26873,0.41813767925025397,0.32231935199294265,530
BLOC1S5-TXNDC5,7881522,8064364,7972943,26165,0.41813767925025397,0.32231935199294265,516
BLOC1S5,8013567,8064396,8038981,25980,0.4194926418005946,0.3262100310979988,512
EEF1E1-BLOC1S5,8015726,8102530,8059128,25931,0.41783657646128936,0.32144864691239083,511
EEF1E1,8073360,8102559,8087959,26192,0.4361850276638187,0.01943742881196453,516
SLC35B3,8411435,8435561,8423498,26299,0.4361850276638187,0.01943742881196453,518
TFAP2A,10393186,10419659,10406422,29311,0.5912906018291995,0.012186169431801503,579
GCNT2,10492223,10629368,10560795,28916,0.5912906018291995,0.012186169431801503,571
C6orf52,10671418,10694797,10683107,28779,0.595995332906771,0.012065074974523225,568
PAK1IP1,10694972,10709782,10702377,28822,0.5727727803078776,0.012912046179553395,569
TMEM14C,10722915,10731129,10727022,28738,0.5912906018291995,0.012186169431801503,567
TMEM14B,10747759,10852753,10800256,28337,0.5912906018291995,0.012186169431801503,559
ENSG00000272162,10747794,10930423,10839108,28050,0.5912906018291995,0.012186169431801503,554
MAK,10762723,10838553,10800638,28336,0.5727727803078776,0.012912046179553395,559
GCM2,10873223,10882041,10877632,27904,0.5912906018291995,0.012186169431801503,551
SYCP2L,10886831,10979320,10933075,28125,0.5727727803078776,0.012912046179553395,555
ELOVL2,10980759,11044305,11012532,26883,0.6054424329105348,0.011792284016892139,530
SMIM13,11093834,11138733,11116283,25709,0.5727727803078776,0.012912046179553395,507
ERVFRD-1,11102324,11111845,11107084,25749,0.5727727803078776,0.012912046179553395,507
NEDD9,11183298,11382348,11282823,25246,0.41986902028680034,0.11125968593567852,497
TMEM170B,11537749,11583524,11560636,25383,0.41343294817268245,0.05699869183330214,500
ADTRP,11712054,11807046,11759550,25240,0.4480785878279197,0.12434908707402278,497
HIVEP1,12008762,12164999,12086880,25449,0.35641160751251455,0.1447338007550659,501
EDN1,12290361,12297194,12293777,25074,0.3946516617110166,0.23096779480455631,494
PHACTR1,12716312,13290446,13003379,24639,0.5071135533892882,0.2599150626755257,485
TBC1D7,13266542,13328583,13297562,25709,0.5156008882532275,0.02830188679245282,507
GFOD1,13357830,13487662,13422746,26733,0.5117806466182393,0.3459226253624728,527
SIRT5,13574227,13615158,13594692,27184,0.4988144077684519,0.3404386218876665,536
NOL7,13615335,13632739,13624037,27354,0.5069441830704957,0.04333100906464787,540
RANBP9,13621498,13711835,13666666,27297,0.49403440099363916,0.04263329263329261,538
MCUR1,13786557,13814568,13800562,26700,0.5156385261018481,0.04240351734245237,527
RNF182,13924446,13980310,13952378,26256,0.47717264481162247,0.04477138018628278,518
CD83,14117256,14136918,14127087,26136,0.5069441830704957,0.04333100906464787,515
JARID2,15246069,15522042,15384055,26945,0.4058865595242575,0.3411862044939906,531
DTNBP1,15522807,15663058,15592932,26829,0.4002973390041024,0.1467082197117258,529
MYLIP,16129086,16148248,16138667,26169,0.4049456133087433,0.12711611604146464,516
GMPR,16238587,16295549,16267068,25925,0.3951785915917046,0.48092026240413965,511
ATXN1,16299112,16761491,16530301,25489,0.28298016485377697,0.21039787798408485,502
ENSG00000288708,16328342,16328431,16328386,25662,0.3461552937634086,0.3677693852184722,506
STMND1,17102050,17131378,17116714,25231,0.5074522940268734,0.017534537725823588,497
RBM24,17281361,17293871,17287616,26329,0.5074522940268734,0.017534537725823588,519
CAP2,17393595,17557780,17475687,26385,0.46987090217923155,0.022915101427498114,520
FAM8A1,17600302,17611719,17606010,27126,0.48906620497572373,0.022915101427498114,535
NUP153,17615035,17706925,17660980,27278,0.5161466370582258,0.018869125949823814,538
KIF13A,17759183,17987635,17873409,27779,0.48906620497572373,0.022915101427498114,548
NHLRC1,18120440,18122677,18121558,27362,0.5945086378862584,0.09210208906257537,540
TPMT,18128311,18155077,18141694,27357,0.5945086378862584,0.09210208906257537,540
KDM1B,18155329,18223854,18189591,27306,0.5945086378862584,0.09210208906257537,539
DEK,18223860,18264548,18244204,26695,0.5945086378862584,0.09210208906257537,526
RNF144B,18387350,18468870,18428110,26685,0.5980465956565922,0.10594878399128234,526
ID4,19837370,19842197,19839783,27036,0.49185140577364594,0.31268947596362057,533
