gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
WASHC1,14475,73865,44170,18671,0.6622730951555091,0.28662157703728136,366
FOXD4,116231,118417,117324,21517,0.6622730951555091,0.28662157703728136,423
ZNG1A,120837,179147,149992,22805,0.6622730951555091,0.28662157703728136,449
DOCK8,214854,465259,340056,30808,0.6622730951555091,0.28662157703728136,609
KANK1,470291,746105,608198,37845,0.6534859521331945,0.27961019490254874,749
DMRT1,841690,969090,905390,37428,0.6622730951555091,0.28662157703728136,741
DMRT3,976655,991732,984193,37677,0.6975950976991561,0.15773429746207288,746
DMRT2,1049858,1057552,1053705,37812,0.6048676147531507,0.05855307640297499,749
SMARCA2,1980290,2193624,2086957,35675,0.5742860446294369,0.27734229189996257,706
VLDLR,2621182,2660056,2640619,33579,0.5936524453694068,0.0105716523101018,664
KCNV2,2717510,2730037,2723773,33015,0.5936524453694068,0.0105716523101018,653
PUM3,2720469,2844095,2782282,32254,0.6290900682159787,0.44690909090909137,638
RFX3,3218297,3526004,3372150,30196,0.5936524453694068,0.0105716523101018,596
GLIS3,3824127,4348392,4086259,33319,0.5374031679963002,0.12276559865092758,659
SLC1A1,4490468,4587469,4538968,35173,0.5374031679963002,0.12276559865092758,696
SPATA6L,4553386,4666674,4610030,34730,0.5374031679963002,0.12276559865092758,687
PLPP6,4662294,4665258,4663776,34459,0.4798242571395538,0.2455183164458301,682
CDC37L1,4679559,4708399,4693979,34178,0.5145103480171119,0.13003728031244463,676
AK3,4709556,4742043,4725799,33905,0.4798242571395538,0.2455183164458301,671
RCL1,4792944,4885917,4839430,32959,0.6878829922534396,0.06449418748454121,652
JAK2,4984390,5129948,5057169,31361,0.6792114695340501,0.06589682440065271,620
INSL6,5123880,5185647,5154763,30853,0.6969013758816047,0.0636950432346852,610
INSL4,5231419,5235304,5233361,30845,0.6616949936408832,0.06339559877175029,609
RLN2,5299864,5304716,5302290,30120,0.6792114695340501,0.06589682440065271,595
RLN1,5334930,5339876,5337403,29839,0.6792114695340501,0.06589682440065271,589
PLGRKT,5357971,5437925,5397948,29706,0.6704243265117353,0.062366133299735435,587
CD274,5450503,5470566,5460534,29027,0.6616949936408832,0.06339559877175029,573
PDCD1LG2,5510531,5571282,5540906,28959,0.6878829922534396,0.06449418748454121,572
RIC1,5629025,5776557,5702791,28933,0.6702508960573476,0.05761803911797687,571
ERMP1,5749832,5879537,5814684,28663,0.6622730951555094,0.03759398496240603,566
BRD10,5881596,6008482,5945039,27916,0.7328014799398773,0.06357408267533676,551
MLANA,5890889,5910606,5900747,28413,0.7323968088796392,0.003445667703168334,561
RANBP6,6011025,6015625,6013325,27971,0.7323968088796392,0.003445667703168334,552
IL33,6215786,6257983,6236884,29777,0.7512429182564461,0.06601299737772207,588
TPD52L3,6328375,6331891,6330133,30887,0.7512429182564461,0.06601299737772207,610
UHRF2,6413151,6507054,6460102,31936,0.7512429182564461,0.06601299737772207,631
GLDC,6532467,6645729,6589098,33024,0.7512429182564461,0.06601299737772207,653
KDM4C,6720863,7175648,6948255,35012,0.5572320499479709,0.027204858914336345,693
DMAC1,7796500,7888380,7842440,32940,0.57012371372413,0.15552300534206456,651
PTPRD,8314246,10613002,9463624,34189,0.6374725401780553,0.027282145735006334,676
TYRP1,12685439,12710285,12697862,30162,0.6206497861024396,0.48022546664202576,596
LURAP1L,12775020,12823060,12799040,29442,0.6123251242918256,0.48707381041588627,581
MPDZ,13105706,13279692,13192699,28560,0.6123251242918256,0.48707381041588627,564
NFIB,14081843,14398983,14240413,30163,0.5843450109839288,0.036445485939812554,596
ZDHHC21,14611071,14693432,14652251,30103,0.39883223494045567,0.04030292479108637,595
CER1,14719724,14722733,14721228,30185,0.4109145565961383,0.043170559094126,596
FREM1,14737152,14910995,14824073,30612,0.41345820326049254,0.05056179775280902,605
TTC39B,15163622,15307360,15235491,31570,0.5368828766331368,0.1359944703646104,624
SNAPC3,15422734,15465953,15444343,31099,0.46016880564227075,0.09634926608957475,614
PSIP1,15464066,15510995,15487530,31040,0.46016880564227075,0.09634926608957475,613
CCDC171,15553043,16061663,15807353,30664,0.46941842987628624,0.35640732265446207,606
BNC2,16409503,16870843,16640173,31306,0.6525609897097929,0.004780838776862636,619
CNTLN,17134982,17503923,17319452,32147,0.619609203376113,0.14041790113831282,635
SH3GL2,17579066,17797124,17688095,31202,0.619609203376113,0.14041790113831282,617
ADAMTSL1,17906563,18910950,18408756,29583,0.536420395421436,0.39770594369134493,584
SAXO1,18858906,19049358,18954132,31173,0.5256098970979305,0.3294216261525565,616
RRAGA,19049427,19051025,19050226,31746,0.5277488727020465,0.2964665032679738,627
HAUS6,19053141,19102904,19078022,32031,0.7052838478436815,0.026962092899092373,633
PLIN2,19108375,19149290,19128832,31771,0.7052838478436815,0.026962092899092373,628
DENND4C,19230435,19374281,19302358,31440,0.7052838478436815,0.026962092899092373,621
RPS6,19375715,19380236,19377975,31199,0.7052838478436815,0.026962092899092373,616
ACER2,19409009,19452505,19430757,31118,0.7052838478436815,0.026962092899092373,615
SLC24A2,19507452,19789037,19648244,30467,0.7052838478436815,0.026962092899092373,602
MLLT3,20341669,20622499,20482084,27731,0.5710486761475315,0.023803573659877557,547
FOCAD,20658309,20995955,20827132,26863,0.5548618337380045,0.0266806173162438,530
HACD4,20999509,21031640,21015574,27218,0.5119667013527577,0.13070238957277336,537
IFNB1,21077104,21077942,21077523,27233,0.4028789455428373,0.4928148774302618,537
IFNW1,21140632,21141832,21141232,27529,0.48959417273673267,0.13867150219507543,543
IFNA21,21165637,21166660,21166148,27614,0.4280263614290669,0.27571463474224256,545
IFNA4,21186618,21187587,21187102,27800,0.527402011793271,0.032648125755743676,549
IFNA7,21201469,21202205,21201837,27901,0.5661926234246734,0.0387998949579832,551
IFNA10,21206181,21207143,21206662,27942,0.527402011793271,0.032648125755743676,551
IFNA16,21216373,21217311,21216842,27996,0.5505838825297722,0.040842590083988085,552
IFNA17,21227243,21228222,21227732,28086,0.5119667013527577,0.13070238957277336,554
IFNA14,21239002,21240005,21239503,28202,0.5661926234246734,0.0387998949579832,557
IFNA5,21304326,21305313,21304819,28255,0.5505838825297722,0.040842590083988085,558
KLHL9,21329665,21335404,21332534,28420,0.5119667013527577,0.13070238957277336,561
