gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
PLEKHG4B,92168,189972,141070,20610,0.4541898388160994,0.054276315789473666,405
LRRC14B,191495,196334,193914,22827,0.4541898388160994,0.054276315789473666,449
CCDC127,196868,218153,207510,23406,0.4541898388160994,0.054276315789473666,461
ENSG00000286001,218298,314955,266626,25698,0.4541898388160994,0.054276315789473666,506
SDHA,218303,257082,237692,24569,0.4541898388160994,0.054276315789473666,484
PDCD6,271621,314974,293297,27028,0.4541898388160994,0.054276315789473666,533
PDCD6-AHRR,271670,438291,354980,29956,0.4541898388160994,0.054276315789473666,592
AHRR,321714,438291,380002,30907,0.4611650485436892,0.04382174206617147,611
EXOC3,443175,471937,457556,33064,0.527900838910359,0.03770703629742744,654
SLC9A3,470456,524449,497452,34230,0.527900838910359,0.03770703629742744,677
CEP72,612340,667168,639754,36399,0.6136299368460741,0.02777777777777776,720
TPPP,659862,693352,676607,36471,0.527900838910359,0.03770703629742744,722
ZDHHC11B,710355,784729,747542,36490,0.6136299368460741,0.02777777777777776,722
ZDHHC11,795605,858973,827289,36658,0.527900838910359,0.03770703629742744,726
BRD9,850291,892801,871546,37211,0.527900838910359,0.03770703629742744,737
TRIP13,892884,919357,906120,37312,0.5421340371382788,0.036817508263991765,739
NKD2,1008802,1038943,1023872,37167,0.5986426618908474,0.02409878510256919,736
SLC12A7,1050384,1112063,1081223,37425,0.5634838344801584,0.03475935828877003,741
SLC6A19,1201595,1225111,1213353,37061,0.5986426618908474,0.02409878510256919,734
SLC6A18,1225381,1246189,1235785,36910,0.5421340371382788,0.036817508263991765,731
TERT,1253147,1295068,1274107,36602,0.6136299368460741,0.02777777777777776,725
CLPTM1L,1317752,1345099,1331425,35932,0.5835611273447072,0.024385245901639332,711
SLC6A3,1392794,1445440,1419117,35631,0.4607880101800357,0.0649590163934426,705
LPCAT1,1456480,1523962,1490221,35882,0.39975492506362514,0.24968098681412165,710
MRPL36,1798385,1801366,1799875,33262,0.3608257140164011,0.08357771260997061,658
NDUFS6,1801407,1816048,1808727,33243,0.349514563106796,0.08707224334600756,657
IRX4,1877413,1887236,1882324,32963,0.45711188613441406,0.3290806388780679,652
IRX2,2745845,2751677,2748761,32043,0.4569233669525873,0.3285575048732943,633
IRX1,3595832,3601403,3598617,30758,0.46187199547553964,0.24504442925495537,608
ADAMTS16,5140330,5320304,5230317,27865,0.5773871241398812,0.12254511677282381,550
ICE1,5420664,5490220,5455442,28727,0.5700820058440946,0.12449474535165721,567
MED10,6371874,6378571,6375222,27448,0.3743519653124705,0.25492104693921697,541
UBE2QL1,6448859,6496723,6472791,26864,0.3743519653124705,0.25492104693921697,530
NSUN2,6599239,6633291,6616265,26546,0.3687435196531247,0.2601232394366198,523
SRD5A1,6633290,6676539,6654914,26647,0.3093128475822415,0.18429773132806535,525
TENT4A,6713432,6757044,6735238,26987,0.3308982939014044,0.2120167446441764,532
ADCY2,7396138,7830081,7613109,26933,0.43533792063342436,0.4202837179758627,531
CFAP90,7830378,7851151,7840764,26207,0.43533792063342436,0.4202837179758627,517
MTRR,7851186,7906025,7878605,26229,0.4406164577245734,0.42491073303927746,517
FASTKD3,7859159,7869037,7864098,26181,0.4291167876331416,0.4272355975924333,516
SEMA5A,9035033,9546075,9290554,25395,0.4661608068620981,0.03884661593912695,500
TAS2R1,9627347,9712378,9669862,26186,0.5342162315015553,0.4811865593279662,516
ATPSCKMT,10225507,10249897,10237702,26988,0.5411443114336884,0.4744298548721491,532
CCT5,10249929,10266389,10258159,26976,0.5340748421151852,0.4809140255646995,532
CMBL,10275875,10307902,10291888,27093,0.5411443114336884,0.4744298548721491,534
MARCHF6,10353695,10440388,10397041,27224,0.5411443114336884,0.4744298548721491,537
ROPN1L,10441524,10472029,10456776,27219,0.6135828070506174,0.4983177855941273,537
ANKRD33B,10564070,10657816,10610943,26263,0.5358186445470826,0.4324394463667817,518
DAP,10679230,10761234,10720232,26140,0.3594118201527005,0.08949563898369356,515
CTNND2,10971836,11904446,11438141,25202,0.4685172966349325,0.02720144752714112,497
DNAH5,13690328,14011818,13851073,25051,0.41271561881421426,0.32730712634013026,494
TRIO,14143342,14532128,14337735,25649,0.48685078706758417,0.01600175361683472,505
OTULINL,14581792,14616180,14598986,25329,0.5216325761146197,0.24160631994733353,499
OTULIN,14664664,14699850,14682257,25404,0.5665944009802998,0.036428042719678526,501
