gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
OR4F17,107104,117102,112103,17286,0.4394853426336129,0.38007109995817634,338
PLPP2,281040,291403,286221,24815,0.4394853426336129,0.38007109995817634,489
MIER2,305573,344815,325194,26452,0.4394853426336129,0.38007109995817634,522
SPMAP2,361747,376026,368886,28798,0.4394853426336129,0.38007109995817634,568
C2CD4C,405445,409147,407296,30880,0.4394853426336129,0.38007109995817634,610
SHC2,416589,461033,438811,32050,0.4394853426336129,0.38007109995817634,634
CIMAP1D,463346,474983,469164,33223,0.4394853426336129,0.38007109995817634,657
MADCAM1,489176,505343,497259,34221,0.4394853426336129,0.38007109995817634,677
TPGS1,507497,519654,513575,34886,0.4394853426336129,0.38007109995817634,690
CDC34,531760,542092,536926,35688,0.4394853426336129,0.38007109995817634,706
GZMM,544034,549924,546979,36021,0.4394853426336129,0.38007109995817634,713
BSG,571277,583494,577385,36965,0.43312282024696,0.38631534211644697,732
HCN2,589881,617159,603520,37551,0.43312282024696,0.38631534211644697,744
POLRMT,617221,633537,625379,37832,0.43312282024696,0.38631534211644697,749
FGF22,639879,644373,642126,38336,0.4146008106324818,0.4356247201074787,759
RNF126,647526,663233,655379,38816,0.4146008106324818,0.4356247201074787,769
FSTL3,676392,683392,679892,39763,0.4523046469978319,0.3949999999999999,788
PRSS57,685546,695498,690522,40175,0.4146008106324818,0.4356247201074787,796
PALM,708935,748329,728632,41327,0.4523046469978319,0.3949999999999999,819
MISP,751112,764318,757715,41642,0.4146008106324818,0.4356247201074787,825
PTBP1,797075,812327,804701,41774,0.45414270902064274,0.021179754824614632,828
PLPPR3,812488,821955,817221,41727,0.4672447921576021,0.02054149499705707,827
AZU1,825097,832018,828557,41764,0.45414270902064274,0.021179754824614632,828
PRTN3,840999,848175,844587,41955,0.4672447921576021,0.02054149499705707,832
ELANE,851014,856247,853630,41938,0.4672447921576021,0.02054149499705707,831
CFD,859453,867884,863668,41852,0.46064662079366564,0.02079846999760936,830
MED16,867630,893218,880424,41632,0.4672447921576021,0.02054149499705707,825
R3HDM4,896503,913245,904874,41356,0.46064662079366564,0.02079846999760936,820
KISS1R,917287,921005,919146,41157,0.45414270902064274,0.021179754824614632,816
ARID3A,925781,975939,950860,40780,0.4228013950419454,0.02451173155066194,808
WDR18,984332,998438,991385,40161,0.45414270902064274,0.021179754824614632,796
GRIN3B,1000419,1009732,1005075,40128,0.46064662079366564,0.02079846999760936,795
TMEM259,1009648,1021179,1015413,40049,0.46064662079366564,0.02079846999760936,793
CNN2,1026586,1039068,1032827,39987,0.46064662079366564,0.02079846999760936,792
ABCA7,1039997,1065572,1052784,39971,0.4672447921576021,0.02054149499705707,792
ARHGAP45,1065923,1086628,1076275,39775,0.46064662079366564,0.02079846999760936,788
POLR2E,1086574,1095380,1090977,39595,0.4228013950419454,0.02451173155066194,784
GPX4,1103982,1106791,1105386,39325,0.4672447921576021,0.02054149499705707,779
SBNO2,1107637,1174268,1140952,38947,0.45414270902064274,0.021179754824614632,771
STK11,1177558,1228431,1202994,38443,0.4228013950419454,0.02451173155066194,761
CBARP,1228287,1238027,1233157,38532,0.4606937505891223,0.020915501374447216,763
ATP5F1D,1241746,1244825,1243285,38536,0.4228013950419454,0.02451173155066194,763
MIDN,1248553,1259143,1253848,38470,0.46064662079366564,0.02079846999760936,762
CIRBP,1259384,1274880,1267132,38501,0.46064662079366564,0.02079846999760936,763
FAM174C,1275530,1279244,1277387,38311,0.4672447921576021,0.02054149499705707,759
EFNA2,1285873,1301431,1293652,38178,0.45414270902064274,0.021179754824614632,756
PWWP3A,1354711,1378431,1366571,37126,0.45414270902064274,0.021179754824614632,735
NDUFS7,1383527,1395589,1389558,36306,0.4228013950419454,0.02451173155066194,719
GAMT,1397026,1401570,1399298,36228,0.4672447921576021,0.02054149499705707,717
DAZAP1,1407569,1435687,1421628,36300,0.46064662079366564,0.02079846999760936,719
RPS15,1438358,1440495,1439426,36293,0.46064662079366564,0.02079846999760936,718
APC2,1446302,1473244,1459773,36392,0.46064662079366564,0.02079846999760936,720
C19orf25,1461143,1479219,1470181,36479,0.4228013950419454,0.02451173155066194,722
PCSK4,1481428,1490752,1486090,36609,0.4228013950419454,0.02451173155066194,725
REEP6,1491166,1497927,1494546,36589,0.45414270902064274,0.021179754824614632,724
ADAMTSL5,1505022,1513604,1509313,36687,0.45414270902064274,0.021179754824614632,726
PLK5,1508023,1536046,1522034,36820,0.4672447921576021,0.02054149499705707,729
MEX3D,1554672,1568325,1561498,36809,0.4228013950419454,0.02451173155066194,729
MBD3,1573596,1592865,1583230,36880,0.45414270902064274,0.021179754824614632,730
ENSG00000267059,1578339,1605445,1591892,36672,0.46064662079366564,0.02079846999760936,726
UQCR11,1597169,1605473,1601321,36656,0.4672447921576021,0.02054149499705707,726
TCF3,1609291,1652615,1630953,36753,0.4672447921576021,0.02054149499705707,728
ONECUT3,1753506,1780988,1767247,36617,0.4228013950419454,0.02451173155066194,725
ATP8B3,1782075,1812276,1797175,36589,0.37906494485813924,0.42080291970802897,724
REXO1,1815248,1848483,1831865,36296,0.3850032990856819,0.4137353433835845,718
