gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
IQSEC3,66767,178455,122611,18225,0.34066016786480485,0.03780848963474825,357
SLC6A12,190077,214570,202323,20400,0.34066016786480485,0.03780848963474825,401
SLC6A13,220621,262873,241747,21517,0.34066016786480485,0.03780848963474825,423
KDM5A,280057,389320,334688,23780,0.3535323120930408,0.26627218934911245,468
CCDC77,389273,442642,415957,25609,0.3535323120930408,0.26627218934911245,505
B4GALNT3,459939,563509,511724,28312,0.37165493620384665,0.265929364645913,559
NINJ2,564296,663589,613942,27945,0.49380857390191574,0.03100775193798447,551
WNK1,752579,911452,832015,27539,0.4578267906206481,0.024601641718976327,543
RAD52,911736,990053,950894,27877,0.46781963942941013,0.048447466919711094,550
ERC1,990509,1495933,1243221,27780,0.45536151153600063,0.012643205988406589,548
WNT5B,1529891,1647212,1588551,28078,0.458541909744439,0.3167058823529413,554
FBXL14,1565993,1594581,1580287,28031,0.4781512288757575,0.4776397515527951,553
ADIPOR2,1688574,1788674,1738624,28105,0.4606684481915014,0.061588779865846204,555
CACNA2D4,1791963,1918666,1855314,27639,0.4781512288757575,0.4776397515527951,545
LRTM2,1820267,1836753,1828510,27726,0.4739546087545637,0.47326391607296653,547
DCP1B,1946053,2004535,1975294,27142,0.4711317701080207,0.29189617445106775,535
CACNA1C,1970772,2697950,2334361,25689,0.5588467763182657,0.049567140303001765,506
FKBP4,2794970,2805423,2800196,29031,0.5719635665625352,0.06439247830279649,573
ITFG2,2812622,2859791,2836206,29157,0.5550641725318981,0.08982300884955746,576
NRIP2,2825348,2835544,2830446,29156,0.5550641725318981,0.08982300884955746,576
TEX52,2849046,2857039,2853042,29205,0.5537280289058678,0.06723593929984469,577
FOXM1,2857680,2877174,2867427,29093,0.5720388422597764,0.06457288854608557,574
RHNO1,2876258,2889524,2882891,29085,0.5537280289058678,0.06723593929984469,574
TULP3,2877223,2941138,2909180,29166,0.5765930219428659,0.0637627167215933,576
TEAD4,2959330,3040676,3000003,28876,0.5550641725318981,0.08982300884955746,570
TSPAN9,3077355,3286564,3181959,28723,0.5550641725318981,0.08982300884955746,567
PRMT8,3381349,3593973,3487661,27563,0.5719635665625352,0.06439247830279649,544
CRACR2A,3606633,3764819,3685726,25928,0.39096315254620045,0.036574487065120405,511
PARP11,3791047,3873448,3832247,25002,0.39096315254620045,0.036574487065120405,493
CCND2,4269771,4305353,4287562,24727,0.5315593360683502,0.02329907866761162,487
ENSG00000285901,4273762,4405490,4339626,24823,0.5035191388460236,0.059748586429725324,489
TIGAR,4307763,4360028,4333895,24798,0.5493996763145018,0.022121626238469423,488
FGF23,4368227,4379712,4373969,24957,0.5227144416425156,0.023826714801444035,492
FGF6,4428155,4445815,4436985,24946,0.5493996763145018,0.022121626238469423,491
C12orf4,4487735,4538508,4513121,24488,0.5227144416425156,0.023826714801444035,482
RAD51AP1,4538798,4560047,4549422,24458,0.5493996763145018,0.022121626238469423,482
DYRK4,4562208,4615302,4588755,24670,0.5227144416425156,0.023826714801444035,486
ENSG00000272921,4604944,4662643,4633793,24793,0.5227144416425156,0.023826714801444035,488
AKAP3,4615508,4649051,4632279,24813,0.5493996763145018,0.022121626238469423,489
NDUFA9,4649095,4694317,4671706,24793,0.5227144416425156,0.023826714801444035,488
ENSG00000255639,4649101,4774184,4711642,24833,0.5227144416425156,0.023826714801444035,489
GALNT8,4720400,4851927,4786163,24842,0.5315593360683502,0.02329907866761162,489
KCNA6,4809334,4813318,4811326,24853,0.5227144416425156,0.023826714801444035,490
KCNA1,4909905,4918256,4914080,24647,0.5227144416425156,0.023826714801444035,485
KCNA5,5043879,5046788,5045333,24510,0.36779705672023777,0.5352303523035233,483
NTF3,5432108,5521536,5476822,24846,0.4171779141104294,0.26662520729684913,489
ANO2,5531869,5946232,5739050,26023,0.4471188226880951,0.2192142008318479,513
VWF,5948877,6124770,6036823,27356,0.4592946667168505,0.23798324268704987,540
CD9,6199715,6238271,6218993,27547,0.5764048326997628,0.01980639151038923,543
PLEKHG6,6310436,6328506,6319471,28378,0.5807143663668184,0.018902414527339196,560
TNFRSF1A,6328757,6342114,6335435,28408,0.5853814595957694,0.018716151640649874,561
SCNN1A,6346843,6377730,6362286,28282,0.5903496556136851,0.019113180007100855,558
LTBR,6375045,6391571,6383308,28361,0.5764048326997628,0.01980639151038923,560
CD27,6444955,6451718,6448336,28365,0.5853814595957694,0.018716151640649874,560
TAPBPL,6451690,6466517,6459103,28401,0.5807143663668184,0.018902414527339196,561
VAMP1,6462237,6470677,6466457,28337,0.5807143663668184,0.018902414527339196,559
MRPL51,6491886,6493841,6492863,28020,0.6137039406827505,0.018682155779851453,553
NCAPD2,6493356,6531955,6512655,27915,0.5853814595957694,0.018716151640649874,551
GAPDH,6534512,6538374,6536443,27681,0.5903496556136851,0.019113180007100855,546
IFFO1,6538961,6556073,6547517,27689,0.5808649177613007,0.019217639262620972,546
NOP2,6556863,6568691,6562777,27630,0.5769505815047611,0.006803198204516766,545
ENSG00000285238,6556886,6607367,6582126,27554,0.5853814595957694,0.018716151640649874,544
CHD4,6570082,6614524,6592303,27496,0.5769505815047611,0.006803198204516766,542
LPAR5,6618835,6635960,6627397,27124,0.5769505815047611,0.006803198204516766,535
ACRBP,6638075,6647433,6642754,26895,0.5807143663668184,0.018902414527339196,530
ING4,6650301,6663142,6656721,26652,0.5903496556136851,0.019113180007100855,526
ZNF384,6666477,6689572,6678024,26397,0.5808649177613007,0.019217639262620972,520
PIANP,6693791,6700815,6697303,26170,0.5903496556136851,0.019113180007100855,516
COPS7A,6724014,6731875,6727944,26259,0.5769505815047611,0.006803198204516766,518
MLF2,6747996,6767475,6757735,26278,0.5807143663668184,0.018902414527339196,518
PTMS,6765516,6770952,6768234,26190,0.6137039406827505,0.018682155779851453,516
