gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
OR4F5,65419,71585,68502,4369,0.20898369753728752,0.13416230366492146,80
OR4F29,450740,451678,451209,12920,0.39692449994218987,0.06820723071188972,251
OR4F16,685716,686654,686185,18898,0.47930396577639045,0.054412893323100564,370
SAMD11,923923,944575,934249,26777,0.6365475777546536,0.007579486169898611,528
NOC2L,944203,959309,951756,27436,0.6365475777546536,0.007579486169898611,541
KLHL17,960584,965719,963151,27992,0.6282807260955023,0.008132109359409298,552
PLEKHN1,966482,975865,971173,28319,0.6282807260955023,0.008132109359409298,559
PERM1,975198,982117,978657,28684,0.6282807260955023,0.008132109359409298,566
HES4,998962,1000172,999567,29785,0.6282807260955023,0.008132109359409298,588
ISG15,1001138,1014540,1007839,30138,0.6281072956411146,0.007835113284758955,595
AGRN,1020120,1056118,1038119,31511,0.627760434732339,0.007240587236592426,623
RNF223,1070967,1074306,1072636,32636,0.627760434732339,0.007240587236592426,645
C1orf159,1081818,1116361,1099089,33486,0.6282807260955023,0.008132109359409298,662
TTLL10,1173880,1197936,1185908,36142,0.6282807260955023,0.008132109359409298,715
TNFRSF18,1203508,1206592,1205050,36630,0.6282807260955023,0.008132109359409298,725
TNFRSF4,1211326,1214153,1212739,36789,0.627760434732339,0.007240587236592426,728
SDF4,1216931,1232031,1224481,37046,0.6299572204879178,0.0210846707249585,733
B3GALT6,1232237,1235041,1233639,37232,0.6299572204879178,0.0210846707249585,737
C1QTNF12,1242446,1246722,1244584,37468,0.6282807260955023,0.008132109359409298,742
UBE2J2,1253909,1273864,1263886,37937,0.6282807260955023,0.008132109359409298,751
SCNN1D,1280436,1292029,1286232,37977,0.6282807260955023,0.008132109359409298,752
ACAP3,1292390,1309609,1300999,37750,0.6299572204879178,0.0210846707249585,748
PUSL1,1308597,1311677,1310137,37772,0.6282807260955023,0.008132109359409298,748
INTS11,1311585,1324687,1318136,37820,0.6299572204879178,0.0210846707249585,749
CPTP,1324756,1328896,1326826,37483,0.6366053879061162,0.007677165354330708,742
TAS1R3,1331280,1335314,1333297,37457,0.6365475777546536,0.007579486169898611,742
DVL1,1335276,1349418,1342347,37337,0.6299572204879178,0.0210846707249585,739
MXRA8,1352689,1361777,1357233,37312,0.627760434732339,0.007240587236592426,739
AURKAIP1,1373730,1375207,1374468,37203,0.6365475777546536,0.007579486169898611,737
CCNL2,1385711,1399335,1392523,37263,0.6282807260955023,0.008132109359409298,738
MRPL20,1401909,1407293,1404601,37269,0.6366053879061162,0.007677165354330708,738
ANKRD65,1418420,1421769,1420094,37144,0.6299572204879178,0.0210846707249585,735
TMEM88B,1425871,1430255,1428063,37101,0.627760434732339,0.007240587236592426,735
VWA1,1434861,1442882,1438871,37007,0.6282807260955023,0.008132109359409298,733
ATAD3C,1449689,1470163,1459926,36880,0.6366053879061162,0.007677165354330708,730
ATAD3B,1471765,1497848,1484806,37032,0.6282807260955023,0.008132109359409298,733
ATAD3A,1512162,1534685,1523423,36982,0.6299572204879178,0.0210846707249585,732
TMEM240,1534778,1540624,1537701,36987,0.6299572204879178,0.0210846707249585,732
SSU72,1541673,1574863,1558268,36861,0.6299572204879178,0.0210846707249585,730
FNDC10,1598012,1600135,1599073,37101,0.6282807260955023,0.008132109359409298,735
MIB2,1615454,1630605,1623029,37220,0.6299572204879178,0.0210846707249585,737
MMP23B,1632163,1635263,1633713,37058,0.6299572204879178,0.0210846707249585,734
CDK11B,1635225,1659012,1647118,36980,0.6281072956411146,0.007835113284758955,732
SLC35E2B,1659529,1692795,1676162,36642,0.627760434732339,0.007240587236592426,725
CDK11A,1702379,1724357,1713368,36553,0.6366053879061162,0.007677165354330708,724
NADK,1751232,1780457,1765844,36135,0.6282807260955023,0.008132109359409298,715
GNB1,1785285,1892292,1838788,36037,0.6366053879061162,0.007677165354330708,713
CALML6,1915108,1917296,1916202,35966,0.4642155162446525,0.07492302429011294,712
TMEM52,1917590,1919279,1918434,35955,0.48259914440975843,0.06171119488608426,712
CFAP74,1921951,2003837,1962894,35667,0.48259914440975843,0.06171119488608426,706
GABRD,2019329,2030758,2025043,34635,0.46086252745982204,0.057066129573682456,685
PRKCZ,2050411,2185395,2117903,33693,0.46086252745982204,0.057066129573682456,666
FAAP20,2184461,2212720,2198590,33607,0.6046941842987629,0.0671103716028841,665
SKI,2227388,2310213,2268800,32745,0.5882761012833853,0.06033519553072626,647
MORN1,2321253,2391707,2356480,33349,0.5882761012833853,0.06033519553072626,659
RER1,2391775,2405442,2398608,33853,0.5965429529425367,0.07343504919435337,670
PEX10,2403964,2413797,2408880,33915,0.5882761012833853,0.06033519553072626,671
PLCH2,2425980,2505532,2465756,33997,0.5882761012833853,0.06033519553072626,672
PANK4,2508537,2526597,2517567,33825,0.5965429529425367,0.07343504919435337,669
HES5,2528745,2530263,2529504,33915,0.5965429529425367,0.07343504919435337,671
TNFRSF14,2555639,2565382,2560510,33756,0.6129610359579142,0.06585232700969021,668
PRXL2B,2586491,2591469,2588980,33562,0.6129610359579142,0.06585232700969021,664
MMEL1,2590639,2633016,2611827,33320,0.6129610359579142,0.06585232700969021,659
TTC34,2636986,2801693,2719339,34067,0.5882761012833853,0.06033519553072626,674
ACTRT2,3021467,3022903,3022185,34115,0.5882761012833853,0.06033519553072626,675
PRDM16,3069168,3438621,3253894,35592,0.4930049716730258,0.15898251192368837,704
ARHGEF16,3454665,3481113,3467889,34891,0.542432651173546,0.15991071428571435,690
MEGF6,3487951,3611508,3549729,34427,0.5502370216209966,0.2341149773071104,681
TPRG1L,3625015,3630127,3627571,34414,0.558214822522835,0.16283124128312418,681
WRAP73,3630767,3652761,3641764,34408,0.5661926234246734,0.1600102845389099,681
TP73,3652516,3736201,3694358,33906,0.5501214013180714,0.24475591151792517,671
CCDC27,3746460,3771645,3759052,33415,0.5738813735691987,0.26494060876020786,661
SMIM1,3772749,3775982,3774365,33304,0.558214822522835,0.16283124128312418,659
LRRC47,3778559,3796498,3787528,33212,0.542432651173546,0.15991071428571435,657
CEP104,3812086,3857396,3834741,33027,0.558214822522835,0.16283124128312418,653
DFFB,3857267,3885429,3871348,32913,0.542432651173546,0.15991071428571435,651
C1orf174,3889125,3900293,3894709,32953,0.5738813735691987,0.26494060876020786,652
AJAP1,4654609,4792534,4723571,29149,0.567522256908313,0.08175585035027579,575
NPHP4,5862811,5992473,5927642,30037,0.6352179442710139,0.4497105643994213,593
KCNAB2,5990927,6101193,6046060,29920,0.6437738466874783,0.4565916398713828,591
CHD5,6101787,6180321,6141054,29934,0.6437738466874783,0.4565916398713828,591
ENSG00000285629,6159430,6197757,6178593,29571,0.6437738466874783,0.4565916398713828,584
RPL22,6185020,6209389,6197204,29552,0.6352179442710139,0.4497105643994213,584
RNF207,6205475,6221299,6213387,29462,0.6437738466874783,0.4565916398713828,582
ICMT,6221193,6235972,6228582,29475,0.6352179442710139,0.4497105643994213,582
HES3,6244179,6245578,6244878,29492,0.6352179442710139,0.4497105643994213,582
