gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
TUBB8B,47221,73545,60383,15281,0.5071106486298995,0.3604960141718335,298
USP14,158383,214629,186506,18862,0.5071106486298995,0.3604960141718335,370
THOC1,214520,268050,241285,20568,0.5071106486298995,0.3604960141718335,404
COLEC12,316737,500722,408729,25510,0.5071106486298995,0.3604960141718335,503
CETN1,580380,582114,581247,27813,0.4571048676147531,0.07190664149648195,549
CLUL1,596988,650334,623661,27754,0.4625390218522372,0.07031115695375628,548
TYMS,657653,673578,665615,27535,0.4680309862411839,0.07896600566572241,543
ENOSF1,670318,712662,691490,27365,0.4680309862411839,0.07896600566572241,540
YES1,721588,812546,767067,27538,0.49098161637183496,0.07709693621295832,543
ADCYAP1,904871,912172,908521,26827,0.48358191698462244,0.07854830465155908,529
METTL4,2537525,2571509,2554517,26651,0.5582148225228349,0.09512413999401736,526
NDC80,2571557,2616635,2594096,26879,0.4673950745750953,0.5178571428571428,530
SMCHD1,2655726,2805017,2730371,27307,0.4673950745750953,0.5178571428571428,539
EMILIN2,2847006,2916003,2881504,27620,0.48196323274366987,0.5020037718057518,545
LPIN2,2885296,3013144,2949220,27856,0.4673950745750953,0.5178571428571428,550
MYOM1,3066807,3219968,3143387,28402,0.48196323274366987,0.5020037718057518,561
MYL12A,3247481,3256236,3251858,28500,0.4673950745750953,0.5178571428571428,563
MYL12B,3261479,3278461,3269970,28511,0.48196323274366987,0.5020037718057518,563
TGIF1,3411608,3459978,3435793,27854,0.4292403746097814,0.056336725254394135,550
DLGAP1,3496032,4455307,3975669,26556,0.5947508382471961,0.055409881313828326,524
AKAIN1,5142911,5197503,5170207,26465,0.5630708752456931,0.029219932168014624,522
ZBTB14,5289019,5297053,5293036,26229,0.5234709214938144,0.4354171204530604,517
EPB41L3,5392381,5630700,5511540,26387,0.5234709214938144,0.4354171204530604,520
TMEM200C,5882072,5895955,5889013,25245,0.5992600300612787,0.04019975031210987,497
L3MBTL4,5954706,6415237,6184971,25990,0.6075268817204301,0.03952544873371036,512
ARHGAP28,6729716,6915716,6822716,27704,0.4728292288125796,0.02535129653773723,547
LAMA1,6941742,7117797,7029769,28288,0.4728292288125796,0.02535129653773723,558
LRRC30,7231089,7232044,7231566,27508,0.4728292288125796,0.02535129653773723,543
PTPRM,7566782,8406861,7986821,25269,0.546016880564227,0.02271831910702562,498
RAB12,8609437,8639383,8624410,27751,0.5081512313562263,0.05905130687318492,548
MTCL1,8705556,8832778,8769167,27825,0.5145681581685745,0.0857607811228641,549
NDUFV2,9102630,9134345,9118487,26811,0.605098855359001,0.14254003488187733,529
ANKRD12,9136228,9285985,9211106,27011,0.5886807723436235,0.14763231197771592,533
TWSG1,9334767,9402420,9368593,26939,0.5968320036998496,0.1372048500319082,531
RALBP1,9475009,9538114,9506561,26369,0.6365475777546539,0.11433172302737521,520
PPP4R1,9546791,9615240,9581015,26376,0.6280494854896521,0.11626004165426958,520
RAB31,9708275,9862551,9785413,26612,0.5252052260376923,0.061287820015515915,525
TXNDC2,9885766,9889275,9887520,27154,0.5101745866574171,0.38186813186813184,536
