gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
BET1L,167784,207399,187591,18633,0.3902763325239912,0.06474528110412023,365
SCGB1C1,193078,194575,193826,18809,0.3902763325239912,0.06474528110412023,369
CIMAP1A,196761,200261,198511,18967,0.3902763325239912,0.06474528110412023,372
RIC8A,207708,215113,211410,19394,0.3902763325239912,0.06474528110412023,380
SIRT3,215030,236931,225980,19903,0.3902763325239912,0.06474528110412023,391
PSMD13,236966,252984,244975,20606,0.3902763325239912,0.06474528110412023,405
NLRP6,278407,285388,281897,21721,0.3902763325239912,0.06474528110412023,427
PGGHG,289126,296107,292616,22071,0.3902763325239912,0.06474528110412023,434
IFITM5,298200,299526,298863,22255,0.3902763325239912,0.06474528110412023,438
IFITM2,303655,309397,306526,22503,0.3902763325239912,0.06474528110412023,443
ENSG00000288681,308408,315272,311840,22717,0.4317262111226731,0.3681373777889193,447
IFITM1,310041,315272,312656,22735,0.4317262111226731,0.3681373777889193,447
IFITM3,319676,329475,324575,23053,0.4317262111226731,0.3681373777889193,454
B4GALNT4,369499,382117,375808,24920,0.4317262111226731,0.3681373777889193,491
PKP3,392614,404908,398761,25692,0.4317262111226731,0.3681373777889193,506
SIGIRR,405715,417455,411585,26039,0.4317262111226731,0.3681373777889193,513
ANO9,417933,442011,429972,26543,0.4317262111226731,0.3681373777889193,523
PTDSS2,448268,491399,469833,27645,0.4317262111226731,0.3681373777889193,545
RNH1,494512,507300,500906,28596,0.4317262111226731,0.3681373777889193,564
HRAS,532242,537321,534781,29588,0.4317262111226731,0.3681373777889193,584
LRRC56,537527,554912,546219,29918,0.4317262111226731,0.3681373777889193,591
LMNTD2,554850,560738,557794,30251,0.4317262111226731,0.3681373777889193,598
RASSF7,560404,564025,562214,30442,0.4317262111226731,0.3681373777889193,601
PHRF1,576470,612222,594346,31568,0.4320152618799861,0.3689283925888831,624
IRF7,612553,615983,614268,32543,0.44721933171464917,0.44593927425327057,643
CDHR5,616577,626078,621327,32774,0.43398080702971453,0.2534969325153374,648
SCT,626309,627181,626745,32955,0.44103364550815133,0.2614712308812818,652
DRD4,637269,640706,638987,33198,0.4480864839865881,0.24367761758449535,656
DEAF1,644233,707118,675675,34578,0.4480864839865881,0.24367761758449535,684
