gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
OR11H1,15528192,15529139,15528665,29807,0.4323621227887617,0.12254220456802387,589
POTEH,15690026,15721631,15705828,37648,0.43473233899872815,0.12962962962962968,745
CCT8L2,16590751,16592810,16591780,32370,0.4218406752225691,0.16142255705738986,640
XKR3,16783412,16825411,16804411,28346,0.43282460400046247,0.1643850739677634,559
GAB4,16961936,17008222,16985079,29153,0.4468724708058736,0.16731182795698926,576
IL17RA,17084954,17115693,17100323,29444,0.4218406752225691,0.16142255705738986,581
TMEM121B,17116297,17121367,17118832,29323,0.4323043126372992,0.14460043196544287,579
HDHD5,17137511,17165287,17151399,29424,0.4190657879523644,0.15240761478163503,581
ADA2,17178790,17258235,17218512,29535,0.5156087408949012,0.01961965983661445,583
CECR2,17359949,17558151,17459050,30416,0.5156087408949012,0.01961965983661445,601
SLC25A18,17563450,17590995,17577222,31467,0.5156087408949012,0.01961965983661445,622
ATP6V1E1,17592136,17628749,17610442,31502,0.5156087408949012,0.01961965983661445,623
BCL2L13,17628855,17730855,17679855,31630,0.5156087408949012,0.01961965983661445,625
BID,17734138,17774770,17754454,29960,0.5156087408949012,0.01961965983661445,592
MICAL3,17787649,18024561,17906105,25350,0.5156087408949012,0.01961965983661445,500
PEX26,18077923,18105396,18091659,19780,0.5004046710602382,0.02040675152185944,388
ENSG00000288683,18077989,18131720,18104854,19460,0.5006937218175512,0.02108392091801467,382
TUBA8,18110100,18146683,18128391,18950,0.5156087408949012,0.01961965983661445,372
USP18,18149843,18177397,18163620,17959,0.5004046710602382,0.02040675152185944,352
GGTLC3,18516344,18518161,18517252,11133,0.4018383628165106,0.3160108548168247,215
TMEM191B,18527802,18530573,18529187,11208,0.4360041623309054,0.28620860108749363,217
RIMBP3,18605815,18611919,18608867,11111,0.4360041623309054,0.28620860108749363,215
FAM246B,18633984,18634682,18634333,11040,0.4162330905306971,0.30648099947943763,213
DGCR6,18906028,18914238,18910133,15712,0.3727598566308244,0.08739255014326643,307
ENSG00000283809,18906238,18947732,18926985,16078,0.3727598566308244,0.08739255014326643,314
PRODH,18912777,18936553,18924665,16037,0.3727598566308244,0.08739255014326643,313
FAM246C,19029524,19031242,19030383,18059,0.3727598566308244,0.08739255014326643,354
DGCR2,19036282,19122454,19079368,19264,0.3727598566308244,0.08739255014326643,378
ESS2,19130279,19144684,19137481,20672,0.3727598566308244,0.08739255014326643,406
TSSK2,19131308,19132622,19131965,20591,0.3601572436119783,0.0857787810383747,404
GSC2,19146993,19150292,19148642,20952,0.36651636027286394,0.08396017699115041,412
SLC25A1,19175581,19178739,19177160,21769,0.3727598566308244,0.08739255014326643,428
CLTCL1,19179473,19291719,19235596,23331,0.38339692449994217,0.4526331273904088,459
HIRA,19330698,19447450,19389074,26423,0.38362816510579256,0.45327652071701424,521
