gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
PLEKHG4B,92168,189972,141070,20610,0.5639958376690947,0.015839739110179368,405
LRRC14B,191495,196334,193914,22827,0.5639958376690947,0.015839739110179368,449
CCDC127,196868,218153,207510,23406,0.5639958376690947,0.015839739110179368,461
ENSG00000286001,218298,314955,266626,25698,0.5639958376690947,0.015839739110179368,506
SDHA,218303,257082,237692,24569,0.5639958376690947,0.015839739110179368,484
PDCD6,271621,314974,293297,27028,0.5639958376690947,0.015839739110179368,533
PDCD6-AHRR,271670,438291,354980,29956,0.5639958376690947,0.015839739110179368,592
AHRR,321714,438291,380002,30907,0.5639958376690947,0.015839739110179368,611
EXOC3,443175,471937,457556,33064,0.5639958376690947,0.015839739110179368,654
SLC9A3,470456,524449,497452,34230,0.5639958376690947,0.015839739110179368,677
CEP72,612340,667168,639754,36399,0.5705283847843681,0.0360155308608917,720
TPPP,659862,693352,676607,36471,0.5551508844953175,0.042191435768261974,722
ZDHHC11B,710355,784729,747542,36490,0.5711642964504566,0.040712640563609286,722
ZDHHC11,795605,858973,827289,36658,0.5551508844953175,0.042191435768261974,726
BRD9,850291,892801,871546,37211,0.5472308937449416,0.039503227617176555,737
TRIP13,892884,919357,906120,37312,0.5705283847843681,0.0360155308608917,739
NKD2,1008802,1038943,1023872,37167,0.5792577176552203,0.04343420697108893,736
SLC12A7,1050384,1112063,1081223,37425,0.5624927737310671,0.033557046979865786,741
SLC6A19,1201595,1225111,1213353,37061,0.5792577176552203,0.04343420697108893,734
SLC6A18,1225381,1246189,1235785,36910,0.5705283847843681,0.0360155308608917,731
TERT,1253147,1295068,1274107,36602,0.5711642964504566,0.040712640563609286,725
CLPTM1L,1317752,1345099,1331425,35932,0.5477511851081049,0.09226046211019553,711
SLC6A3,1392794,1445440,1419117,35631,0.5705283847843681,0.0360155308608917,705
LPCAT1,1456480,1523962,1490221,35882,0.4676263151809457,0.3404080675422138,710
MRPL36,1798385,1801366,1799875,33262,0.4851427910741127,0.0777145725280241,658
NDUFS6,1801407,1816048,1808727,33243,0.4851427910741127,0.0777145725280241,657
IRX4,1877413,1887236,1882324,32963,0.47722280032373676,0.07760532150776059,652
IRX2,2745845,2751677,2748761,32043,0.34876864377384664,0.60617535683076,633
IRX1,3595832,3601403,3598617,30758,0.5859058850734188,0.039359573048699144,608
ADAMTS16,5140330,5320304,5230317,27865,0.6144062897444792,0.028432975245212523,550
ICE1,5420664,5490220,5455442,28727,0.5590241646433114,0.06727538349159971,567
MED10,6371874,6378571,6375222,27448,0.526245808764019,0.2340257171117705,541
UBE2QL1,6448859,6496723,6472791,26864,0.5402358654179673,0.2438976762351103,530
NSUN2,6599239,6633291,6616265,26546,0.5331830269395306,0.06075621283732277,523
SRD5A1,6633290,6676539,6654914,26647,0.5402358654179673,0.2438976762351103,525
TENT4A,6713432,6757044,6735238,26987,0.5331830269395306,0.06075621283732277,532
ADCY2,7396138,7830081,7613109,26933,0.627182333217713,0.39083167240442107,531
CFAP90,7830378,7851151,7840764,26207,0.627182333217713,0.39083167240442107,517
MTRR,7851186,7906025,7878605,26229,0.6438894669904035,0.3914310954063606,517
FASTKD3,7859159,7869037,7864098,26181,0.6438894669904035,0.3914310954063606,516
SEMA5A,9035033,9546075,9290554,25395,0.6286275870042779,0.11081716637272196,500
TAS2R1,9627347,9712378,9669862,26186,0.6008209041507688,0.1116345147300733,516
ATPSCKMT,10225507,10249897,10237702,26988,0.5870620881026708,0.04929673631025537,532
CCT5,10249929,10266389,10258159,26976,0.5870620881026708,0.04929673631025537,532
