gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
ZNF595,53286,88208,70747,17272,0.41012348006409644,0.022891083822744233,338
ZNF718,124501,202303,163402,20226,0.4526345555660287,0.020867276601077827,397
ZNF732,270675,305474,288074,25144,0.4526345555660287,0.020867276601077827,495
ZNF141,337814,384868,361341,27659,0.4526345555660287,0.020867276601077827,546
ZNF721,425815,499156,462485,31355,0.4526345555660287,0.020867276601077827,620
PIGG,499210,540200,519705,32801,0.4466490715430294,0.0225047679593134,649
TMEM271,573880,576295,575087,32542,0.4466490715430294,0.0225047679593134,643
PDE6B,625573,670782,648177,33003,0.4466490715430294,0.0225047679593134,653
ATP5ME,672436,674330,673383,32965,0.4404750683382033,0.023557506131405694,652
MYL5,673580,682028,677804,33000,0.4404750683382033,0.023557506131405694,653
SLC49A3,681829,689271,685550,33037,0.4404750683382033,0.023557506131405694,653
PCGF3,705748,770089,737918,33633,0.4402394193609199,0.022926892275897684,665
CPLX1,784957,826129,805543,33873,0.4526816853614854,0.02098997493734335,670
GAK,849276,932373,890824,34649,0.4404750683382033,0.023557506131405694,685
TMEM175,932387,958656,945521,34670,0.4404750683382033,0.023557506131405694,686
DGKQ,958887,986895,972891,35019,0.4404750683382033,0.023557506131405694,693
SLC26A1,979073,993440,986256,35055,0.4404750683382033,0.023557506131405694,694
IDUA,986997,1004564,995780,35123,0.4526816853614854,0.02098997493734335,695
FGFRL1,1009936,1026898,1018417,35380,0.4526816853614854,0.02098997493734335,700
RNF212,1056250,1113564,1084907,35471,0.4526345555660287,0.020867276601077827,702
SPON2,1166932,1208962,1187947,35873,0.357526628334433,0.32126921170054545,710
CTBP1,1211445,1250333,1230889,35387,0.3462154774248279,0.30542871638762065,700
MAEA,1289887,1340147,1315017,35124,0.357526628334433,0.32126921170054545,695
UVSSA,1345691,1395989,1370840,34715,0.43364124799698356,0.013606261288380491,687
NKX1-1,1402932,1406442,1404687,34347,0.40239419360919965,0.018806214227309895,679
FAM53A,1617915,1684313,1651114,32016,0.409133754359506,0.0159989760655318,633
SLBP,1692731,1712344,1702537,31814,0.4239325101329059,0.11495748741974658,629
TACC3,1712858,1745171,1729014,31520,0.4812423414082382,0.09580032879988042,623
TMEM129,1715952,1721358,1718655,31662,0.4879347723630878,0.0941773268636965,626
FGFR3,1793293,1808872,1801082,30995,0.4879347723630878,0.0941773268636965,612
LETM1,1811479,1856156,1833817,30748,0.4622961636346497,0.06192367711732157,607
NSD2,1871393,1982207,1926800,30210,0.4615892167027994,0.10133437990580844,597
NELFA,1982717,2041903,2012310,30010,0.4370345932698651,0.11251463945122969,593
NICOL1,2041995,2043964,2042979,29795,0.46814025827127914,0.10582630427991253,588
NAT8L,2059327,2069089,2064208,29695,0.44914695070223387,0.06358169551188031,586
POLN,2071918,2242121,2157019,28797,0.4812423414082382,0.09580032879988042,568
ENSG00000290263,2078998,2242276,2160637,28755,0.4370345932698651,0.11251463945122969,568
HAUS3,2227464,2242133,2234798,28474,0.44914695070223387,0.06358169551188031,562
MXD4,2247432,2262109,2254770,28376,0.4812423414082382,0.09580032879988042,560
ZFYVE28,2269582,2418651,2344116,28184,0.43538505042888104,0.07750711800063267,556
CFAP99,2418955,2463002,2440978,28212,0.4622961636346497,0.06192367711732157,557
RNF4,2462220,2515857,2489038,28575,0.43538505042888104,0.07750711800063267,564
ENSG00000290180,2512477,2625320,2568898,28526,0.4812423414082382,0.09580032879988042,563
FAM193A,2536647,2732573,2634610,28780,0.4812423414082382,0.09580032879988042,568
TNIP2,2741648,2756342,2748995,28745,0.42869261947403137,0.023053080201472294,567
SH3BP2,2793023,2841291,2817157,28728,0.4126684890187576,0.10923856095005226,567
ADD1,2843844,2930076,2886960,28340,0.44763879724761985,0.021449704142011833,559
MFSD10,2930561,2934834,2932697,28241,0.40050900179093213,0.11351302460202602,557
NOP14,2937933,2963406,2950669,28338,0.4126684890187576,0.10923856095005226,559
GRK4,2963571,3040760,3002165,29255,0.44763879724761985,0.021449704142011833,578
HTT,3041363,3243957,3142660,30451,0.4126684890187576,0.10923856095005226,602
MSANTD1,3244369,3271738,3258053,31664,0.5205014610236592,0.15568999846837184,626
RGS12,3293021,3439913,3366467,32337,0.5066924309548496,0.17813406380921684,639
HGFAC,3441968,3449486,3445727,34460,0.5264398152512018,0.010107548297151958,682
DOK7,3463306,3501473,3482389,35092,0.5473654444339712,0.008984897725100362,694
LRPAP1,3503612,3532446,3518029,35929,0.5264398152512018,0.010107548297151958,711
ADRA2C,3766348,3768526,3767437,39318,0.5264398152512018,0.010107548297151958,779
OTOP1,4188726,4226929,4207827,35940,0.5402488453200113,0.009157864134121521,711
TMEM128,4235542,4248223,4241882,35552,0.5402488453200113,0.009157864134121521,704
LYAR,4267701,4290154,4278927,35433,0.4929776604769535,0.15770725388601034,701
ZBTB49,4290251,4321786,4306018,35157,0.5402488453200113,0.009157864134121521,696
NSG1,4348140,4419058,4383599,34423,0.4738900933169949,0.04119187950229204,681
STX18,4415742,4542346,4479044,31968,0.4738900933169949,0.04119187950229204,632
MSX1,4859665,4863936,4861800,29421,0.41747572815533973,0.02743456888534607,581
CYTL1,5014586,5019458,5017022,30678,0.543924969365633,0.02308402585410894,606
STK32B,5051480,5500994,5276237,32115,0.543924969365633,0.02308402585410894,635
EVC2,5542772,5709548,5626160,33369,0.5159770006598172,0.02476645665870084,660
EVC,5711201,5814305,5762753,32912,0.5092374399095108,0.0255068312031732,651
CRMP1,5748084,5893086,5820585,32980,0.5368555000471298,0.023465140478668038,652
C4orf50,5897373,6200555,6048964,32139,0.4652653407484212,0.1403168717343671,635
JAKMIP1,6026199,6200591,6113395,32232,0.4802997454991046,0.15694214876033052,637
ENSG00000284684,6064977,6070162,6067569,32173,0.45216325761146203,0.14521193092621668,636
