chr,gene_name,gstart,gend,n_windows,max_h12
16,POLR3K,46407,53608,1,0.013028007346189165
16,SNRNP25,53828,57669,1,0.012138429752066113
16,RHBDF1,58059,76355,3,0.014864554637281912
16,MPG,77007,85851,2,0.011047979797979798
16,NPRL3,84271,138677,11,0.01325757575757576
16,HBZ,142728,154503,2,0.0074896694214876035
16,HBM,153892,166764,4,0.01133494031221304
16,HBQ1,180459,181179,1,0.01167929292929293
16,LUC7L,188969,229463,7,0.014003673094582185
16,FAM234A,234521,272183,9,0.014778466483011937
16,RGS11,268301,275980,2,0.0076331496786042246
16,PDIA2,283164,287215,2,0.008895775941230486
16,AXIN1,287440,352723,15,0.021981175390266297
16,MRPL28,366969,371289,1,0.018939393939393943
16,PGAP6,370788,387113,6,0.020374196510560147
16,NME4,396725,410367,4,0.016356749311294765
16,DECR2,401858,412487,2,0.015639348025711666
16,RAB11FIP3,425649,523011,18,0.0337465564738292
16,CAPN15,527712,554636,7,0.014003673094582187
16,PRR35,560394,565529,2,0.006542699724517908
16,PIGQ,566995,584109,3,0.009986225895316803
16,RAB40C,589357,629272,7,0.023329889807162538
16,WFIKKN1,629239,634117,1,0.015897612488521583
16,METTL26,634427,636366,1,0.017504591368227733
16,MCRIP2,636817,648474,1,0.023731634527089082
16,WDR90,649311,667833,3,0.025137741046831953
16,RHOT2,668100,674174,1,0.03449265381083563
16,WDR24,684622,690444,1,0.0345787419651056
16,FBXL16,692498,705801,2,0.03518135904499542
16,METRN,715118,719655,1,0.04249885215794307
16,CCDC78,722582,726954,1,0.016701101928374658
16,HAGHL,726936,735525,1,0.01328627180899908
16,CIAO3,729760,741329,2,0.01328627180899908
16,MSLN,760734,768865,2,0.015610651974288337
16,MSLNL,769428,782054,5,0.028179522497704314
16,RPUSD1,784974,788397,1,0.021091597796143252
16,CHTF18,788046,800737,4,0.03348829201101929
16,GNG13,798041,800734,1,0.02002984389348026
16,LMF1,853634,981318,38,0.08947428833792469
16,SOX8,981444,986979,1,0.007030532598714417
16,SSTR5,1063867,1081454,4,0.012367998163452711
16,C1QTNF8,1088226,1096711,2,0.010215794306703399
16,CACNA1H,1153103,1224169,16,0.016041092745638204
16,TPSG1,1221651,1225793,1,0.012081037649219467
16,TPSB2,1227272,1232757,1,0.011937557392102846
16,TPSAB1,1239266,1242554,1,0.007288797061524336
16,TPSD1,1256059,1259008,1,0.006341827364554638
16,UBE2I,1291444,1327018,7,0.01314279155188246
16,BAIAP3,1333638,1349439,3,0.010330578512396695
16,GNPTG,1351931,1365737,3,0.013286271808999084
16,UNKL,1363205,1414751,8,0.02043158861340679
16,CCDC154,1434383,1444556,3,0.01566804407713499
16,CLCN7,1444934,1475077,8,0.02398989898989899
16,PTX4,1485886,1488981,1,0.01050275482093664
16,TELO2,1493344,1510457,3,0.01208103764921947
16,IFT140,1510427,1612072,17,0.026113406795224982
16,TMEM204,1528688,1555580,4,0.023186409550045917
16,CRAMP1,1612337,1677908,8,0.031594352617079886
16,ENSG00000261732,1632259,1686715,7,0.031594352617079886
16,JPT2,1678256,1702280,2,0.018652433425160698
16,MAPK8IP3,1706166,1770351,11,0.01222451790633609
16,NME3,1770320,1771561,1,0.010387970615243342
16,EME2,1772810,1781708,1,0.01078971533516988
16,SPSB3,1776712,1793700,3,0.014835858585858586
16,NUBP2,1782932,1789186,1,0.011105371900826447
16,HAGH,1795620,1827157,11,0.040490128558310384
16,FAHD1,1826967,1840207,3,0.0602617079889807
16,MEIOB,1833986,1884294,14,0.06063475665748394
16,HS3ST6,1911475,1918415,1,0.01647153351698806
16,RPL3L,1943974,1957606,5,0.008981864095500459
