chr,gene_name,gstart,gend,n_windows,max_h12
9,WASHC1,14475,73865,12,0.00746433531119808
9,FOXD4,116231,118417,1,0.006785759373816437
9,ZNG1A,120837,179147,18,0.014881328115136977
9,DOCK8,214854,465259,75,0.022550814291124856
9,KANK1,470291,746105,89,0.05518558262845599
9,DMRT1,841690,969090,47,0.020231031435424818
9,DMRT3,976655,991732,3,0.011141270041661407
9,DMRT2,1049858,1057552,2,0.007432773639691959
9,SMARCA2,1980290,2193624,51,0.017074864284812523
9,VLDLR,2621182,2660056,9,0.013981820477212473
9,KCNV2,2717510,2730037,4,0.01406072465597778
9,PUM3,2720469,2844095,29,0.015291629844716575
9,RFX3,3218297,3526004,58,0.03609077136725161
9,GLIS3,3824127,4348392,140,0.036595758111349574
9,SLC1A1,4490468,4587469,24,0.018652947860118674
9,SPATA6L,4553386,4666674,35,0.023623911122333037
9,PLPP6,4662294,4665258,1,0.006012498421916424
9,CDC37L1,4679559,4708399,5,0.012545764423683879
9,AK3,4709556,4742043,13,0.016932836763034968
9,RCL1,4792944,4885917,25,0.019126372932710516
9,JAK2,4984390,5129948,30,0.03018873879560661
9,INSL6,5123880,5185647,14,0.023418760257543234
9,INSL4,5231419,5235304,1,0.013350587047090011
9,RLN2,5299864,5304716,1,0.008474308799394016
9,RLN1,5334930,5339876,1,0.017074864284812523
9,PLGRKT,5357971,5437925,24,0.026417119050624913
9,CD274,5450503,5470566,3,0.011993435172326726
9,PDCD1LG2,5510531,5571282,11,0.014092286327483904
9,RIC1,5629025,5776557,28,0.024302487059714682
9,ERMP1,5749832,5879537,23,0.023907966165888143
9,BRD10,5881596,6008482,21,0.017611412700416613
9,MLANA,5890889,5910606,3,0.017232672642343138
9,IL33,6215786,6257983,8,0.011109708370155284
9,TPD52L3,6328375,6331891,1,0.013571518747632872
9,UHRF2,6413151,6507054,18,0.023560787779320788
9,GLDC,6532467,6645729,32,0.025628077262971838
9,KDM4C,6720863,7175648,134,0.021603964145941165
9,DMAC1,7796500,7888380,20,0.025659638934477966
9,PTPRD,8314246,10613002,643,0.08575306148213609
9,TYRP1,12685439,12710285,5,0.01816374195177376
9,LURAP1L,12775020,12823060,10,0.01191453099356142
9,MPDZ,13105706,13279692,26,0.020152127256659512
9,NFIB,14081843,14398983,61,0.024618103774775916
9,ZDHHC21,14611071,14693432,20,0.020025880570635014
9,FREM1,14737152,14910995,45,0.02221941674031057
9,TTC39B,15163622,15307360,35,0.030835753061482136
9,SNAPC3,15422734,15465953,9,0.03432331776290872
9,PSIP1,15464066,15510995,10,0.02313470521398813
9,CCDC171,15553043,16061663,104,0.043160585784623146
9,BNC2,16409503,16870843,112,0.04298699659133947
9,CNTLN,17134982,17503923,95,0.05622711778815807
9,SH3GL2,17579066,17797124,58,0.04114063880823128
9,ADAMTSL1,17906563,18910950,229,0.044138997601312964
9,SAXO1,18858906,19049358,54,0.0712820350965787
9,HAUS6,19053141,19102904,12,0.017295795985355383
9,PLIN2,19108375,19149290,10,0.014407903042545132
9,DENND4C,19230435,19374281,35,0.024255144552455497
9,ACER2,19409009,19452505,11,0.013808231283928796
9,SLC24A2,19507452,19789037,61,0.02979421790178007
9,MLLT3,20341669,20622499,47,0.018021714429996213
9,FOCAD,20658309,20995955,57,0.027695366746622894
9,HACD4,20999509,21031640,5,0.019236838782981946
9,IFNA21,21165637,21166660,1,0.011598914278500188
9,IFNA17,21227243,21228222,1,0.021919580861002395
9,KLHL9,21329665,21335404,1,0.028358161848251476
9,IFNA6,21350253,21350956,1,0.010683625804822624
9,IFNE,21480839,21482313,1,0.012466860244918571
9,MTAP,21802636,21937651,25,0.02365547279383916
9,CDKN2A,21967752,21995301,5,0.011756722636030805
9,DMRTA1,22446824,22455740,2,0.017027521777553338
9,ELAVL2,23690104,23826337,26,0.020625552329251357
9,TUSC1,25676969,25678444,1,0.009279131422800152
9,CAAP1,26840685,26892803,12,0.02204582754702689
9,PLAA,26903372,26947242,10,0.023166266885494252
9,IFT74,26947039,27066134,25,0.019820729705845218
9,LRRC19,26993136,27005672,3,0.01705908344905946
9,TEK,27109141,27230174,32,0.02277174599166772
9,EQTN,27284654,27297150,3,0.01685393258426966
9,MOB3B,27325209,27529814,45,0.027001009973488192
9,IFNK,27524290,27526498,1,0.019410427976265625
9,C9orf72,27535640,27573866,9,0.024681227117788158
9,LINGO2,27937617,29213601,283,0.05624289862391113
9,ACO1,32384603,32454769,12,0.02160396414594117
9,RIGI,32455302,32526348,15,0.019662921348314606
