chr,gene_name,gstart,gend,n_windows,max_h12
11,BET1L,167784,207399,4,0.004855507599924939
11,CIMAP1A,196761,200261,1,0.0043629198723963225
11,RIC8A,207708,215113,1,0.005348095327453555
11,SIRT3,215030,236931,4,0.023010883843122536
11,PSMD13,236966,252984,4,0.00736535935447551
11,NLRP6,278407,285388,1,0.006403640457872019
11,IFITM2,303655,309397,1,0.00518389941827735
11,ENSG00000288681,308408,315272,1,0.005207355976731093
11,IFITM1,310041,315272,1,0.005207355976731093
11,IFITM3,319676,329475,2,0.005371551885907299
11,B4GALNT4,369499,382117,2,0.006544379808594482
11,PKP3,392614,404908,2,0.006732032276224431
11,SIGIRR,405715,417455,1,0.005864139613435916
11,ANO9,417933,442011,4,0.007787577406642895
11,PTDSS2,448268,491399,8,0.011118408707074496
11,RNH1,494512,507300,2,0.009945580784387315
11,HRAS,532242,537321,1,0.013839369487708763
11,LRRC56,537527,554912,4,0.023644210921373615
11,LMNTD2,554850,560738,1,0.01965659598423719
11,RASSF7,560404,564025,1,0.015504785137924562
11,PHRF1,576470,612222,5,0.01132951773315819
11,IRF7,612553,615983,1,0.006262901107149558
11,CDHR5,616577,626078,1,0.007083880653030585
11,DEAF1,644233,707118,11,0.010414711953462186
11,EPS8L2,694438,727727,6,0.007435729029836741
11,TMEM80,695591,705028,2,0.007435729029836741
11,TALDO1,747415,765012,2,0.011704822668418088
11,GATD1,767220,777488,1,0.01320604240945768
11,SLC25A22,790475,798281,1,0.00928879714768249
11,PIDD1,799179,809753,1,0.006896228185400637
11,RPLP2,809965,812880,1,0.00691968474385438
11,PNPLA2,818914,825573,1,0.007107337211484328
11,CRACR2B,826144,831991,1,0.007036967536123097
11,CD151,832887,839831,1,0.007318446237568023
11,POLR2L,837356,842529,1,0.008139425783449051
11,TSPAN4,842812,867116,3,0.012549258772752859
11,CHID1,867859,915058,6,0.012760367798836552
11,AP2A2,924881,1012245,12,0.020524488647025704
11,MUC6,1012823,1036718,3,0.007904860198911614
11,MUC2,1074875,1110511,9,0.0124085194220304
11,MUC5AC,1157953,1201138,11,0.023550384687558643
