chr,gene_name,gstart,gend,n_windows,max_h12
5,PLEKHG4B,92168,189972,24,0.01619113748264108
5,LRRC14B,191495,196334,2,0.005097209948238857
5,CCDC127,196868,218153,7,0.02329251357151875
5,ENSG00000286001,218298,314955,29,0.046458780457013
5,SDHA,218303,257082,12,0.046458780457013
5,PDCD6,271621,314974,13,0.018226865294786017
5,PDCD6-AHRR,271670,438291,38,0.027427092538820856
5,AHRR,321714,438291,23,0.027427092538820856
5,EXOC3,443175,471937,5,0.02652758490089635
5,SLC9A3,470456,524449,14,0.014471026385557379
5,CEP72,612340,667168,13,0.023387198586037116
5,TPPP,659862,693352,10,0.006833101881075621
5,ZDHHC11B,710355,784729,26,0.006391238479989901
5,ZDHHC11,795605,858973,26,0.0249495013255902
5,BRD9,850291,892801,14,0.03134073980558011
5,TRIP13,892884,919357,4,0.027979421790177997
5,NKD2,1008802,1038943,7,0.01857404368135336
5,SLC12A7,1050384,1112063,19,0.013003408660522662
5,SLC6A19,1201595,1225111,6,0.010715187476328745
5,SLC6A18,1225381,1246189,6,0.007416992803938897
5,TERT,1253147,1295068,13,0.014376341371039011
5,CLPTM1L,1317752,1345099,8,0.017485166014392123
5,SLC6A3,1392794,1445440,13,0.021509279131422802
5,LPCAT1,1456480,1523962,17,0.03151432899886378
5,MRPL36,1798385,1801366,1,0.013839792955434919
5,NDUFS6,1801407,1816048,3,0.015386314859234944
5,IRX4,1877413,1887236,3,0.011867188486302235
5,IRX2,2745845,2751677,1,0.010730968312081807
5,ADAMTS16,5140330,5320304,42,0.020609771493498297
5,ICE1,5420664,5490220,10,0.0319561923999495
5,MED10,6371874,6378571,1,0.014313218028026764
5,UBE2QL1,6448859,6496723,11,0.019094811261204395
5,NSUN2,6599239,6633291,7,0.026985229137735132
5,SRD5A1,6633290,6676539,8,0.028010983461684125
5,TENT4A,6713432,6757044,7,0.02237722509784118
5,ADCY2,7396138,7830081,86,0.040130665320035355
5,CFAP90,7830378,7851151,3,0.01170938012877162
5,MTRR,7851186,7906025,11,0.039673021083196564
5,FASTKD3,7859159,7869037,2,0.00937381643731852
5,SEMA5A,9035033,9546075,102,0.04795795985355384
5,TAS2R1,9627347,9712378,17,0.024428733745739173
5,ATPSCKMT,10225507,10249897,6,0.026417119050624917
5,CCT5,10249929,10266389,3,0.014881328115136976
5,CMBL,10275875,10307902,7,0.020467743971720742
5,MARCHF6,10353695,10440388,12,0.020183688928165636
5,ROPN1L,10441524,10472029,8,0.0189685645751799
5,ANKRD33B,10564070,10657816,22,0.03255586415856584
5,DAP,10679230,10761234,18,0.038363211715692465
5,CTNND2,10971836,11904446,176,0.05415982830450701
5,DNAH5,13690328,14011818,68,0.03318709758868829
5,TRIO,14143342,14532128,73,0.019789168034339097
5,OTULINL,14581792,14616180,5,0.016506754197702308
5,OTULIN,14664664,14699850,6,0.03664310061860875
5,ANKH,14704800,14871778,32,0.021982704204014644
5,FBXL7,15500180,15939795,79,0.05531182931448048
5,MARCHF11,16067139,16180762,22,0.037653074106804685
5,ZNF622,16451519,16465800,3,0.017216891806590078
5,RETREG1,16473038,16617101,29,0.02108319656609014
5,MYO10,16661907,16936288,73,0.025296679712157554
5,BASP1,17065598,17276843,47,0.03187728822118419
5,LINC02218,17444010,17487371,8,0.009073980558010354
5,TAF11L11,17604177,17605910,1,0.005065648276732734
5,TAF11L12,17610392,17612111,1,0.012309051887387956
5,CDH18,19471296,20575873,215,0.04585910869839667
5,CDH12,21750673,22853344,214,0.06588498926903169
5,PRDM9,23443586,23528093,15,0.015196944830198206
5,CDH10,24487100,24644978,35,0.023986870344653445
5,CDH9,26880597,27121150,45,0.020578209821992172
5,CDH6,31193686,31329146,23,0.018684509531624795
5,DROSHA,31400494,31532196,23,0.027505996717586155
5,C5orf22,31532287,31555053,4,0.02392374700164121
5,PDZD2,31639131,32110932,117,0.032035096578714804
5,GOLPH3,32124716,32174319,11,0.019157934604216637
5,MTMR12,32226994,32312987,16,0.020925388208559527
5,ZFR,32354350,32444740,14,0.020499305643226863
5,SUB1,32531633,32604079,13,0.02842128519126372
5,NPR3,32689070,32791724,20,0.026953667466229
5,TARS1,33440696,33468091,6,0.026338214871859614
5,ADAMTS12,33523535,33892019,76,0.04985166014392123
5,SLC45A2,33944623,33984693,7,0.011646256785759375
5,AMACR,33986165,34008104,4,0.01606489079661659
5,C1QTNF3-AMACR,33987174,34124528,21,0.02174599166771872
5,ENSG00000289791,33997007,34008084,2,0.01606489079661659
5,C1QTNF3,34017858,34043213,5,0.02174599166771872
5,RAI14,34656328,34832612,35,0.025785885620502456
5,TTC23L,34838833,34900511,12,0.026480242393637166
5,RAD1,34905260,34918989,2,0.023418760257543234
5,BRIX1,34915677,34925996,2,0.020073223077894192
5,DNAJC21,34929559,34958964,4,0.016427850018937
5,AGXT2,34998101,35048135,12,0.01256154525943694
5,PRLR,35048756,35230487,34,0.02562807726297185
5,SPEF2,35617844,35814611,36,0.029320792829188227
5,IL7R,35852695,35879603,5,0.03085153389723519
5,CAPSL,35904288,35938779,7,0.024996843832849388
5,UGT3A1,35951006,36001028,9,0.017137987627824768
5,UGT3A2,36035021,36071358,7,0.013681984597904304
5,LMBRD2,36098407,36151887,7,0.022582375962630973
5,SKP2,36151989,36196849,7,0.024791692968059578
5,NADK2,36192589,36242279,7,0.025044186340108562
5,RANBP3L,36246913,36302114,11,0.025785885620502456
5,SLC1A3,36596588,36688334,15,0.015023355636914532
5,NIPBL,36876769,37066413,26,0.021493498295669735
5,CPLANE1,37106228,37249376,20,0.022550814291124856
5,NUP155,37288137,37371106,18,0.023718596136851407
5,WDR70,37379285,37753435,73,0.034512687791945454
5,GDNF,37812677,37840041,4,0.014281656356520641
5,EGFLAM,38258409,38465480,41,0.024444514581492223
5,LIFR,38474668,38608354,23,0.01911059209695745
5,OSMR,38845858,38945596,18,0.014818204772124732
5,RICTOR,38937920,39074402,24,0.018716071203130916
5,FYB1,39105252,39274528,37,0.02304002019946976
5,C9,39284140,39371324,19,0.031593233177629076
5,DAB2,39371675,39462300,14,0.015733493245802296
5,TTC33,40512333,40755963,46,0.04079346042166393
5,PTGER4,40679915,40693735,1,0.031814164878171944
5,PRKAA1,40759389,40798374,7,0.028247695997980053
5,RPL37,40825262,40835222,2,0.02365547279383916
5,CARD6,40841308,40860175,4,0.020909607372806463
5,C7,40909492,41020216,23,0.02427092538820856
