chr,gene_name,gstart,gend,n_windows,max_h12
9,WASHC1,14475,73865,3,0.005554884675763797
9,FOXD4,116231,118417,1,0.0064605723946383285
9,ZNG1A,120837,179147,9,0.01352493660185968
9,DOCK8,214854,465259,42,0.02179688443424707
9,KANK1,470291,746105,44,0.0876101920057964
9,DMRT1,841690,969090,26,0.017268445839874413
9,DMRT3,976655,991732,2,0.007487018476029466
9,DMRT2,1049858,1057552,1,0.006943605844704747
9,SMARCA2,1980290,2193624,27,0.012438111339210241
9,VLDLR,2621182,2660056,5,0.008090810288612487
9,KCNV2,2717510,2730037,1,0.007970051926095883
9,PUM3,2720469,2844095,13,0.011351286076560801
9,RFX3,3218297,3526004,32,0.038401159280280164
9,GLIS3,3824127,4348392,74,0.021132713440405747
9,SLC1A1,4490468,4587469,12,0.010445598357686272
9,SPATA6L,4553386,4666674,18,0.015758966308416857
9,CDC37L1,4679559,4708399,3,0.015275932858350442
9,AK3,4709556,4742043,7,0.009721048182586647
9,RCL1,4792944,4885917,11,0.012800386426760055
9,JAK2,4984390,5129948,11,0.024091293322062553
9,INSL6,5123880,5185647,5,0.018053375196232332
9,RLN1,5334930,5339876,1,0.008332327013645696
9,PLGRKT,5357971,5437925,10,0.01744958338364932
9,CD274,5450503,5470566,2,0.007487018476029466
9,PDCD1LG2,5510531,5571282,5,0.01183431952662722
9,RIC1,5629025,5776557,14,0.02566115203477841
9,ERMP1,5749832,5879537,12,0.01642313730225818
9,BRD10,5881596,6008482,12,0.011955077889143824
9,MLANA,5890889,5910606,2,0.01068711508271948
9,IL33,6215786,6257983,4,0.009902185726361552
9,UHRF2,6413151,6507054,8,0.018838304552590265
9,GLDC,6532467,6645729,15,0.013162661514309865
9,KDM4C,6720863,7175648,69,0.034053858229682404
9,DMAC1,7796500,7888380,11,0.02191764279676367
9,PTPRD,8314246,10613002,329,0.1041540876705712
9,TYRP1,12685439,12710285,3,0.028076319285110497
9,LURAP1L,12775020,12823060,6,0.007124743388479652
9,MPDZ,13105706,13279692,12,0.011109769351527594
9,NFIB,14081843,14398983,34,0.013645694964376287
9,ZDHHC21,14611071,14693432,11,0.013524936601859678
