chr,gene_name,gstart,gend,n_windows,max_h12
20,DEFB129,227258,229886,1,0.006449879064767537
20,DEFB132,257724,261096,1,0.006886589626444505
20,C20orf96,270863,290778,4,0.007424079548508466
20,NRSN2,346782,359660,1,0.007155334587476485
20,TRIB3,362835,397559,6,0.007995162590701425
20,RBCK1,407498,432139,3,0.007592045149153454
20,TBC1D20,423596,462566,5,0.00876780435366837
20,CSNK2A1,472498,543835,7,0.009170921795216341
20,TCF15,604257,610309,1,0.006214727223864553
20,SRXN1,646615,653200,1,0.006214727223864553
20,ENSG00000270299,646626,675800,4,0.006214727223864553
20,SCRT2,661596,675802,2,0.005845202902445581
20,SLC52A3,760080,776015,3,0.015822359580757863
20,FAM110A,833715,857463,3,0.0077600107497984416
20,ANGPT4,869900,916334,8,0.010413867239989251
20,RSPO4,958452,1002311,5,0.007491265788766462
20,PSMF1,1113240,1189415,6,0.007894383230314432
20,TMEM74B,1180561,1185415,1,0.0059795753829615704
20,RAD21L1,1226044,1296421,6,0.006449879064767537
20,SNPH,1266280,1309328,4,0.006147540983606559
20,SDCBP2,1309909,1329139,2,0.006349099704380544
20,ENSG00000274322,1317571,1393096,7,0.009204514915345336
20,FKBP1A,1368977,1393164,2,0.009204514915345336
20,NSFL1C,1442162,1473842,2,0.014579414135984948
20,SIRPB2,1470741,1491587,2,0.014545821015855952
20,SIRPD,1534251,1557705,1,0.011858371405536146
20,ENSG00000260861,1540144,1620009,3,0.016225477022305833
20,SIRPB1,1561385,1620061,1,0.012563826928245096
20,SIRPG,1629152,1657779,3,0.011891964525665141
20,SIRPA,1894167,1940592,7,0.006852996506315508
20,PDYN,1978757,1994285,1,0.006651437785541522
20,STK35,2101827,2177038,6,0.01649422198333781
20,ENSG00000286022,2207328,2341059,14,0.0072561139478634785
20,TGM3,2296001,2341079,4,0.005542864821284603
20,TGM6,2380901,2432753,7,0.009641225477022307
20,ENSG00000256566,2467212,2508907,4,0.006449879064767536
20,ZNF343,2481817,2524702,4,0.006449879064767536
20,TMC2,2536573,2643580,16,0.014243482934694972
20,NOP56,2652593,2658393,1,0.0083310937919914
20,EBF4,2692780,2760108,6,0.0067522171459285145
20,TMEM239,2816302,2820284,1,0.0057780166621875855
20,VPS16,2840703,2866732,4,0.009103735554958345
20,PTPRA,2873420,3039076,16,0.009977156678312282
20,UBOX5,3107573,3160196,5,0.006382692824509541
20,FASTKD5,3146519,3159865,1,0.006382692824509541
20,LZTS3,3162617,3173549,2,0.006886589626444507
20,DDRGK1,3190350,3204685,2,0.007625638269282451
20,ITPA,3208868,3223870,2,0.007995162590701425
20,SLC4A11,3227417,3239559,2,0.008700618113410373
20,DNAAF9,3249306,3407669,21,0.03134238108035474
20,ATRN,3471018,3651118,10,0.007121741467347489
20,GFRA4,3659248,3663399,1,0.00655065842515453
20,ADAM33,3667965,3682246,2,0.0067858102660575135
20,SIGLEC1,3686970,3712600,3,0.007323300188121474
20,HSPA12B,3732685,3753111,2,0.006953775866702501
20,ADISSP,3753508,3767781,1,0.007121741467347488
20,CENPB,3783851,3786740,1,0.006617844665412525
20,CDC25B,3786772,3806121,2,0.007188927707605483
20,MAVS,3846799,3876123,5,0.006214727223864553
20,PANK2,3888839,3929887,5,0.0075248589088954595
20,RNF24,3927309,4015558,7,0.009137328675087344
20,SMOX,4120980,4187747,11,0.008868583714055363
20,ADRA1D,4220630,4249287,4,0.009338887395861329
20,PRNP,4686350,4701590,1,0.006147540983606559
20,PRND,4721909,4728460,1,0.006785810266057513
20,RASSF2,4780023,4823608,7,0.010111529158828273
20,SLC23A2,4852356,5010293,17,0.009943563558183285
20,TMEM230,5068232,5113087,5,0.010313087879602258
20,PCNA,5114953,5126626,1,0.008028755710830424
20,CDS2,5126879,5197887,7,0.017065305025530775
20,PROKR2,5299218,5316954,5,0.06893308250470304
20,GPCPD1,5544439,5611006,6,0.012530233808116098
20,SHLD1,5750393,5864395,16,0.010111529158828271
20,CHGB,5911510,5925353,2,0.011320881483472184
20,TRMT6,5937228,5950558,2,0.03157753292125773
20,MCM8,5950652,5998977,5,0.044611663531308784
20,ENSG00000286235,5950949,6039856,10,0.044611663531308784
20,CRLS1,6006093,6040053,4,0.012362268207471109
20,LRRN4,6040546,6054060,2,0.009943563558183283
20,FERMT1,6074845,6123214,8,0.0222050524052674
20,BMP2,6767686,6780246,1,0.005912389142703575
20,HAO1,7882985,7940458,6,0.007155334587476485
20,TMX4,7977346,8019805,5,0.01780435366836872
