chr,gene_name,gstart,gend,n_windows,max_h12
20,DEFB128,187853,189711,1,0.0121844702594113
20,DEFB132,257724,261096,1,0.005502663988121234
20,C20orf96,270863,290778,5,0.006419774652808106
20,SOX12,325552,330224,1,0.006419774652808106
20,NRSN2,346782,359660,2,0.00524063236963927
20,TRIB3,362835,397559,9,0.007642588872390601
20,RBCK1,407498,432139,5,0.010743296357760503
20,TBC1D20,423596,462566,4,0.010743296357760503
20,CSNK2A1,472498,543835,8,0.0062014149707398025
20,ENSG00000270299,646626,675800,3,0.005327976242466591
20,SCRT2,661596,675802,2,0.005327976242466591
20,SLC52A3,760080,776015,3,0.006550790462049088
20,FAM110A,833715,857463,4,0.007555244999563282
20,ANGPT4,869900,916334,7,0.009476810201764345
20,RSPO4,958452,1002311,7,0.006812822080531051
20,PSMF1,1113240,1189415,7,0.008166652109354529
20,TMEM74B,1180561,1185415,1,0.004803913005502664
20,C20orf202,1203454,1209076,1,0.004978600751157307
20,RAD21L1,1226044,1296421,8,0.008603371473491134
20,SNPH,1266280,1309328,5,0.005677351733775877
20,SDCBP2,1309909,1329139,3,0.006725478207703729
20,ENSG00000274322,1317571,1393096,8,0.00821032404576819
20,FKBP1A,1368977,1393164,2,0.00821032404576819
20,NSFL1C,1442162,1473842,2,0.014106035461612366
20,SIRPB2,1470741,1491587,2,0.010874312167001483
20,SIRPD,1534251,1557705,3,0.016202288409468073
20,ENSG00000260861,1540144,1620009,4,0.016202288409468073
20,SIRPB1,1561385,1620061,2,0.012402829941479603
20,SIRPG,1629152,1657779,4,0.009520482138178006
20,SIRPA,1894167,1940592,7,0.005677351733775877
20,PDYN,1978757,1994285,1,0.010350248930037557
20,STK35,2101827,2177038,8,0.01602760066381343
20,ENSG00000286022,2207328,2341059,16,0.008559699537077473
20,TGM3,2296001,2341079,5,0.004978600751157307
20,TGM6,2380901,2432753,7,0.013800331906716742
20,SNRPB,2461634,2470853,1,0.00668180627129007
20,ENSG00000256566,2467212,2508907,4,0.006201414970739803
20,ZNF343,2481817,2524702,4,0.006026727225085161
20,TMC2,2536573,2643580,15,0.009607826011005327
20,NOP56,2652593,2658393,1,0.00602672722508516
20,EBF4,2692780,2760108,8,0.008996418901214078
20,VPS16,2840703,2866732,4,0.021879640143243947
20,PTPRA,2873420,3039076,17,0.019739715258974576
20,MRPS26,3046052,3048250,1,0.005721023670189537
20,UBOX5,3107573,3160196,7,0.010131889247969254
20,FASTKD5,3146519,3159865,1,0.006332430779980784
20,LZTS3,3162617,3173549,1,0.006376102716394445
