chr,gene_name,gstart,gend,n_windows,max_h12
22,POTEH,15690026,15721631,6,0.002919454614316374
22,XKR3,16783412,16825411,8,0.017927029415477844
22,GAB4,16961936,17008222,7,0.0200732230778942
22,IL17RA,17084954,17115693,6,0.010620502461810375
22,HDHD5,17137511,17165287,6,0.014234313849261458
22,ADA2,17178790,17258235,22,0.010446913268526703
22,CECR2,17359949,17558151,55,0.022440348440853415
22,SLC25A18,17563450,17590995,9,0.007306526953667467
22,ATP6V1E1,17592136,17628749,12,0.017674536043428855
22,BCL2L13,17628855,17730855,27,0.01874763287463704
22,BID,17734138,17774770,12,0.00946850145183689
22,MICAL3,17787649,18024561,64,0.01811639944451458
22,PEX26,18077923,18105396,5,0.0116778184572655
22,ENSG00000288683,18077989,18131720,11,0.0116778184572655
22,TUBA8,18110100,18146683,8,0.015133821487185962
22,USP18,18149843,18177397,7,0.01578083575306148
22,RIMBP3,18605815,18611919,1,0.0029352354500694353
22,ENSG00000283809,18906238,18947732,2,0.005176114127004166
22,DGCR2,19036282,19122454,17,0.04000441863401086
22,ESS2,19130279,19144684,3,0.015260068173210453
22,SLC25A1,19175581,19178739,1,0.016995960106047217
22,CLTCL1,19179473,19291719,18,0.043144804948870095
22,HIRA,19330698,19447450,16,0.03839477338719859
22,C22orf39,19351368,19447711,14,0.03839477338719859
22,MRPL40,19432545,19436075,1,0.016238479989900263
22,UFD1,19449911,19479202,3,0.024665446282035097
22,CDC45,19479457,19520612,5,0.02745865421032698
22,CLDN5,19523024,19527545,1,0.011377982577957328
22,SEPTIN5,19714503,19724224,2,0.014991793965408411
22,ENSG00000284874,19717220,19724772,1,0.008884610528973614
22,TBX1,19756703,19783593,5,0.020799141522535033
22,GNB1L,19783223,19854939,13,0.019031687918192146
22,RTL10,19846138,19854896,2,0.01866872869587173
22,TXNRD2,19875517,19941820,20,0.020073223077894206
22,COMT,19941371,19969975,7,0.014881328115136977
22,ARVCF,19969896,20016823,9,0.020404620628708493
22,TANGO2,20017014,20067164,10,0.019473551319277867
22,DGCR8,20080221,20111877,4,0.023639691958086097
22,TRMT2A,20111875,20117392,1,0.020593990657745233
22,RANBP1,20115938,20127355,2,0.02335563691453099
22,ZDHHC8,20129456,20148007,3,0.018905441232167655
22,RTN4R,20241415,20283246,8,0.026417119050624924
22,ZNF74,20394115,20408461,3,0.0224087867693473
22,SCARF2,20424584,20437826,2,0.013587299583385936
