chr,gene_name,gstart,gend,n_windows,max_h12
19,OR4F17,107104,117102,1,0.005101520253035407
19,PLPP2,281040,291403,3,0.0065809611264156746
19,MIER2,305573,344815,10,0.025303540455055614
19,SPMAP2,361747,376026,6,0.0063769003162942595
19,C2CD4C,405445,409147,1,0.005968778696051426
19,SHC2,416589,461033,17,0.008468523620038774
19,CIMAP1D,463346,474983,4,0.008774614835220898
19,MADCAM1,489176,505343,5,0.01020304050607081
19,TPGS1,507497,519654,4,0.012345679012345678
19,CDC34,531760,542092,3,0.008213447607387004
19,GZMM,544034,549924,3,0.00831547801244771
19,BSG,571277,583494,4,0.00806040199979594
19,HCN2,589881,617159,11,0.006836037139067444
19,POLRMT,617221,633537,6,0.008978675645342315
19,FGF22,639879,644373,1,0.007244158759310277
19,RNF126,647526,663233,3,0.007397204366901339
19,FSTL3,676392,683392,2,0.009233751657994085
19,PRSS57,685546,695498,4,0.012294663809815327
19,PALM,708935,748329,10,0.012600755024997452
19,MISP,751112,764318,3,0.008162432404856649
19,PTBP1,797075,812327,4,0.015508621569227634
19,PLPPR3,812488,821955,3,0.011274359759208246
19,AZU1,825097,832018,2,0.007703295582083462
19,PRTN3,840999,848175,3,0.007601265177022755
19,ELANE,851014,856247,1,0.0063769003162942595
19,CFD,859453,867884,4,0.008162432404856649
19,MED16,867630,893218,10,0.01071319253137435
19,R3HDM4,896503,913245,5,0.010611162126313644
19,KISS1R,917287,921005,1,0.010662177328843999
19,ARID3A,925781,975939,13,0.015457606366697279
19,WDR18,984332,998438,4,0.01902867054382206
19,GRIN3B,1000419,1009732,3,0.020763187429854106
19,TMEM259,1009648,1021179,2,0.016018773594531174
19,CNN2,1026586,1039068,3,0.012192633404754617
19,ABCA7,1039997,1065572,7,0.012141618202224265
19,ARHGAP45,1065923,1086628,6,0.015355575961636569
19,POLR2E,1086574,1095380,2,0.014845423936333028
19,SBNO2,1107637,1174268,15,0.017855320885623922
19,STK11,1177558,1228431,11,0.014845423936333028
19,CBARP,1228287,1238027,1,0.012753800632588512
19,MIDN,1248553,1259143,2,0.008876645240281606
19,CIRBP,1259384,1274880,2,0.008825630037751253
19,FAM174C,1275530,1279244,1,0.008060401999795942
19,EFNA2,1285873,1301431,3,0.009233751657994085
19,PWWP3A,1354711,1378431,5,0.013110907050300994
19,NDUFS7,1383527,1395589,3,0.013161922252831346
19,GAMT,1397026,1401570,1,0.009998979695949393
19,DAZAP1,1407569,1435687,5,0.007601265177022755
19,APC2,1446302,1473244,7,0.009233751657994083
19,C19orf25,1461143,1479219,4,0.00857055402509948
19,PCSK4,1481428,1490752,2,0.009131721252933376
19,REEP6,1491166,1497927,2,0.009590858075706562
19,ADAMTSL5,1505022,1513604,1,0.007346189164370985
19,PLK5,1508023,1536046,11,0.011529435771860018
19,MEX3D,1554672,1568325,2,0.013008876645240284
19,MBD3,1573596,1592865,3,0.021630445872870118
19,ENSG00000267059,1578339,1605445,5,0.021630445872870118
19,UQCR11,1597169,1605473,1,0.01938577696153454
19,TCF3,1609291,1652615,11,0.02168146107540047
19,ONECUT3,1753506,1780988,7,0.010101010101010104
19,ATP8B3,1782075,1812276,6,0.008927660442811961
19,REXO1,1815248,1848483,5,0.01795735129068463
19,KLF16,1852399,1863579,2,0.01499846954392409
19,ABHD17A,1876810,1885496,1,0.010968268544026123
19,SCAMP4,1905214,1926013,5,0.013825119885725948
19,ADAT3,1905399,1913447,2,0.013825119885725948
19,CSNK1G2,1941172,1981338,11,0.013621059075604531
19,BTBD2,1985438,2034881,16,0.016681971227425773
19,MKNK2,2037465,2051244,2,0.011478420569329663
19,MOB3A,2071036,2096673,5,0.013723089480665241
19,IZUMO4,2096429,2099593,1,0.008825630037751251
19,AP3D1,2100988,2164468,16,0.01760024487297215
19,DOT1L,2163933,2232578,14,0.02484440363228242
19,PLEKHJ1,2230084,2237704,1,0.022191613100704013
19,SF3A2,2236824,2248655,3,0.017702275278032854
19,AMH,2249309,2252073,1,0.011427405366799308
19,JSRP1,2252252,2269759,4,0.012498724619936744
19,OAZ1,2269509,2273490,2,0.01637588001224365
19,ENSG00000273734,2269525,2341172,16,0.01989592898683808
19,PEAK3,2274631,2282175,2,0.01749821446791144
19,LINGO3,2287164,2308154,5,0.015916743189470464
19,LSM7,2321520,2328611,2,0.017957351290684626
19,SPPL2B,2328615,2355095,8,0.01989592898683808
19,TMPRSS9,2360238,2426261,23,0.0277522701765126
19,LMNB2,2427638,2456959,8,0.02749719416386083
19,GNG7,2511219,2702694,61,0.01397816549331701
