chr,gene_name,gstart,gend,n_windows,max_h12
16,POLR3K,46407,53608,1,0.024791722655200216
16,RHBDF1,58059,76355,2,0.02546358505778017
16,MPG,77007,85851,2,0.023582370330556303
16,NPRL3,84271,138677,8,0.046324912657887664
16,HBZ,142728,154503,2,0.03698602526202634
16,HBM,153892,166764,3,0.05203574307981725
16,LUC7L,188969,229463,5,0.0333579682880946
16,FAM234A,234521,272183,7,0.036448535339962375
16,RGS11,268301,275980,1,0.020491803278688527
16,ARHGDIG,280450,283010,1,0.020357430798172534
16,PDIA2,283164,287215,1,0.028856490190808923
16,AXIN1,287440,352723,12,0.05075920451491535
16,MRPL28,366969,371289,1,0.06070276807309863
16,PGAP6,370788,387113,4,0.06634641225477023
16,NME4,396725,410367,2,0.043200752485890885
16,DECR2,401858,412487,2,0.043200752485890885
16,RAB11FIP3,425649,523011,14,0.03389545821015856
16,CAPN15,527712,554636,5,0.020055092717011558
16,PRR35,560394,565529,1,0.009641225477022305
16,PIGQ,566995,584109,3,0.015385649019080891
16,RAB40C,589357,629272,5,0.04635850577801666
16,WFIKKN1,629239,634117,1,0.05311072292394518
16,MCRIP2,636817,648474,2,0.0542528890083311
16,WDR90,649311,667833,2,0.06066917495296963
16,RHOT2,668100,674174,1,0.03701961838215533
16,STUB1,680224,682870,1,0.04054689599570007
16,FBXL16,692498,705801,2,0.05230448804084924
16,METRN,715118,719655,1,0.03806100510615426
16,CCDC78,722582,726954,1,0.01635984950282182
16,HAGHL,726936,735525,1,0.015923138941144853
16,CIAO3,729760,741329,2,0.015923138941144853
16,MSLN,760734,768865,1,0.010077936038699274
16,MSLNL,769428,782054,2,0.02341440472991131
16,RPUSD1,784974,788397,1,0.03738914270357431
16,CHTF18,788046,800737,3,0.03302203708680462
16,GNG13,798041,800734,1,0.03302203708680462
16,LMF1,853634,981318,33,0.09748723461435098
16,SOX8,981444,986979,1,0.010313087879602258
16,SSTR5,1063867,1081454,4,0.02237301800591239
16,C1QTNF8,1088226,1096711,2,0.02593388873958613
16,CACNA1H,1153103,1224169,14,0.0665815640956732
16,TPSG1,1221651,1225793,2,0.06318865896264445
16,TPSB2,1227272,1232757,1,0.06486831496909433
16,TPSAB1,1239266,1242554,1,0.04840768610588552
16,TPSD1,1256059,1259008,1,0.025060467616232193
16,UBE2I,1291444,1327018,7,0.028352593388873956
16,BAIAP3,1333638,1349439,2,0.019450416554689598
16,GNPTG,1351931,1365737,2,0.02660575114216608
16,UNKL,1363205,1414751,7,0.05774657350174684
16,PERCC1,1431078,1434441,1,0.037053211502284335
16,CCDC154,1434383,1444556,3,0.037053211502284335
16,CLCN7,1444934,1475077,6,0.036918839021768346
16,TELO2,1493344,1510457,3,0.033122816447191616
16,IFT140,1510427,1612072,13,0.09819269013705992
16,TMEM204,1528688,1555580,3,0.09402714324106423
16,CRAMP1,1612337,1677908,6,0.07108304219295888
16,ENSG00000261732,1632259,1686715,6,0.07108304219295888
16,JPT2,1678256,1702280,1,0.04565305025530771
16,MAPK8IP3,1706166,1770351,9,0.03500403117441549
16,EME2,1772810,1781708,1,0.024153453372749257
16,SPSB3,1776712,1793700,2,0.034466541252351525
16,NUBP2,1782932,1789186,1,0.03322359580757861
16,HAGH,1795620,1827157,9,0.08865224402042461
16,FAHD1,1826967,1840207,3,0.08613276001074978
16,MEIOB,1833986,1884294,13,0.1127049180327869
16,HS3ST6,1911475,1918415,1,0.03298844396667563
16,RPL3L,1943974,1957606,3,0.011589626444504167
16,RPS2,1962058,1964841,1,0.0333579682880946
16,TBL3,1972053,1982929,2,0.12308519215264713
16,NOXO1,1978917,1984192,1,0.06936979306638
16,ZNF598,1997654,2009821,2,0.0486764310669175
16,NPW,2009926,2020755,2,0.010749798441279226
16,NHERF2,2025356,2039026,2,0.009406073636119323
16,NTHL1,2039815,2047866,1,0.009406073636119325
16,TSC2,2047967,2089491,5,0.025497178177909162
16,PKD1,2088708,2135898,7,0.02848696586938995
16,RAB26,2140803,2154165,2,0.020155872077398548
16,TRAF7,2155698,2178129,3,0.025429991937651168
