chr,gene_name,gstart,gend,n_windows,max_h12
4,ZNF595,53286,88208,4,0.005085059171597635
4,ZNF718,124501,202303,5,0.009106878698224853
4,ZNF732,270675,305474,3,0.007766272189349114
4,ZNF141,337814,384868,5,0.011002218934911243
4,ZNF721,425815,499156,7,0.00896819526627219
4,PIGG,499210,540200,5,0.007350221893491125
4,TMEM271,573880,576295,1,0.006518121301775151
4,PDE6B,625573,670782,4,0.00651812130177515
4,MYL5,673580,682028,1,0.004946375739644972
4,PCGF3,705748,770089,13,0.009661612426035504
4,CPLX1,784957,826129,6,0.012019230769230768
4,GAK,849276,932373,13,0.010031434911242604
4,TMEM175,932387,958656,3,0.005963387573964499
4,DGKQ,958887,986895,4,0.006009615384615387
4,SLC26A1,979073,993440,1,0.006009615384615387
4,IDUA,986997,1004564,3,0.006379437869822487
4,FGFRL1,1009936,1026898,3,0.0060558431952662745
4,RNF212,1056250,1113564,7,0.011649408284023671
4,SPON2,1166932,1208962,4,0.006564349112426038
4,CTBP1,1211445,1250333,6,0.00938424556213018
4,MAEA,1289887,1340147,9,0.029031065088757392
4,UVSSA,1345691,1395989,7,0.00878328402366864
4,FAM53A,1617915,1684313,10,0.01206545857988166
4,SLBP,1692731,1712344,2,0.012296597633136095
4,TACC3,1712858,1745171,5,0.017011834319526624
4,TMEM129,1715952,1721358,1,0.011510724852071007
4,FGFR3,1793293,1808872,2,0.0054548816568047356
4,LETM1,1811479,1856156,3,0.0058247041420118354
4,NSD2,1871393,1982207,7,0.0058247041420118354
4,NELFA,1982717,2041903,5,0.005593565088757398
4,NICOL1,2041995,2043964,1,0.005269970414201184
4,POLN,2071918,2242121,15,0.03494822485207101
4,ENSG00000290263,2078998,2242276,15,0.03494822485207101
4,HAUS3,2227464,2242133,1,0.008829511834319528
4,MXD4,2247432,2262109,1,0.008274778106508878
4,ZFYVE28,2269582,2418651,21,0.01899963017751479
4,CFAP99,2418955,2463002,5,0.007072855029585802
4,RNF4,2462220,2515857,5,0.008505917159763315
4,ENSG00000290180,2512477,2625320,10,0.012296597633136095
4,FAM193A,2536647,2732573,16,0.016873150887573966
4,TNIP2,2741648,2756342,1,0.011372041420118346
4,SH3BP2,2793023,2841291,6,0.019138313609467453
4,ADD1,2843844,2930076,6,0.008737056213017754
4,NOP14,2937933,2963406,3,0.00804363905325444
4,GRK4,2963571,3040760,7,0.008505917159763315
4,HTT,3041363,3243957,11,0.008459689349112428
4,MSANTD1,3244369,3271738,3,0.008089866863905327
4,RGS12,3293021,3439913,11,0.007350221893491125
4,HGFAC,3441968,3449486,1,0.007488905325443789
4,DOK7,3463306,3501473,9,0.023761094674556216
4,LRPAP1,3503612,3532446,4,0.027459319526627217
4,OTOP1,4188726,4226929,5,0.010817307692307694
4,TMEM128,4235542,4248223,3,0.00919933431952663
4,LYAR,4267701,4290154,3,0.008321005917159766
4,ZBTB49,4290251,4321786,4,0.018722263313609468
4,NSG1,4348140,4419058,10,0.012481508875739645
4,STX18,4415742,4542346,10,0.023668639053254434
4,MSX1,4859665,4863936,1,0.012204142011834323
4,CYTL1,5014586,5019458,1,0.004946375739644972
4,STK32B,5051480,5500994,67,0.21066013313609466
4,EVC2,5542772,5709548,16,0.011926775147928996
4,EVC,5711201,5814305,15,0.01127958579881657
4,CRMP1,5748084,5893086,17,0.007951183431952665
4,C4orf50,5897373,6200555,30,0.029308431952662726
4,JAKMIP1,6026199,6200591,16,0.00554733727810651
4,WFS1,6269849,6303265,4,0.008089866863905327
4,PPP2R2C,6320578,6563600,27,0.012943786982248523
4,MAN2B2,6575189,6623362,5,0.0051775147928994104
4,MRFAP1,6640091,6642729,1,0.0052237426035502965
4,MRFAP1L2,6663396,6676755,2,0.007211538461538464
4,S100P,6693878,6697170,1,0.006148298816568049
4,KIAA0232,6781375,6884170,7,0.005639792899408286
4,TBC1D14,6909242,7033118,11,0.010031434911242606
4,TADA2B,7041899,7057952,1,0.007904955621301776
4,GRPEL1,7058671,7068085,1,0.007673816568047338
4,SORCS2,7192538,7742827,82,0.021865754437869825
4,PSAPL1,7430285,7434930,1,0.00767381656804734
4,AFAP1,7758714,7939926,29,0.02366863905325444
4,ABLIM2,7965310,8158832,23,0.007119082840236688
4,SH3TC1,8182072,8241803,5,0.006980399408284026
4,HTRA3,8269754,8307098,4,0.007904955621301777
4,ACOX3,8366282,8440723,6,0.007026627218934912
4,TRMT44,8436140,8493531,4,0.009106878698224853
4,GPR78,8558725,8619761,11,0.008182322485207102
4,CPZ,8592660,8619759,6,0.008182322485207102
4,HMX1,8846076,8871839,4,0.013590976331360949
4,USP17L18,9248630,9250222,1,0.011695636094674559
4,DEFB131A,9444414,9450666,1,0.02413091715976331
4,SLC2A9,9771153,10054936,38,0.07382581360946747
4,WDR1,10068089,10116972,5,0.017982618343195266
4,ZNF518B,10439880,10457426,2,0.009522928994082842
4,CLNK,10486395,10684768,23,0.013267381656804736
4,HS3ST1,11393150,11429564,3,0.005547337278106511
4,RAB28,13361354,13484365,4,0.006795488165680475
