chr,gene_name,gstart,gend,n_windows,max_h12
3,CHL1,196763,409417,34,0.013319940606166477
3,CNTN6,1092658,1404217,54,0.023277142108481086
3,CNTN4,2098813,3057959,154,0.02642152153026464
3,IL5RA,3066324,3126613,11,0.00825399598218185
3,TRNT1,3126933,3153435,4,0.010306576993623896
3,CRBN,3144628,3179727,5,0.015547209363263165
3,SUMF1,3700814,4467273,119,0.06100969516988381
3,LRRN1,3799431,3849834,7,0.0136256441610621
3,SETMAR,4303332,4317265,2,0.01524150580836754
3,ITPR1,4493345,4847506,46,0.011878766704515674
3,BHLHE40,4979437,4985323,1,0.00834133985500917
3,ARL8B,5122249,5180911,6,0.011223687658310767
3,EDEM1,5187646,5219958,2,0.00668180627129007
3,GRM7,6770001,7741533,139,0.05555070311817625
3,LMCD1,8501807,8574668,9,0.01598392872739977
3,SSUH2,8619386,8745040,22,0.006594462398462748
3,CAV3,8733802,8841808,18,0.02629050572102366
3,OXTR,8750381,8769628,2,0.005939383352257839
3,RAD18,8775402,8963773,31,0.04589920517075726
3,SRGAP3,8980591,9363053,45,0.01934666783125163
3,THUMPD3,9362971,9386791,3,0.011354703467551748
3,SETD5,9397615,9479240,8,0.01454275482574897
3,LHFPL4,9498361,9553822,9,0.013581972224648438
3,MTMR14,9649433,9702393,4,0.008559699537077473
3,CPNE9,9703826,9729908,3,0.0070311817625993535
3,BRPF1,9731729,9748019,1,0.0070311817625993535
3,OGG1,9749944,9788219,3,0.011922438640929338
3,TADA3,9779967,9793011,2,0.011922438640929338
3,ARPC4,9792495,9807101,1,0.010874312167001483
3,ARPC4-TTLL3,9793082,9835401,5,0.010874312167001483
3,TTLL3,9808086,9855138,6,0.008909075028386759
3,RPUSD3,9837849,9844602,1,0.006812822080531051
3,CIDEC,9866711,9880255,2,0.008079308236527208
3,JAGN1,9890574,9894349,1,0.007424229190322298
3,IL17RE,9902612,9916402,2,0.006332430779980784
3,IL17RC,9917074,9933630,2,0.006463446589221766
3,ENSG00000288550,9917116,9945385,4,0.006900165953358373
3,CRELD1,9933793,9945413,2,0.006900165953358373
3,PRRT3,9939450,9952408,1,0.006856494016944712
3,EMC3,9962682,10011202,7,0.012359158005065943
3,FANCD2,10026370,10101932,11,0.01847322910297842
3,FANCD2OS,10081317,10108255,3,0.016245960345881737
3,BRK1,10115675,10127190,2,0.016857367455672984
3,VHL,10141778,10153667,2,0.010262905057210236
3,IRAK2,10164919,10243745,14,0.028648790287361336
3,TATDN2,10248023,10281218,5,0.011878766704515677
3,ENSG00000272410,10249372,10285796,6,0.011878766704515677
3,GHRL,10285666,10292947,1,0.00904009083762774
3,SEC13,10293131,10321112,4,0.009651497947418985
3,ATP2B2,10324023,10708007,51,0.022622063062276175
3,SLC6A11,10816201,10940714,14,0.011966110577342998
3,SLC6A1,10992186,11039247,6,0.006419774652808106
3,HRH1,11137093,11263557,16,0.010786968294174162
3,ATG7,11272309,11557665,37,0.017818150056773514
3,VGLL4,11556069,11771350,34,0.01235915800506594
3,TAMM41,11790442,11846919,6,0.013407284478993796
3,SYN2,12004388,12192032,18,0.03550528430430605
3,PPARG,12287368,12434356,14,0.02061315398724779
3,TSEN2,12484421,12541549,8,0.030220979998253118
3,MKRN2OS,12514934,12561059,6,0.022709406935103496
3,MKRN2,12557057,12586208,3,0.01131103153113809
3,RAF1,12582101,12664201,10,0.013188924796925494
3,TMEM40,12733528,12769457,5,0.017119399074154946
3,CAND2,12796472,12834804,5,0.006419774652808106
3,ENSG00000289809,12825768,12871919,5,0.008734387282732115
3,RPL32,12834485,12841582,1,0.005633679797362215
3,IQSEC1,12897043,13283281,48,0.016158616473054412
3,NUP210,13316235,13420322,11,0.024150580836754296
3,HDAC11,13479724,13506424,3,0.006463446589221766
3,FBLN2,13549125,13638422,14,0.013494628351821117
3,WNT7A,13816258,13880071,8,0.009127434710455063
3,CHCHD4,14112077,14124870,1,0.010874312167001483
3,TMEM43,14125015,14143680,2,0.013887675779544063
3,ENSG00000268279,14135217,14148252,2,0.013887675779544063
3,XPC,14145147,14178621,3,0.016726351646432
3,LSM3,14178817,14201122,2,0.013407284478993796
3,SLC6A6,14402576,14489349,9,0.007293213381081317
3,GRIP2,14489107,14556075,9,0.008122980172940868
3,CCDC174,14651762,14672659,2,0.007424229190322299
3,C3orf20,14675141,14773036,10,0.007904620490872566
3,FGD5,14810853,14934571,19,0.028910821905843296
3,NR2C2,14947583,15053600,10,0.009869857629487291
3,MRPS25,15009611,15065339,5,0.009869857629487291
3,RBSN,15070073,15099163,3,0.016158616473054412
3,CAPN7,15206152,15252916,3,0.011529391213206392
3,SH3BP5,15254353,15341368,12,0.00895274696480042
3,METTL6,15381275,15440566,7,0.015154161935540221
3,EAF1,15427598,15450635,3,0.014673770634989954
3,ENSG00000293553,15439199,15455940,2,0.014673770634989954
3,COLQ,15450133,15521751,8,0.022796750807930817
3,HACL1,15560699,15601852,4,0.010131889247969253
3,BTD,15601341,15722311,13,0.025242379247095808
3,ANKRD28,15667236,15859771,19,0.02978426063411651
3,GALNT15,16174680,16231992,7,0.009695169883832648
3,DPH3,16257061,16264969,1,0.006419774652808106
3,OXNAD1,16265160,16350299,11,0.0150668180627129
3,RFTN1,16313574,16514026,25,0.014979474189885577
3,DAZL,16586792,16670306,12,0.024106908900340635
3,PLCL2,16802651,17090604,30,0.021486592715520995
3,TBC1D5,17157162,18444817,127,0.022097999825312253
3,SATB1,18345377,18445621,10,0.010306576993623895
3,KCNH8,19148510,19535642,34,0.014499082889335312
3,EFHB,19879472,19947025,8,0.009171106646868722
3,RAB5A,19947097,19985175,5,0.01441173901650799
3,PP2D1,19979961,20012267,4,0.013232596733339153
3,KAT2B,20040446,20154404,18,0.022010655952484928
3,SGO1,20160593,20186206,4,0.046597956153375836
3,ZNF385D,21412218,22373321,165,0.036247707223338275
3,UBE2E2,23203020,23591794,44,0.02118088916062538
3,UBE2E1,23805955,23891640,11,0.010393920866451216
3,NKIRAS1,23889951,23946591,9,0.011529391213206392
3,RPL15,23916591,23924374,1,0.008603371473491134
3,NR1D2,23945286,23980617,5,0.01445541095292165
3,THRB,24117153,24495756,48,0.014018691588785045
3,RARB,24687887,25597932,127,0.030220979998253114
3,TOP2B,25597978,25664909,7,0.010175561184382913
3,NGLY1,25718944,25790039,5,0.009957201502314612
3,OXSM,25782917,25794534,1,0.009520482138178004
3,LRRC3B,26622772,26717537,13,0.013494628351821117
3,NEK10,27106484,27369460,29,0.030876059044458025
3,SLC4A7,27372723,27484420,14,0.018909948467115027
3,CMC1,28241584,28325142,8,0.011048999912656125
3,AZI2,28315003,28349050,2,0.00834133985500917
3,ZCWPW2,28348721,28538122,17,0.010219233120796574
3,ENSG00000283563,28349178,29767537,183,0.04140099572015023
3,RBMS3,28574791,30010391,193,0.04140099572015023
3,TGFBR2,30606478,30694249,10,0.008821731155559436
3,GADL1,30726197,30894661,27,0.023364485981308407
3,STT3B,31532638,31637616,9,0.02266573499868984
3,OSBPL10,31657912,32077580,55,0.009171106646868722
3,ZNF860,31981750,31991723,2,0.008079308236527206
3,GPD1L,32105689,32168709,9,0.02000174687745654
3,CMTM8,32238679,32370321,18,0.014979474189885576
3,CMTM7,32391698,32483067,14,0.025373395056336796
3,CMTM6,32481312,32502852,3,0.00995720150231461
3,DYNC1LI1,32525974,32570858,5,0.00821032404576819
3,CNOT10,32685145,32773875,13,0.021530264651934666
3,TRIM71,32817997,32897824,9,0.006550790462049087
3,GLB1,32996609,33097202,15,0.026421521530264648
3,TMPPE,33090421,33097146,1,0.0072932133810813165
3,CRTAP,33114014,33147773,3,0.00995720150231461
3,SUSD5,33150043,33218810,10,0.012577517687134245
3,FBXL2,33277025,33403662,13,0.02052581011442047
3,UBP1,33388336,33441371,6,0.01821119748449646
3,CLASP2,33496245,33718356,16,0.008603371473491134
3,PDCD6IP,33798571,33869707,8,0.053323434361079565
3,ARPP21,35638945,35794496,13,0.013581972224648438
3,STAC,36380503,36548007,22,0.03803825661629836
3,DCLK3,36712421,36764553,5,0.009040090837627739
3,TRANK1,36826819,36945057,12,0.006812822080531051
3,EPM2AIP1,36985043,36993131,1,0.008035636300113547
3,MLH1,36993226,37050896,5,0.012446501877893264
3,LRRFIP2,37052626,37183689,11,0.017643462311118872
3,GOLGA4,37243191,37366879,12,0.012053454450170318
3,ITGA9,37452115,37823507,39,0.020307450432352166
3,CTDSPL,37861880,37984469,13,0.016289632282295394
3,VILL,37988059,38007188,2,0.018735260721460385
3,PLCD1,38007496,38029642,3,0.017949165866014496
3,DLEC1,38039205,38124025,9,0.010306576993623895
3,ACAA1,38103129,38137242,2,0.007118525635426675
3,OXSR1,38165089,38255484,6,0.00825399598218185
3,SLC22A13,38265812,38278757,1,0.010131889247969253
3,SLC22A14,38282294,38318575,5,0.01301423705127085
3,XYLB,38346760,38421348,10,0.016333304218709058
3,ACVR2B,38453890,38493142,3,0.014848458380644596
3,EXOG,38496127,38542161,4,0.015721897108917807
3,SCN5A,38548057,38649743,11,0.010262905057210234
3,SCN10A,38696802,38816286,15,0.01681369551925932
3,SCN11A,38845764,39052157,22,0.05450257664424839
3,WDR48,39052013,39096671,4,0.04192505895711415
3,GORASP1,39095222,39108369,1,0.0208315136693161
3,TTC21A,39107680,39138903,4,0.017032055201327626
3,CSRNP1,39141855,39154562,1,0.006812822080531051
3,CX3CR1,39263495,39281735,2,0.007336885317494978
3,SLC25A38,39383370,39397351,1,0.01214079832299764
3,RPSA,39406716,39426255,4,0.07092322473578477
3,MOBP,39467198,39529479,11,0.030701371298803383
3,MYRIP,39808914,40260321,56,0.049567647829504756
3,EIF1B,40309707,40312424,1,0.008647043409904794
3,ENTPD3,40387184,40428744,4,0.008166652109354529
3,RPL14,40457292,40468587,1,0.008385011791422831
3,ZNF619,40477113,40491053,1,0.008603371473491134
3,ZNF620,40477131,40518736,4,0.008734387282732115
3,ZNF621,40524878,40574685,5,0.013494628351821117
3,CTNNB1,41194741,41260096,4,0.00821032404576819
3,ULK4,41246599,41962130,93,0.040178181500567726
3,TRAK1,42013802,42225890,28,0.021573936588348323
3,CCK,42257825,42266185,1,0.007031181762599354
3,LYZL4,42397083,42410610,2,0.005590007860948555
3,VIPR1,42489299,42537573,5,0.0077736046816315844
3,SEC22C,42547969,42601080,6,0.011267359594724427
3,SS18L2,42581840,42596934,1,0.011005327976242464
3,NKTR,42600655,42648735,5,0.01297056511485719
3,ZBTB47,42653697,42667580,1,0.008122980172940867
3,KLHL40,42685537,42692544,1,0.008166652109354529
3,HHATL,42692663,42702824,1,0.008472355664250152
3,CCDC13,42705756,42773253,7,0.010262905057210236
3,ENSG00000280571,42705756,42804518,10,0.010306576993623895
3,HIGD1A,42782908,42804490,2,0.010306576993623895
3,ACKR2,42804752,42887974,8,0.014106035461612366
3,ENSG00000273291,42809446,43055871,24,0.01899729233994235
3,ENSG00000290317,42809483,42942792,13,0.01899729233994235
3,CYP8B1,42856005,42875898,2,0.012621189623547906
3,ZNF662,42906142,42919334,1,0.01899729233994235
3,GASK1A,42979087,43067898,10,0.011442047340379069
3,POMGNT2,43079229,43106085,2,0.00672547820770373
3,SNRK,43286512,43424764,9,0.007860948554458905
3,ANO10,43354859,43691594,27,0.01594025679098611
3,ABHD5,43690108,43734371,5,0.01594025679098611
3,TOPAZ1,44241886,44332098,8,0.011878766704515677
3,TCAIM,44338119,44409451,6,0.007031181762599354
3,ZNF445,44431705,44477670,4,0.007293213381081317
3,ZKSCAN7,44555193,44594173,4,0.011180015721897106
3,ZNF660,44578223,44599694,2,0.007642588872390601
3,ZNF197,44584888,44648471,4,0.007642588872390601
3,ZNF35,44648732,44660791,1,0.006288758843567124
3,KIAA1143,44737661,44761619,2,0.006594462398462748
3,KIF15,44761721,44873376,7,0.007511573063149621
3,TGM4,44874608,44914990,4,0.006376102716394445
3,ZDHHC3,44915257,44976185,4,0.008385011791422831
3,EXOSC7,44975241,45036066,6,0.017119399074154946
3,CLEC3B,45001548,45036071,3,0.017119399074154946
3,CDCP1,45082277,45146422,8,0.007118525635426675
3,LARS2,45388561,45554726,17,0.01432439514368067
3,LIMD1,45555394,45686341,15,0.020438466241593147
3,SACM1L,45689056,45745412,7,0.026814568957987592
3,SLC6A20,45755449,45796574,4,0.005721023670189536
3,LZTFL1,45823316,45916042,7,0.012664861559961566
3,CCR9,45884425,45903174,2,0.012664861559961566
3,FYCO1,45917903,45995824,8,0.034806533321687476
3,XCR1,46016990,46085825,9,0.010219233120796574
3,CCR3,46130890,46266706,14,0.01602760066381343
3,CCR1,46201711,46208313,1,0.010306576993623895
3,CCRL2,46407166,46412997,1,0.008559699537077472
3,LTF,46435645,46485234,7,0.015634553236090483
3,RTP3,46494611,46500950,1,0.006070399161498821
3,LRRC2,46515385,46606948,14,0.014848458380644596
3,CRIPTO,46574534,46582457,1,0.014848458380644596
3,ENSG00000283877,46581150,46617226,6,0.01366931609747576
3,FAM240A,46612525,46626543,3,0.007817276618045245
3,ALS2CL,46668995,46693704,3,0.00995720150231461
3,TMIE,46694528,46710886,1,0.009258450519696043
3,ENSG00000206549,46712115,46812574,5,0.014630098698576292
3,MYL3,46835110,46882178,4,0.011048999912656126
3,PTH1R,46877721,46903799,2,0.007249541444667656
3,CCDC12,46921726,46982010,5,0.018298541357323783
3,NBEAL2,46979666,47009704,2,0.01436806708009433
3,SETD2,47016428,47164113,12,0.011136343785483449
3,KIF9,47227998,47283451,4,0.008690715346318455
3,KLHL18,47282917,47346816,4,0.0090837627740414
3,PTPN23,47381011,47413435,1,0.008647043409904794
3,SCAP,47413681,47477126,5,0.009345794392523364
3,ELP6,47495640,47513712,1,0.0061140710979124815
3,CSPG5,47562238,47580792,2,0.006812822080531051
3,SMARCC1,47585269,47782106,16,0.007205869508253996
3,DHX30,47802909,47850195,3,0.008122980172940868
3,MAP4,47850690,48089272,20,0.009302122456109703
3,CDC25A,48157146,48188417,2,0.005677351733775877
3,ZNF589,48241100,48299253,5,0.01515416193554022
3,NME6,48290722,48301685,1,0.01515416193554022
3,SPINK8,48306842,48333661,3,0.01886627653070137
3,FBXW12,48372219,48401259,3,0.008079308236527208
3,PLXNB1,48403854,48430086,1,0.008472355664250152
3,CCDC51,48432164,48440456,1,0.011791422831688356
3,TMA7,48440257,48444208,1,0.008428683727836492
3,ATRIP,48446710,48467645,1,0.013145252860511833
3,SHISA5,48467798,48504826,4,0.01292689317844353
3,PFKFB4,48517684,48562015,3,0.008778059219145776
3,COL7A1,48564073,48595329,1,0.007511573063149621
3,UQCRC1,48599002,48610976,1,0.01061228054851952
3,CELSR3,48636463,48662886,2,0.00825399598218185
3,NCKIPSD,48673844,48686364,1,0.007904620490872566
3,IP6K2,48688003,48740353,5,0.008385011791422831
3,PRKAR2A,48744597,48847874,8,0.007729932745217923
3,SLC25A20,48856926,48898904,3,0.008778059219145777
3,ARIH2,48918821,48986382,5,0.007729932745217923
3,P4HTM,48989889,49007153,1,0.00602672722508516
3,WDR6,49007062,49015953,1,0.006245086907153464
3,ENSG00000290315,49024345,49094071,5,0.008865403091973098
3,QRICH1,49029707,49094363,5,0.008865403091973098
3,USP19,49108046,49120938,1,0.009302122456109702
3,C3orf84,49177634,49191858,2,0.008690715346318456
3,IHO1,49198428,49258106,5,0.00829766791859551
3,C3orf62,49268596,49277232,1,0.005983055288671499
3,USP4,49277144,49340712,5,0.006201414970739803
3,ENSG00000290318,49357176,49412051,6,0.0090837627740414
3,RHOA,49359139,49412998,6,0.0090837627740414
3,ENSG00000283189,49416777,49429314,1,0.008647043409904794
3,AMT,49416778,49422685,1,0.008647043409904794
3,DAG1,49468713,49535618,7,0.01061228054851952
3,BSN,49554477,49671549,9,0.008079308236527208
3,MST1,49683947,49689501,1,0.00821032404576819
3,RNF123,49689538,49721529,2,0.00829766791859551
3,AMIGO3,49716829,49719684,1,0.00829766791859551
3,GMPPB,49716844,49723973,1,0.00829766791859551
3,IP6K1,49724294,49786542,6,0.009738841820246308
3,CDHR4,49790732,49799873,1,0.00995720150231461
3,UBA7,49805209,49813953,1,0.009127434710455061
3,TRAIP,49828601,49856574,2,0.009127434710455061
3,MST1R,49886902,49903873,2,0.00751157306314962
3,MON1A,49907160,49930173,2,0.007249541444667656
3,RBM6,49940007,50100045,16,0.011966110577342995
3,RBM5,50088919,50119021,2,0.007686260808804262
3,SEMA3F,50155045,50189075,3,0.007380557253908638
3,SLC38A3,50205246,50221486,1,0.01065595248493318
3,GNAI2,50226292,50259362,2,0.007729932745217922
3,SEMA3B,50267558,50277546,1,0.007991964363699887
3,LSMEM2,50279087,50288114,1,0.007118525635426675
3,HYAL3,50292831,50299405,1,0.007293213381081317
3,HYAL1,50299890,50312381,2,0.006201414970739803
3,HYAL2,50317790,50322782,1,0.006769150144117391
3,TUSC2,50320027,50328251,1,0.006769150144117391
3,RASSF1,50329782,50340980,1,0.006332430779980784
3,ENSG00000272104,50350892,50367923,1,0.0068564940169447116
3,CACNA2D2,50362613,50504244,9,0.0072058695082539955
3,C3orf18,50558025,50571027,1,0.008647043409904794
3,HEMK1,50569152,50596168,2,0.008428683727836492
3,MAPKAPK3,50611520,50649291,2,0.009345794392523364
3,DOCK3,50674927,51384198,59,0.015590881299676826
