chr,gene_name,gstart,gend,n_windows,max_h12
16,POLR3K,46407,53608,2,0.006786690545763031
16,RHBDF1,58059,76355,2,0.008153454614006975
16,MPG,77007,85851,1,0.008294844000377038
16,NPRL3,84271,138677,8,0.010604203977754734
16,HBZ,142728,154503,1,0.006692430954849654
16,HBM,153892,166764,3,0.006880950136676406
16,LUC7L,188969,229463,4,0.007022339523046469
16,FAM234A,234521,272183,7,0.007682156659440096
16,RGS11,268301,275980,1,0.00721085870487322
16,ARHGDIG,280450,283010,1,0.008294844000377038
16,PDIA2,283164,287215,1,0.009708737864077669
16,AXIN1,287440,352723,13,0.011782448864171926
16,MRPL28,366969,371289,1,0.008577622773117164
16,PGAP6,370788,387113,4,0.0077292864548967844
16,NME4,396725,410367,3,0.0114996700914318
16,DECR2,401858,412487,2,0.0114996700914318
16,RAB11FIP3,425649,523011,15,0.012489395796022243
16,CAPN15,527712,554636,5,0.0054670562729757744
16,PRR35,560394,565529,1,0.0053727966820624
16,PIGQ,566995,584109,3,0.007587897068526721
16,RAB40C,589357,629272,7,0.00862475256857385
16,WFIKKN1,629239,634117,1,0.007587897068526721
16,MCRIP2,636817,648474,1,0.008200584409463661
16,WDR90,649311,667833,2,0.011452540295975113
16,RHOT2,668100,674174,1,0.008719012159487224
16,WDR24,684622,690444,1,0.008954661136770665
16,FBXL16,692498,705801,2,0.00985012725044773
16,METRN,715118,719655,1,0.006315392591196153
16,CCDC78,722582,726954,1,0.00617400320482609
16,HAGHL,726936,735525,1,0.006645301159392967
16,CIAO3,729760,741329,2,0.006645301159392967
16,MSLN,760734,768865,1,0.005985484022999338
16,MSLNL,769428,782054,3,0.011216891318691677
16,RPUSD1,784974,788397,1,0.01338486190969931
16,CHTF18,788046,800737,4,0.011829578659628612
16,GNG13,798041,800734,1,0.010227165614101235
16,LMF1,853634,981318,31,0.04566877179753039
16,SOX8,981444,986979,1,0.005938354227542651
16,SSTR5,1063867,1081454,4,0.009096050523140727
16,C1QTNF8,1088226,1096711,3,0.008153454614006975
16,CACNA1H,1153103,1224169,14,0.0073522480912432825
16,TPSG1,1221651,1225793,1,0.0058440946366292755
16,TPSB2,1227272,1232757,1,0.007964935432180222
16,TPSAB1,1239266,1242554,1,0.007210858704873218
16,UBE2I,1291444,1327018,6,0.008106324818550285
16,BAIAP3,1333638,1349439,3,0.007823546045810162
16,GNPTG,1351931,1365737,2,0.007257988500329908
16,UNKL,1363205,1414751,6,0.00909605052314073
16,PERCC1,1431078,1434441,1,0.010604203977754734
16,CCDC154,1434383,1444556,2,0.006880950136676406
16,CLCN7,1444934,1475077,7,0.011122631727778299
16,PTX4,1485886,1488981,1,0.0067395607503063434
16,TELO2,1493344,1510457,2,0.006928079932133093
16,IFT140,1510427,1612072,13,0.013903289659722873
16,TMEM204,1528688,1555580,4,0.013903289659722873
16,CRAMP1,1612337,1677908,7,0.009850127250447732
16,ENSG00000261732,1632259,1686715,6,0.011028372136864925
16,JPT2,1678256,1702280,2,0.011216891318691673
16,MAPK8IP3,1706166,1770351,11,0.010321425205014608
16,EME2,1772810,1781708,1,0.007257988500329907
16,SPSB3,1776712,1793700,2,0.008907531341313977
16,NUBP2,1782932,1789186,1,0.0077292864548967844
16,IGFALS,1790413,1794971,1,0.007870675841266847
16,HAGH,1795620,1827157,11,0.02276369120558017
16,FAHD1,1826967,1840207,3,0.019323216137241965
16,MEIOB,1833986,1884294,13,0.024978791592044487
16,HS3ST6,1911475,1918415,1,0.0058440946366292755
16,RPL3L,1943974,1957606,4,0.005419926477519086
16,NDUFB10,1959538,1961975,1,0.005561315863889151
16,RPS2,1962058,1964841,1,0.006739560750306343
16,TBL3,1972053,1982929,2,0.013054953341502496
16,NOXO1,1978917,1984192,1,0.01178244886417193
16,ZNF598,1997654,2009821,2,0.008106324818550285
16,NPW,2009926,2020755,2,0.005891224432085964
16,NHERF2,2025356,2039026,2,0.005514186068432463
16,NTHL1,2039815,2047866,1,0.0054670562729757744
16,TSC2,2047967,2089491,4,0.006786690545763031
16,PKD1,2088708,2135898,6,0.007964935432180225
16,RAB26,2140803,2154165,1,0.005561315863889149
16,TRAF7,2155698,2178129,3,0.0057498350457159
16,CASKIN1,2177180,2196605,2,0.005514186068432463
16,MLST8,2204248,2209453,1,0.0062211330002827775
16,PGP,2211593,2214840,1,0.006928079932133094
16,E4F1,2223580,2235742,1,0.006692430954849656
16,ECI1,2239402,2252300,1,0.0065981713639362794
16,RNPS1,2253116,2268397,2,0.006928079932133094
16,ABCA3,2275881,2340746,7,0.0071165991139598445
16,CCNF,2429394,2458854,3,0.009944386841361107
16,TEDC2,2460086,2464963,1,0.006551041568479592
16,NTN3,2471297,2474145,1,0.007163728909416532
16,TBC1D24,2475051,2509560,2,0.007116599113959844
16,ENSG00000260272,2496032,2520218,2,0.007116599113959844
16,ATP6V0C,2513952,2520218,1,0.006880950136676406
16,ENSG00000259784,2513965,2527955,1,0.006880950136676406
16,PDPK1,2537979,2603188,3,0.007305118295786596
16,KCTD5,2682523,2709030,3,0.006833820341219717
16,SRRM2,2752626,2772538,2,0.0073522480912432825
16,ELOB,2771414,2777289,1,0.0073522480912432825
16,PRSS41,2798470,2805304,1,0.0065981713639362794
16,PRSS21,2817180,2826304,1,0.006551041568479591
16,PRSS22,2852730,2858170,1,0.007257988500329907
16,FLYWCH2,2883213,2899382,3,0.012913563955132433
16,FLYWCH1,2911931,2951208,9,0.008766141954943914
16,PKMYT1,2968024,2980479,1,0.007493637477613346
16,GREP1,2988256,3002295,1,0.006786690545763031
16,CLDN6,3014712,3020071,1,0.007022339523046469
16,TNFRSF12A,3018445,3022383,1,0.007022339523046469
16,BICDL2,3027682,3036944,1,0.0069752097275897805
16,MMP25,3046062,3060726,2,0.005467056272975774
16,IL32,3065297,3082192,3,0.005655575454802525
16,ZSCAN10,3088890,3099295,1,0.005561315863889149
16,ZNF213,3129777,3142804,1,0.006268262795739465
16,OR1F1,3188204,3224779,6,0.007964935432180222
16,ZNF200,3222325,3236221,2,0.006174003204826089
16,MEFV,3242027,3256633,3,0.009661608068620983
16,ENSG00000290183,3263800,3291029,2,0.00886040154585729
16,ZNF263,3283283,3301401,1,0.00617400320482609
16,TIGD7,3298808,3305729,1,0.007022339523046469
16,ZNF75A,3305406,3318852,1,0.007116599113959844
16,ENSG00000285329,3365099,3479550,16,0.017202375341691015
16,ZSCAN32,3382081,3401065,2,0.012018097841455366
16,ZNF174,3401215,3409364,1,0.009661608068620983
16,ZNF597,3432414,3443504,2,0.011216891318691673
16,NAA60,3443649,3486953,6,0.014186068432463003
16,CLUAP1,3500976,3539048,6,0.010792723159581486
16,NLRC3,3539033,3577403,5,0.01333773211424262
16,SLX4,3581181,3611606,5,0.02229239325101329
16,DNASE1,3611728,3680143,8,0.00923743990951079
16,TRAP1,3651639,3717553,9,0.008341973795833724
16,CREBBP,3725054,3880713,14,0.009755867659534357
16,ADCY9,3953387,4116442,24,0.013007823546045807
16,SRL,4189374,4242080,8,0.009096050523140727
16,TFAP4,4257186,4273075,1,0.00909605052314073
16,GLIS2,4314761,4339597,2,0.007682156659440096
16,PAM16,4331549,4355607,2,0.008294844000377038
16,CORO7-PAM16,4340251,4420494,8,0.011358280705061737
16,CORO7,4354542,4425705,6,0.011358280705061737
16,VASN,4371848,4383538,1,0.009991516636817795
16,DNAJA3,4425805,4456775,3,0.01088698275049486
16,NMRAL1,4461691,4495763,5,0.012725044773305681
16,HMOX2,4474690,4510347,4,0.012725044773305681
16,CDIP1,4510669,4538828,2,0.012112357432368742
16,C16orf96,4556340,4600758,4,0.0077292864548967844
16,UBALD1,4608883,4615027,1,0.006928079932133093
16,MGRN1,4616493,4690974,12,0.008907531341313977
16,ANKS3,4696510,4734378,6,0.012583655386935618
16,DNAAF8,4734344,4749396,2,0.01192383825054199
16,ZNF500,4748239,4767624,3,0.010886982750494862
16,SEPTIN12,4777606,4788398,2,0.0074936374776133465
16,ROGDI,4796968,4802880,1,0.008577622773117162
16,GLYR1,4803203,4847288,6,0.0138090300688095
16,UBN1,4846665,4882401,4,0.012772174568762371
16,PPL,4882507,4960741,11,0.009991516636817795
16,SEC14L5,4958330,5019157,9,0.012159487227825429
16,NAGPA,5024844,5034141,1,0.008954661136770663
16,ALG1,5033702,5087379,7,0.008954661136770667
16,C16orf89,5044122,5066110,2,0.008341973795833724
16,EEF2KMT,5084284,5097795,2,0.009755867659534356
16,RBFOX1,5239802,7713340,514,0.033603544160618344
16,TMEM114,8537605,8590511,14,0.016589688000754076
16,METTL22,8621683,8649654,2,0.011075501932321612
16,ABAT,8674596,8784575,21,0.01772080309171458
16,TMEM186,8780384,8797642,3,0.018286360637194833
16,PMM2,8788823,8862534,15,0.02431897445565086
16,CARHSP1,8852942,8869012,4,0.010651333773211423
16,LITAFD,8882351,8885351,1,0.009802997454991046
16,USP7,8892097,8975328,11,0.02582712791026487
16,HAPSTR1,9091644,9121635,4,0.011169761523234987
16,GRIN2A,9753404,10182928,57,0.02695824300122537
16,ATF7IP2,10326434,10483638,22,0.016825336978037515
16,EMP2,10528422,10580632,8,0.0088132717504006
16,TEKT5,10627501,10694930,14,0.020501461023659157
16,NUBP1,10743786,10769351,2,0.0057027052502592115
16,TVP23A,10760919,10818794,8,0.006268262795739465
16,CIITA,10866222,10943021,8,0.008341973795833724
16,DEXI,10928891,10942468,1,0.008153454614006975
16,CLEC16A,10944539,11182186,27,0.016872466773494202
16,RMI2,11249619,11381662,22,0.024083325478367425
16,TNP2,11267748,11269533,1,0.00947308888679423
16,ENSG00000188897,11359845,11527247,35,0.029691771137713256
16,LITAF,11547722,11636381,13,0.01211235743236874
16,SNN,11668455,11679152,2,0.010085776227731168
16,TXNDC11,11679083,11742857,7,0.013196342727872557
16,ZC3H7A,11750586,11797258,5,0.012300876614195492
16,RSL1D1,11833850,11851580,3,0.009143180318597417
16,GSPT1,11868128,11916082,6,0.008106324818550286
16,NPIPB2,11927259,11976643,9,0.010274295409557922
16,SNX29,11976734,12574287,104,0.024601753228390987
16,CPPED1,12659799,12803887,21,0.03897634084268073
16,SHISA9,12901598,13240416,52,0.022669431614666793
16,ERCC4,13920138,13952348,3,0.012960693750589121
16,MRTFB,14071319,14266773,20,0.01885191818267509
16,PARN,14435700,14632728,16,0.015741351682533697
16,BFAR,14632931,14669236,3,0.007964935432180223
16,PLA2G10,14672548,14694308,2,0.005561315863889149
16,NOMO1,14833721,14896157,5,0.006315392591196153
16,NPIPA1,14922802,14952060,5,0.00513714770477896
16,PDXDC1,14974591,15139339,20,0.011216891318691673
16,NTAN1,15037854,15056079,2,0.010132906023187858
16,RRN3,15060033,15094311,3,0.011216891318691673
16,NPIPA5,15363628,15381047,2,0.0052314072956923365
16,MPV17L,15395754,15413271,2,0.008389103591290413
16,ENSG00000261130,15395754,15515348,11,0.013761900273352811
16,BMERB1,15434475,15625028,17,0.013761900273352811
16,MARF1,15594387,15643154,5,0.010038646432274482
16,NDE1,15643267,15734691,11,0.014610236591573192
16,MYH11,15703135,15858438,21,0.016966726364407575
16,CEP20,15865719,15888625,5,0.013620510886982747
16,ABCC1,15949138,16143257,28,0.01592987086436045
16,ABCC6,16149565,16223522,11,0.016354039023470636
16,NOMO3,16232506,16300806,2,0.00513714770477896
16,ENSG00000183889,16317444,16350590,1,0.004995758318408897
16,NPIPA7,16379140,16393972,1,0.004901498727495522
16,XYLT1,17101769,17470960,47,0.01819210104628146
16,NPIPA9,18358086,18379331,1,0.004901498727495522
16,NOMO2,18417325,18562211,3,0.004995758318408897
16,ENSG00000260342,18788063,18801519,1,0.007257988500329908
16,SMG1,18804860,18926408,14,0.012112357432368742
16,TMC7,18983934,19063942,8,0.011876708455085302
16,COQ7,19067614,19080095,1,0.007964935432180223
16,ITPRIPL2,19113932,19121629,1,0.008389103591290414
16,SYT17,19167971,19268332,12,0.0074936374776133465
16,CLEC19A,19285731,19322145,5,0.00952021868225092
16,TMC5,19410496,19499113,15,0.014280328023376376
16,GDE1,19501693,19522123,2,0.01748515411443114
16,CCP110,19523811,19553408,4,0.018616269205391642
16,VPS35L,19555240,19706793,20,0.024648883023847674
16,KNOP1,19701937,19718235,1,0.007587897068526721
16,IQCK,19716456,19858467,11,0.011593929682345178
16,GPRC5B,19856691,19886167,3,0.008153454614006971
16,GPR139,20028239,20073890,7,0.011829578659628616
16,GP2,20309574,20327808,2,0.00928456970496748
16,UMOD,20333051,20356301,4,0.00886040154585729
16,PDILT,20359175,20404737,6,0.01583561127344707
16,ACSM5,20409534,20441336,8,0.0077292864548967844
16,ACSM2A,20451461,20487669,7,0.011028372136864924
16,ACSM2B,20536226,20576427,8,0.014563106796116502
16,ACSM3,20610243,20797581,20,0.017155245546234328
16,ACSM1,20623235,20698890,8,0.017155245546234328
16,THUMPD1,20702816,20742084,4,0.011405410500518427
16,ERI2,20780193,20900349,8,0.011358280705061738
16,REXO5,20806429,20849665,4,0.011358280705061738
16,DCUN1D3,20854925,20900358,3,0.011311150909605052
16,LYRM1,20899868,20925006,2,0.013054953341502494
16,DNAH3,20933111,21159441,28,0.017060985955320955
16,LDAF1,21158377,21180616,2,0.010934112545951549
16,ZP2,21197450,21214510,2,0.008436233386747101
16,ANKS4B,21233699,21253850,3,0.008813271750400602
16,CRYM,21238874,21303083,7,0.010698463568668111
16,METTL9,21597218,21657471,5,0.009614478273164292
16,IGSF6,21639550,21652608,1,0.00862475256857385
16,OTOA,21663968,21761935,11,0.007163728909416532
16,NPIPB4,21834582,21880827,2,0.004995758318408897
16,UQCRC2,21953288,21983660,1,0.006880950136676405
16,PDZD9,21983865,22001116,1,0.009944386841361107
16,MOSMO,22007638,22087534,5,0.010792723159581486
16,VWA3A,22092538,22156964,6,0.008247714204920348
16,SDR42E2,22162492,22192208,2,0.009473088886794231
16,EEF2K,22206278,22288738,8,0.012583655386935618
16,POLR3E,22297375,22335101,4,0.00947308888679423
16,CDR2,22345936,22437165,7,0.012819304364219058
16,NPIPB5,22479121,22536535,1,0.004901498727495522
16,HS3ST2,22814162,22916338,12,0.011923838250541989
16,USP31,23061406,23149452,9,0.03237816947874446
16,SCNN1G,23182745,23216883,4,0.03308511641059477
16,SCNN1B,23278231,23381294,12,0.008671882364030537
16,COG7,23388493,23453189,5,0.01093411254595155
16,GGA2,23463542,23521995,5,0.010981242341408237
16,EARS2,23520754,23557731,5,0.01644829861438401
16,UBFD1,23557721,23574389,1,0.013997549250636253
16,NDUFAB1,23581014,23596316,2,0.01178244886417193
16,PALB2,23603160,23641321,5,0.010698463568668111
16,DCTN5,23641466,23677472,4,0.015317183523423504
