chr,gene_name,gstart,gend,n_windows,max_h12
6,DUSP22,291630,351355,11,0.0056232154303362
6,IRF4,391739,411443,3,0.0067886486801468
6,EXOC2,485154,693139,29,0.0450439951051803
6,FOXF2,1389576,1395603,1,0.0054192646116193
6,FOXC1,1609915,1613897,1,0.0052153137929025
6,GMDS,1623806,2245605,70,0.0193753277781015
6,MYLK4,2663629,2770330,18,0.0107511217295029
6,WRNIP1,2765393,2786952,3,0.0084493910611269
6,SERPINB1,2832332,2841959,1,0.0063224753802225
6,SERPINB9,2887270,2903309,2,0.0061185245615057
6,SERPINB6,2948159,2972165,3,0.008128896917429
6,NQO2,2987987,3019755,8,0.0217644659402132
6,RIPK1,3063824,3115187,7,0.0131985315541052
6,BPHL,3118374,3153578,6,0.0124992716042188
6,TUBB2A,3153497,3157544,1,0.0091777868422586
6,PSMG4,3231403,3303373,16,0.0359827515879028
6,SLC22A23,3268962,3457050,28,0.0302429928325855
6,PXDC1,3722614,3751713,3,0.0099061826233902
6,PRPF4B,4021267,4064983,6,0.0083619835673911
6,FAM217A,4049434,4087344,5,0.0120913699667851
6,ECI2,4115693,4135597,2,0.0110716158732008
6,CDYL,4706159,4955551,34,0.0109550725482198
6,RPP40,4994717,5004063,2,0.0168405104597634
6,PPP1R3G,5085341,5089487,1,0.0070800069925994
6,LYRM4,5103629,5260950,24,0.0304178078200571
6,FARS2,5261044,5829192,77,0.0168987821222539
6,NRN1,5997999,6007605,1,0.007254821980071
6,F13A1,6144084,6321013,28,0.009556552648447
6,LY86,6588108,6654983,13,0.0106345784045218
6,RREB1,7107597,7251980,15,0.0101392692733523
6,SSR1,7268306,7347446,18,0.0159081638599149
6,CAGE1,7326656,7389742,9,0.0070508711613542
6,RIOK1,7389793,7418037,3,0.0085076627236175
6,DSP,7541326,7586717,6,0.0093526018297302
6,SNRNP48,7590198,7611967,3,0.0082454402424101
6,BMP6,7726099,7881728,19,0.0137812481790105
6,TXNDC5,7881517,7910788,5,0.0099353184546355
6,BLOC1S5-TXNDC5,7881522,8064364,33,0.0408192995746168
6,BLOC1S5,8013567,8064396,11,0.0408192995746168
6,EEF1E1-BLOC1S5,8015726,8102530,17,0.0408192995746168
6,EEF1E1,8073360,8102559,4,0.0118291474855777
6,SLC35B3,8411435,8435561,2,0.0120622341355398
6,TFAP2A,10393186,10419659,2,0.005827166249053
6,GCNT2,10492223,10629368,28,0.0125284074354641
6,C6orf52,10671418,10694797,2,0.0102266767670881
6,PAK1IP1,10694972,10709782,2,0.0114795175106345
6,TMEM14C,10722915,10731129,1,0.0065264261989394
6,TMEM14B,10747759,10852753,11,0.0064098828739583
6,ENSG00000272162,10747794,10930423,23,0.0111007517044461
6,MAK,10762723,10838553,9,0.0062933395489773
6,GCM2,10873223,10882041,1,0.0074296369675426
6,SYCP2L,10886831,10979320,14,0.0186760678282151
