gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
FAM110C,38814,46870,42842,13955,0.6711758584807491,0.008605851979345953,272
SH3YL1,217730,266398,242064,19285,0.6711758584807491,0.008605851979345953,378
ACP1,264140,278283,271211,19983,0.6711758584807491,0.008605851979345953,392
ALKAL2,279558,288851,284204,20393,0.6711758584807491,0.008605851979345953,400
TMEM18,663877,677406,670641,27467,0.5401780552665048,0.0534469977761305,542
SNTG2,950849,1367613,1159231,30186,0.5462481211700775,0.13829787234042562,596
TPO,1374066,1543711,1458888,30312,0.554919643889467,0.21147754797838644,599
PXDN,1631887,1744852,1688369,29732,0.6457393918372065,0.08362843911740675,587
MYT1L,1789113,2331664,2060388,28094,0.6460284425945195,0.08425207567714718,554
EIPR1,3188925,3377830,3283377,29184,0.5080934212047634,0.07980262038454998,576
TRAPPC12,3379675,3485094,3432384,28590,0.5160134119551394,0.07910123621784165,564
ADI1,3497366,3519531,3508448,28644,0.5012140131807145,0.08928571428571433,565
ENSG00000286905,3532008,3558333,3545170,28593,0.6451612903225806,0.0580931549150798,564
RNASEH1,3541430,3558333,3549881,28495,0.6196670135275754,0.03477884852977516,562
RPS7,3575260,3580920,3578090,28438,0.6451612903225806,0.0580931549150798,561
COLEC11,3594832,3644644,3619738,28373,0.6116314024742745,0.06291073384446881,560
ALLC,3658200,3702671,3680435,28267,0.6451612903225806,0.0580931549150798,558
DCDC2C,3703575,3848008,3775791,28121,0.6871314602844258,0.002842648473716437,555
SOX11,5692384,5701385,5696884,27429,0.6440628974447914,0.11691723835936364,541
CMPK2,6840570,6866635,6853602,24558,0.5717423979650826,0.02757399443460665,484
RSAD2,6865557,6898239,6881898,24399,0.5864261764365822,0.02337598425196851,480
RNF144A,6917412,7068286,6992849,24318,0.5734767025089605,0.031250000000000014,479
ID2,8678845,8684461,8681653,24026,0.6285119667013528,0.011214953271028033,473
KIDINS220,8721081,8837630,8779355,24066,0.6285119667013528,0.011214953271028033,474
MBOAT2,8852690,9003709,8928199,23827,0.6200716845878136,0.011429474349520697,469
ASAP2,9206765,9405683,9306224,24290,0.6538906231934326,0.01242077284808833,478
ITGB1BP1,9403475,9423528,9413501,24553,0.6625621459128221,0.012196351174276792,484
CPSF3,9423651,9473101,9448376,24781,0.6540062434963578,0.01262264922322159,488
IAH1,9473658,9496543,9485100,24897,0.6538906231934326,0.01242077284808833,490
ADAM17,9488486,9556732,9522609,25833,0.6625621459128221,0.012196351174276792,509
YWHAQ,9583967,9630997,9607482,26008,0.6625621459128221,0.012196351174276792,513
TAF1B,9843443,9934416,9888929,26497,0.6884610937680656,0.010787538699690407,522
GRHL1,9951693,10002277,9976985,26810,0.5702971441785177,0.014859104901728629,529
KLF11,10042849,10054836,10048842,27293,0.57012371372413,0.014509060760393227,538
CYS1,10056473,10080944,10068708,27345,0.57012371372413,0.014509060760393227,539
RRM2,10120698,10211725,10166211,27387,0.5098855359001042,0.1493873704052781,540
HPCAL1,10302889,10427617,10365253,27951,0.4664701121516939,0.17074958123953105,552
ODC1,10439968,10448327,10444147,28265,0.5477511851081049,0.12647713649597542,558
NOL10,10562347,10689987,10626167,27486,0.4664701121516939,0.17074958123953105,542
ATP6V1C2,10721100,10785110,10753105,27155,0.5065903572667362,0.43129512635379036,536
PDIA6,10783391,10837977,10810684,26783,0.5477511851081049,0.12647713649597542,528
KCNF1,10911934,10914225,10913079,26482,0.6636027286391489,0.22595166640341185,522
C2orf50,11133128,11151317,11142222,26062,0.6722164412070759,0.2524233275067536,514
SLC66A3,11155198,11178870,11167034,26159,0.6804254827147647,0.24733542319749222,516
ROCK2,11179759,11348330,11264044,25964,0.6544109145565961,0.2284704370179949,512
E2F6,11444375,11466177,11455276,25252,0.6544109145565961,0.2284704370179949,498
GREB1,11482341,11642788,11562564,25343,0.6544109145565961,0.2284704370179949,499
NTSR2,11658178,11670195,11664186,24973,0.6544109145565961,0.2284704370179949,492
LPIN1,11677595,11827409,11752502,25271,0.6804254827147647,0.24733542319749222,498
TRIB2,12716910,12742734,12729822,23797,0.5649208000924962,0.05292792792792795,468
LRATD1,14632700,14650814,14641757,24583,0.7052838478436815,0.37709137709137724,484
NBAS,15166916,15561340,15364128,24462,0.66117470227772,0.014129635465910286,482
DDX1,15591178,15634346,15612762,24981,0.5977569661232511,0.06214031241436011,492
MYCN,15940550,15947007,15943778,25995,0.5664238640305237,0.06931486880466474,512
CYRIA,16549459,16666331,16607895,24195,0.6457393918372065,0.05111640742599099,476
RAD51AP2,17510579,17518440,17514509,21903,0.6705399468146607,0.02507716049382717,431
VSNL1,17539126,17657018,17598072,22401,0.7060353798126952,0.025808490466659652,441
SMC6,17663812,17800242,17732027,22743,0.6873048907388136,0.2006479807112717,447
GEN1,17753858,17788946,17771402,23006,0.6703665163602728,0.010403185664509705,453
MSGN1,17816460,17817798,17817129,23341,0.6697306046941842,0.18866625879473842,459
KCNS3,17877847,18361616,18119731,24142,0.6871892704358886,0.17370201500220614,475
RDH14,18554723,18560679,18557701,24044,0.5881604809804601,0.17179313841473726,473
NT5C1B-RDH14,18555545,18589564,18572554,24011,0.5975257255174008,0.04270645742217648,473
NT5C1B,18562871,18589572,18576221,24002,0.5713377269048444,0.15009348971613132,473
OSR1,19351485,19358623,19355054,23605,0.6286853971557407,0.11770384672508541,465
TTC32,19896631,19901983,19899307,24335,0.6449300497167302,0.07148572952787412,479
WDR35,19910263,19990105,19950184,24608,0.6363741473002658,0.07268662782820758,485
MATN3,19992052,20012668,20002360,24678,0.6278760550352642,0.0739160357880248,486
LAPTM4A,20032650,20051628,20042139,24795,0.6449300497167302,0.07148572952787412,488
SDC1,20200797,20225433,20213115,25185,0.4995953289397619,0.28559286017849533,496
PUM2,20248691,20352234,20300462,24824,0.4995953289397619,0.28559286017849533,489
RHOB,20447074,20449440,20448257,24956,0.6699618453000347,0.048879961042123214,492
HS1BP3,20560448,20651130,20605789,25174,0.6964967048213667,0.04655493482309126,496
GDF7,20667144,20679243,20673193,25007,0.6875939414961266,0.047312463083284136,493
LDAH,20684014,20823130,20753572,25035,0.6875939414961266,0.047312463083284136,493
APOB,21001429,21044073,21022751,24517,0.6875939414961266,0.047312463083284136,483
TDRD15,21123968,21144368,21134168,23791,0.7143022314718466,0.04476599593036402,468
KLHL29,23385179,23708611,23546895,23638,0.6281651057925772,0.09703426432479127,465
ATAD2B,23748664,23927123,23837893,22682,0.5866574170424326,0.10596595345931595,446
UBXN2A,23927285,24004909,23966097,22583,0.6281651057925772,0.09703426432479127,444
MFSD2B,24010081,24063321,24036701,22198,0.6281651057925772,0.09703426432479127,436
WDCP,24029347,24049575,24039461,22190,0.5866574170424326,0.10596595345931595,436
FKBP1B,24049701,24063681,24056691,22116,0.6030755000578101,0.10223666314039598,435
SF3B6,24067586,24076373,24071979,22006,0.55520869464678,0.1157692948824805,433
FAM228B,24076526,24169640,24123083,21547,0.6281651057925772,0.09703426432479127,423
TP53I3,24077433,24085861,24081647,21871,0.5711642964504566,0.11160354552780019,430
PFN4,24114809,24123464,24119136,21561,0.6030755000578101,0.10223666314039598,424
ENSG00000276087,24124366,24190436,24157401,21383,0.6281651057925772,0.09703426432479127,420
FAM228A,24175053,24200849,24187951,21138,0.6281651057925772,0.09703426432479127,415
ITSN2,24202864,24360536,24281700,20915,0.5403514857208925,0.04986109080274896,411
NCOA1,24491254,24770702,24630978,21322,0.5403514857208925,0.04986109080274896,419
PTRHD1,24789728,24793391,24791559,21502,0.5335876979997688,0.05330664294187427,423
