gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
SCGB1C2,137569,139067,138318,16459,0.34905769453115953,0.09642321160580289,322
DOC2B,142789,181650,162219,17273,0.34905769453115953,0.09642321160580289,338
RPH3AL,212389,386254,299321,21619,0.34905769453115953,0.09642321160580289,425
LIAT1,410325,431062,420693,26877,0.34905769453115953,0.09642321160580289,530
RFLNB,439978,445939,442958,27768,0.34905769453115953,0.09642321160580289,548
VPS53,508503,721717,615110,34261,0.40068215978725863,0.08615849708486291,678
TLCD3A,732412,742968,737690,34901,0.4279685512776043,0.057137469356967785,691
GEMIN4,744421,753999,749210,34790,0.4138628743207307,0.11222991399202854,688
GLOD4,757097,782294,769695,34754,0.45623771534281415,0.057145396373978016,688
MRM3,782353,792509,787431,35073,0.41467221644120705,0.11482953357038277,694
NXN,799310,979776,889543,34968,0.4279685512776043,0.057137469356967785,692
TIMM22,997129,1003671,1000400,36727,0.4279685512776043,0.057137469356967785,727
ABR,1003519,1229738,1116628,36932,0.43496357960457854,0.05598741439940777,731
BHLHA9,1270444,1271815,1271129,37008,0.5165337033183027,0.02372881355932204,733
TRARG1,1279662,1300978,1290320,37095,0.5165337033183027,0.02372881355932204,734
YWHAE,1344275,1400222,1372248,36018,0.5164180830153774,0.017980007789173063,713
CRK,1420689,1463162,1441925,35453,0.5556711758584808,0.018320146074254424,702
MYO1C,1464186,1492686,1478436,35313,0.539426523297491,0.021663217796171766,699
INPP5K,1494577,1516742,1505659,35234,0.5471730835934788,0.01592434411226358,697
PITPNA,1517718,1562792,1540255,34760,0.5165337033183027,0.02372881355932204,688
SLC43A2,1569268,1628886,1599077,34173,0.5165337033183027,0.02372881355932204,676
SCARF1,1633858,1645744,1639801,33826,0.5164180830153774,0.017980007789173063,669
RILP,1646145,1649866,1648005,33683,0.539426523297491,0.021663217796171766,666
PRPF8,1650629,1684867,1667748,33373,0.539426523297491,0.021663217796171766,660
TLCD2,1702816,1710377,1706596,32796,0.539426523297491,0.021663217796171766,648
WDR81,1716523,1738599,1727561,32573,0.539426523297491,0.021663217796171766,644
SERPINF2,1742836,1755265,1749050,32185,0.5165337033183027,0.02372881355932204,636
SERPINF1,1762029,1777565,1769797,31981,0.539426523297491,0.021663217796171766,632
SMYD4,1779485,1830634,1805059,31260,0.5165337033183027,0.02372881355932204,618
RPA1,1829702,1900082,1864892,30505,0.539426523297491,0.021663217796171766,603
RTN4RL1,1934677,2025334,1980005,29655,0.539426523297491,0.021663217796171766,586
DPH1,2030137,2043898,2037017,29908,0.539426523297491,0.021663217796171766,591
OVCA2,2042022,2043425,2042723,29976,0.539426523297491,0.021663217796171766,592
HIC1,2054154,2063241,2058697,30049,0.5164180830153774,0.017980007789173063,593
SMG6,2059839,2303785,2181812,29622,0.4555439935252631,0.019317838816782375,585
SRR,2303383,2325260,2314321,29405,0.4414961267198521,0.020765027322404376,581
TSR1,2322396,2336657,2329526,29433,0.4555439935252631,0.019317838816782375,581
SGSM2,2337498,2381058,2359278,29569,0.4414961267198521,0.020765027322404376,584
MNT,2384073,2401104,2392588,29834,0.4414961267198521,0.020765027322404376,589
METTL16,2405562,2511891,2458726,29703,0.4414961267198521,0.020765027322404376,587
PAFAH1B1,2593183,2685615,2639399,29806,0.4555439935252631,0.019317838816782375,589
CLUH,2689386,2712663,2701024,30253,0.4486067753497515,0.020331440847015506,598
CCDC92B,2720801,2749652,2735226,30458,0.4557752341311135,0.019909502262443445,602
RAP1GAP2,2755705,3037741,2896723,31227,0.5450341079893629,0.35606685926537357,617
OR1D5,3062669,3063607,3063138,30878,0.48074921956295535,0.15427657873701048,610
OR1D2,3088484,3104422,3096453,31171,0.5316221528500406,0.018386108273748737,616
OR1G1,3126610,3127551,3127080,31320,0.5316221528500406,0.018386108273748737,619
OR1P1,3153889,3154882,3154385,31378,0.5316221528500406,0.018386108273748737,620
OR1A2,3197519,3198448,3197983,31346,0.5450341079893629,0.35606685926537357,619
