gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
TUBB8,46888,74163,60525,17829,0.519515224509767,0.20662952987267386,349
ZMYND11,130088,254637,192362,22955,0.519515224509767,0.20662952987267386,452
DIP2C,274201,689668,481934,31622,0.519515224509767,0.20662952987267386,625
LARP4B,806933,931821,869377,33748,0.4729383868418082,0.0750705815923207,667
GTPBP4,988434,1019932,1004183,32541,0.45722458504271896,0.06228293586478347,643
IDI2,1018910,1025859,1022384,32498,0.45722458504271896,0.06228293586478347,642
IDI1,1039152,1049119,1044135,32258,0.42246603184161985,0.07661831426928235,638
WDR37,1049538,1160991,1105264,31922,0.42246603184161985,0.07661831426928235,631
ADARB2,1177313,1737525,1457419,32199,0.3995445820316911,0.16215657921916946,636
PFKP,3066333,3137718,3102025,32172,0.5634197749256652,0.01369622817955112,636
PITRM1,3137728,3172841,3155284,31797,0.563400956001355,0.013657795269454081,628
KLF6,3775996,3785281,3780638,29387,0.5865105950543867,0.023642378762204454,580
AKR1E2,4786629,4848062,4817345,30319,0.5486657382664006,0.12994334592312817,599
AKR1C1,4963253,4983283,4973268,30378,0.5599382739282623,0.11609648176127779,600
AKR1C2,4987775,5018031,5002903,30487,0.5486657382664006,0.12994334592312817,602
AKR1C3,5035354,5107686,5071520,30444,0.5489480221310549,0.1306676286142405,601
AKR1C8,5153920,5185187,5169553,30920,0.5486657382664006,0.12994334592312817,611
AKR1C4,5195462,5218949,5207205,30801,0.5489480221310549,0.1306676286142405,609
UCN3,5364966,5374692,5369829,30507,0.5489480221310549,0.1306676286142405,603
TUBAL3,5393101,5404828,5398964,30643,0.5599382739282623,0.11609648176127779,605
NET1,5412557,5459056,5435806,30666,0.5486657382664006,0.12994334592312817,606
CALML5,5498697,5499570,5499133,30345,0.5489480221310549,0.1306676286142405,599
CALML3,5524961,5526771,5525866,30162,0.5489480221310549,0.1306676286142405,596
ASB13,5638867,5666595,5652731,29342,0.46620121193872555,0.1563962301456534,579
TASOR2,5684731,5763779,5724255,29624,0.41471263502578193,0.055897592197500706,585
GDI2,5765223,5842132,5803677,29627,0.4084271143061463,0.04834635493156316,585
ANKRD16,5861616,5889906,5875761,29307,0.40455041589822727,0.04883334322864095,579
FBH1,5890203,5937594,5913898,29336,0.4084271143061463,0.04834635493156316,579
IL15RA,5943639,5978187,5960913,29526,0.41471263502578193,0.055897592197500706,583
IL2RA,6010689,6062370,6036529,29125,0.41471263502578193,0.055897592197500706,575
RBM17,6089034,6117457,6103245,28667,0.4084271143061463,0.04834635493156316,566
PFKFB3,6144934,6254644,6199789,28728,0.4122661748654447,0.04770071507470495,567
PRKCQ,6427143,6580301,6503722,29946,0.42519477586661153,0.4156492785793565,591
SFMBT2,7158624,7411488,7285056,30407,0.578324362979412,0.03257425324263803,601
ITIH5,7559270,7666998,7613134,28357,0.5606345741277426,0.035475263549276034,560
ITIH2,7703316,7749520,7726418,28623,0.5606345741277426,0.035475263549276034,565
KIN,7750962,7787993,7769477,28739,0.5601829199442958,0.03446161930200988,567
ATP5F1C,7788147,7807815,7797981,28811,0.5923068237419549,0.03160860445029405,569
TAF3,7818497,8016631,7917564,29157,0.4627949866385637,0.1725218709099675,576
GATA3,8045378,8075198,8060288,29203,0.4627949866385637,0.1725218709099675,577
CELF2,10798397,11336675,11067536,26945,0.3651624073167978,0.12587605323253798,531
USP6NL,11460510,11611666,11536088,27789,0.36476720990628175,0.12442814324025872,548
ECHDC3,11742366,11764070,11753218,28183,0.3742519477586662,0.04702549575070819,556
PROSER2,11823339,11872277,11847808,29159,0.3486582106966766,0.17120724170946117,576
UPF2,11920022,12043170,11981596,29506,0.3618502766381874,0.1892786234281933,583
DHTKD1,12068954,12123221,12096087,30456,0.3742519477586662,0.04702549575070819,602
SEC61A2,12129637,12169961,12149799,30740,0.3742519477586662,0.04702549575070819,607
NUDT5,12165330,12195891,12180610,30597,0.3618502766381874,0.1892786234281933,604
CDC123,12195965,12250589,12223277,30363,0.3488463999397794,0.11965250965250968,600
CAMK1D,12349547,12835545,12592546,31053,0.29942790470096725,0.14992186781873335,614
CCDC3,12896625,13099652,12998138,30375,0.3812902254507133,0.04660357387460306,600
OPTN,13099449,13138308,13118878,29735,0.40654522187511766,0.04272292146782482,587
MCM10,13161558,13211110,13186334,29892,0.39651473521773506,0.04492071062358409,590
UCMA,13221766,13234374,13228070,30135,0.381798336407091,0.04820363003480854,595
PHYH,13277796,13302412,13290104,30123,0.39651473521773506,0.04492071062358409,595
SEPHS1,13317428,13348298,13332863,29985,0.40654522187511766,0.04272292146782482,592
BEND7,13438484,13529014,13483749,29940,0.407486168090632,0.045542921109998205,591
PRPF18,13586939,13668445,13627692,29986,0.40654522187511766,0.04272292146782482,592
FRMD4A,13643706,14462142,14052924,29770,0.3930144152960217,0.08597585246119147,588
FAM107B,14518557,14774897,14646727,29617,0.5056268583687756,0.021712328767123278,585
CDNF,14819245,14838575,14828910,29886,0.49704542888328496,0.018689892941389945,590
MSANTD7,14838302,14846999,14842650,29885,0.49704542888328496,0.018689892941389945,590
HSPA14,14838306,14871741,14855023,29926,0.4970830667319055,0.018778916810305725,591
SUV39H2,14878820,14904315,14891567,29796,0.49704542888328496,0.018689892941389945,588
DCLRE1C,14897359,14954432,14925895,29709,0.4970830667319055,0.018778916810305725,587
MEIG1,14959388,14988050,14973719,29729,0.4970830667319055,0.018778916810305725,587
OLAH,15032227,15073853,15053040,29964,0.5060785125522225,0.047729829225892195,592
ACBD7,15075475,15088776,15082125,29932,0.4970830667319055,0.018778916810305725,591
RPP38,15097180,15139818,15118499,29886,0.5060973314765328,0.047778516284063585,590
NMT2,15102584,15168693,15135638,29741,0.4970830667319055,0.018778916810305725,587
FAM171A1,15211643,15371289,15291466,30023,0.5588844141668861,0.01573733823294456,593
ITGA8,15513954,15719922,15616938,28682,0.6090744853024201,0.09916426372122573,566
MINDY3,15778170,15860507,15819338,29082,0.5588844141668861,0.01573733823294456,574
PTER,16436943,16513745,16475344,29815,0.5949602920697052,0.09862671660424467,589
C1QL3,16513734,16521879,16517806,29764,0.5250103504083707,0.061602688117299624,588
RSU1,16590611,16817463,16704037,29034,0.4810305242952312,0.04334714428069437,573
CUBN,16823966,17129811,16976888,28252,0.5573789002220633,0.23022349430607142,558
TRDMT1,17137336,17202054,17169695,28728,0.5611050472354998,0.20237247924080654,567
VIM,17228241,17237593,17232917,28824,0.5611050472354998,0.20237247924080654,569
ST8SIA6,17315421,17454595,17385008,28776,0.5709285257254695,0.2231825716315415,568
HACD1,17589032,17617374,17603203,29421,0.5565508675524107,0.20437803198179302,581
STAM,17644151,17716824,17680487,29506,0.5709285257254695,0.2231825716315415,583
TMEM236,17752201,17800868,17776534,29599,0.5592231548044713,0.22275862068965518,584
MRC1,17809348,17911164,17860256,29405,0.5483458165531258,0.23483578568324326,581
SLC39A12,17951839,18043292,17997565,29767,0.32340321427227225,0.21549123137846515,588
CACNB2,18140424,18543557,18341990,29514,0.376547856524521,0.036901939327618684,583
NSUN6,18545561,18659285,18602423,29513,0.36999887086454136,0.08603646481657753,583
