gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
CHL1,196763,409417,303090,25110,0.707553916218149,0.009421601048231117,495
CNTN6,1092658,1404217,1248437,34177,0.4883322669276224,0.2252041599776645,676
CNTN4,2098813,3057959,2578386,31849,0.5857013813090445,0.05807333691949075,629
IL5RA,3066324,3126613,3096468,31663,0.5236553878580299,0.08209521743845566,626
TRNT1,3126933,3153435,3140184,31448,0.5105574165380706,0.08483714173976195,621
CRBN,3144628,3179727,3162177,31430,0.5149234069780572,0.0839601769911504,621
SUMF1,3700814,4467273,4084043,30653,0.5443562045993451,0.1187341772151898,606
LRRN1,3799431,3849834,3824632,30935,0.5322179984192102,0.03622713878104681,611
SETMAR,4303332,4317265,4310298,29790,0.5443562045993451,0.1187341772151898,588
ITPR1,4493345,4847506,4670425,29902,0.48343934660694793,0.09415859564164641,591
BHLHE40,4979437,4985323,4982380,30018,0.454138281455832,0.13881606181868356,593
ARL8B,5122249,5180911,5151580,31467,0.4608001806616734,0.018611928447994017,622
EDEM1,5187646,5219958,5203802,31658,0.454138281455832,0.13881606181868356,626
GRM7,6770001,7741533,7255767,28497,0.41936090933042264,0.38369254083179005,562
LMCD1,8501807,8574668,8538237,28084,0.45368662727238507,0.21887632750942107,554
SSUH2,8619386,8745040,8682213,27125,0.48229139222402045,0.2445723253989014,535
CAV3,8733802,8841808,8787805,26872,0.48229139222402045,0.2445723253989014,530
OXTR,8750381,8769628,8760004,26798,0.4531785163160074,0.21451580430843556,528
RAD18,8775402,8963773,8869587,26832,0.45312205954307655,0.21435763189689877,529
SRGAP3,8980591,9363053,9171822,26962,0.4621739621363243,0.31123897199846584,532
THUMPD3,9362971,9386791,9374881,25797,0.4580526177123714,0.31448612618198735,508
SETD5,9397615,9479240,9438427,25949,0.47453799540818253,0.30902570233114185,511
LHFPL4,9498361,9553822,9526091,26270,0.4612706537694305,0.03333847023167409,518
MTMR14,9649433,9702393,9675913,27226,0.47039783205991953,0.29709385064789146,537
CPNE9,9703826,9729908,9716867,27584,0.4829500545748805,0.2953169450725803,544
BRPF1,9731729,9748019,9739874,27733,0.4639053031728706,0.01510136532892015,547
OGG1,9749944,9788219,9769081,27937,0.4639053031728706,0.01510136532892015,551
CAMK1,9757347,9769992,9763669,27924,0.4580526177123714,0.31448612618198735,551
TADA3,9779967,9793011,9786489,27966,0.4900636079641687,0.017015878570491222,552
ARPC4,9792495,9807101,9799798,28018,0.4639053031728706,0.01510136532892015,553
ARPC4-TTLL3,9793082,9835401,9814241,28112,0.4871843125446949,0.299710039869518,555
TTLL3,9808086,9855138,9831612,28077,0.47453799540818253,0.30902570233114185,554
RPUSD3,9837849,9844602,9841225,28143,0.4900636079641687,0.017015878570491222,555
CIDEC,9866711,9880255,9873483,28121,0.4639053031728706,0.01510136532892015,555
JAGN1,9890574,9894349,9892461,28136,0.4639053031728706,0.01510136532892015,555
IL17RE,9902612,9916402,9909507,28156,0.4774549286762769,0.03070761014686246,556
IL17RC,9917074,9933630,9925352,28180,0.4651097143287289,0.0188208092485549,556
ENSG00000288550,9917116,9945385,9931250,28207,0.4774549286762769,0.03070761014686246,557
CRELD1,9933793,9945413,9939603,28262,0.4774549286762769,0.03070761014686246,558
PRRT3,9939450,9952408,9945929,28275,0.46573073883096855,0.08642124321062156,558
EMC3,9962682,10011202,9986942,28296,0.46956979939026694,0.2872754491017964,558
FANCD2,10026370,10101932,10064151,27984,0.4800707591554067,0.2945965680905439,552
FANCD2OS,10081317,10108255,10094786,27789,0.46315254620045915,0.30629567600487223,548
BRK1,10115675,10127190,10121432,27664,0.4800707591554067,0.2945965680905439,546
VHL,10141778,10153667,10147722,27576,0.4639053031728706,0.01510136532892015,544
IRAK2,10164919,10243745,10204332,27731,0.4800707591554067,0.2945965680905439,547
TATDN2,10248023,10281218,10264620,27911,0.46956979939026694,0.2872754491017964,551
ENSG00000289763,10249042,10249366,10249204,27835,0.46956979939026694,0.2872754491017964,549
ENSG00000272410,10249372,10285796,10267584,27916,0.4800707591554067,0.2945965680905439,551
GHRL,10285666,10292947,10289306,27958,0.46315254620045915,0.30629567600487223,552
SEC13,10293131,10321112,10307121,27913,0.4639053031728706,0.01510136532892015,551
ATP2B2,10324023,10708007,10516015,26735,0.4717151567616396,0.30076000298040373,527
SLC6A11,10816201,10940714,10878457,25113,0.46315254620045915,0.30629567600487223,495
SLC6A1,10992186,11039247,11015716,25255,0.400259701155482,0.525324384787472,498
HRH1,11137093,11263557,11200325,25758,0.39508449697015313,0.2889701992593899,508
ATG7,11272309,11557665,11414987,26622,0.37082690353419395,0.3197921587151632,525
VGLL4,11556069,11771350,11663709,26318,0.42222138582558616,0.12426588360918304,519
TAMM41,11790442,11846919,11818680,25992,0.4264932816440211,0.10293638908783122,512
SYN2,12004388,12192032,12098210,25008,0.5142082878542663,0.010193741893644618,493
TIMP4,12153068,12158912,12155990,25021,0.5277767322819829,0.013251783893985727,493
PPARG,12287368,12434356,12360862,25235,0.5052692988068802,0.01119230607702322,497
TSEN2,12484421,12541549,12512985,25102,0.5233919229176859,0.012728459530026106,495
MKRN2OS,12514934,12561059,12537996,25250,0.5142082878542663,0.010193741893644618,498
MKRN2,12557057,12586208,12571632,25418,0.48865218864089727,0.01169503121525699,501
RAF1,12582101,12664201,12623151,25716,0.5278143701306034,0.013332246096138946,507
TMEM40,12733528,12769457,12751492,26496,0.4966502314727691,0.010194644133350146,522
CAND2,12796472,12834804,12815638,26746,0.5142082878542663,0.010193741893644618,527
ENSG00000289809,12825768,12871919,12848843,26759,0.49294290338364255,0.011609185662232012,528
RPL32,12834485,12841582,12838033,26773,0.4966502314727691,0.010194644133350146,528
IQSEC1,12897043,13283281,13090162,27420,0.5449772291015845,0.2389445007602637,541
NUP210,13316235,13420322,13368278,27358,0.5449772291015845,0.2389445007602637,540
HDAC11,13479724,13506424,13493074,27123,0.5450148669502051,0.2263339610797238,535
FBLN2,13549125,13638422,13593773,26893,0.5449960480258947,0.23259334006054505,530
WNT7A,13816258,13880071,13848164,26515,0.5449772291015845,0.2389445007602637,523
CHCHD4,14112077,14124870,14118473,26313,0.39745568143324933,0.027975007100255588,519
TMEM43,14125015,14143680,14134347,26299,0.42018894200007517,0.025798791018998266,518
ENSG00000268279,14135217,14148252,14141734,26208,0.39348488840377877,0.027852753689771987,517
XPC,14145147,14178621,14161884,26132,0.42018894200007517,0.025798791018998266,515
LSM3,14178817,14201122,14189969,26097,0.4085023900033874,0.02685478933600488,514
SLC6A6,14402576,14489349,14445962,25532,0.40983853362941763,0.5066231092813033,503
GRIP2,14489107,14556075,14522591,25538,0.39745568143324933,0.027975007100255588,503
CCDC174,14651762,14672659,14662210,25598,0.4582408069554744,0.02563669689369089,504
C3orf20,14675141,14773036,14724088,25850,0.4582408069554744,0.02563669689369089,510
FGD5,14810853,14934571,14872712,25675,0.4614023862396025,0.35708679956050854,506
NR2C2,14947583,15053600,15000591,25517,0.454138281455832,0.025910773426845873,503
MRPS25,15009611,15065339,15037475,25361,0.454138281455832,0.025910773426845873,500
RBSN,15070073,15099163,15084618,25175,0.45436410854755543,0.024387911247130824,496
CAPN7,15206152,15252916,15229534,25310,0.454138281455832,0.025910773426845873,499
SH3BP5,15254353,15341368,15297860,25375,0.454138281455832,0.025910773426845873,500
METTL6,15381275,15440566,15410920,25058,0.454138281455832,0.025910773426845873,494
EAF1,15427598,15450635,15439116,25076,0.44935827468101913,0.3688398772014867,494
ENSG00000293553,15439199,15455940,15447569,25025,0.4582408069554744,0.02563669689369089,493
COLQ,15450133,15521751,15485942,24888,0.4614023862396025,0.35708679956050854,490
HACL1,15560699,15601852,15581275,24952,0.44943355037826027,0.3690437732191892,492
BTD,15601341,15722311,15661826,24969,0.5068877262975648,0.10143850522851527,492
ANKRD28,15667236,15859771,15763503,24712,0.44055101810380515,0.07966133702631246,487
GALNT15,16174680,16231992,16203336,24529,0.5127780496066845,0.4203622511320349,483
DPH3,16257061,16264969,16261015,24743,0.5127780496066845,0.4203622511320349,487
OXNAD1,16265160,16350299,16307729,24860,0.5084308780910082,0.4242402263001378,490
RFTN1,16313574,16514026,16413800,24581,0.5109714328728969,0.26284369243364947,484
DAZL,16586792,16670306,16628549,24468,0.498231021114833,0.2307692307692307,482
PLCL2,16802651,17090604,16946627,23635,0.6093191313184538,0.005319325224538499,465
TBC1D5,17157162,18444817,17800989,22307,0.6292671910873574,0.009012184070083579,439
SATB1,18345377,18445621,18395499,22981,0.45507922767134634,0.021074710347582886,452
KCNH8,19148510,19535642,19342076,24222,0.5187812864616658,0.06023845473004631,477
EFHB,19879472,19947025,19913248,25930,0.43031352327900946,0.3144922904849405,511
RAB5A,19947097,19985175,19966136,26430,0.41680153562422384,0.06001884422110549,521
PP2D1,19979961,20012267,19996114,26499,0.43031352327900946,0.3144922904849405,522
KAT2B,20040446,20154404,20097425,26217,0.41680153562422384,0.06001884422110549,517
SGO1,20160593,20186206,20173399,26358,0.43031352327900946,0.3144922904849405,520
ZNF385D,21412218,22373321,21892769,33557,0.45240694041928564,0.04586005018120989,664
UBE2E2,23203020,23591794,23397407,26517,0.4100831796454513,0.09062108111675791,523
UBE2E1,23805955,23891640,23848797,27273,0.5188753810832174,0.22890177218525595,538
NKIRAS1,23889951,23946591,23918271,26865,0.5059844179306711,0.21724737510867376,530
RPL15,23916591,23924374,23920482,26836,0.5276826376604314,0.2242492734904747,529
NR1D2,23945286,23980617,23962951,26780,0.5189130189318379,0.22900335946248598,528
THRB,24117153,24495756,24306454,26643,0.5061726071737739,0.21777050056806782,525
RARB,24687887,25597932,25142909,29463,0.4835898980014302,0.03221865567958607,582
TOP2B,25597978,25664909,25631443,26664,0.6437389438819676,0.008487072779106727,526
NGLY1,25718944,25790039,25754491,26022,0.6770860777597953,0.004638133725202057,513
OXSM,25782917,25794534,25788725,25875,0.6770484399111748,0.004577184495744291,510
LRRC3B,26622772,26717537,26670154,27074,0.7029620986864391,0.004017394309411358,534
NEK10,27106484,27369460,27237972,26835,0.5241070420414768,0.018577494692144366,529
SLC4A7,27372723,27484420,27428571,25789,0.5152621476156423,0.01883650519031141,508
EOMES,27715949,27722711,27719330,25480,0.5240317663442356,0.018410770406863154,502
CMC1,28241584,28325142,28283363,23542,0.5632880424554932,0.01833522635080318,463
AZI2,28315003,28349050,28332026,23517,0.563664420941699,0.01913099870298313,463
ZCWPW2,28348721,28538122,28443421,23585,0.563664420941699,0.01913099870298313,464
ENSG00000283563,28349178,29767537,29058357,25228,0.3846588129022544,0.06356039503671815,497
RBMS3,28574791,30010391,29292591,26140,0.5436410854755541,0.2828207778782789,515
TGFBR2,30606478,30694249,30650363,25771,0.45466521133652005,0.410730097399984,508
GADL1,30726197,30894661,30810429,25531,0.45961458843012537,0.041946047091844664,503
STT3B,31532638,31637616,31585127,25006,0.45144717527946093,0.042897290418367866,493
OSBPL10,31657912,32077580,31867746,25552,0.4661823930144153,0.25135308360632386,504
ZNF860,31981750,31991723,31986736,25723,0.4661823930144153,0.25135308360632386,507
GPD1L,32105689,32168709,32137199,26699,0.4674244420188942,0.25485540119081385,526
CMTM8,32238679,32370321,32304500,26893,0.4509014264744627,0.20830401125967626,530
CMTM7,32391698,32483067,32437382,26662,0.4573563175128909,0.21891272651530927,526
CMTM6,32481312,32502852,32492082,26921,0.4509014264744627,0.20830401125967626,531
DYNC1LI1,32525974,32570858,32548416,26884,0.4661823930144153,0.25135308360632386,530
CNOT10,32685145,32773875,32729510,26965,0.35646806428544553,0.17730341018672746,532
TRIM71,32817997,32897824,32857910,26456,0.39412473183032853,0.2072460200229772,522
CCR4,32951644,32956349,32953996,26276,0.39412473183032853,0.2072460200229772,518
GLB1,32996609,33097202,33046905,25721,0.39412473183032853,0.2072460200229772,507
TMPPE,33090421,33097146,33093783,25348,0.390342128043961,0.2096613545816733,499
CRTAP,33114014,33147773,33130893,24848,0.3617938198652565,0.4522533728829779,489
SUSD5,33150043,33218810,33184426,24355,0.34865821069667663,0.4591459145914591,480
FBXL2,33277025,33403662,33340343,23493,0.35827468101923293,0.4569882080030931,462
UBP1,33388336,33441371,33414853,23127,0.4381610147163988,0.34907749077490774,455
CLASP2,33496245,33718356,33607300,22792,0.5037637848620572,0.4778392330383479,448
PDCD6IP,33798571,33869707,33834139,22928,0.6573073883096842,0.008605027582334095,451
ARPP21,35638945,35794496,35716720,24470,0.6155293763408483,0.010005454421490428,482
STAC,36380503,36548007,36464255,24377,0.6155293763408483,0.010005454421490428,480
