gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
TUBA3C,19173772,19181824,19177798,32682,0.6755694299919066,0.03433780980456382,646
TPTE2,19422876,19561625,19492250,30864,0.4939877442478899,0.1050949598246896,610
MPHOSPH8,19633659,19673441,19653550,28544,0.5250317955833043,0.09292183830929225,563
PSPC1,19674752,19783019,19728885,27553,0.6100705283847844,0.2888310289100376,544
ZMYM5,19823482,19863649,19843565,27549,0.6103017689906347,0.2893414677911358,543
ZMYM2,19958677,20091829,20025253,27408,0.6270667129147879,0.28003825421665796,541
GJA3,20138255,20161052,20149653,27518,0.6270667129147879,0.28003825421665796,543
GJB2,20187463,20192938,20190200,27503,0.6270667129147879,0.28003825421665796,543
GJB6,20221962,20232365,20227163,27528,0.6190889120129497,0.11703255109765331,543
CRYL1,20403666,20525873,20464769,26826,0.6270667129147879,0.28003825421665796,529
IFT88,20567138,20691444,20629291,27509,0.6021505376344086,0.11344277528263902,543
IL17D,20702127,20723098,20712612,27828,0.6190889120129497,0.11703255109765331,549
EEF1AKMT1,20728731,20773961,20751346,27674,0.8755925540524915,0.001839015419436979,546
XPO4,20777329,20903048,20840188,27705,0.8657070181523875,0.002039647892363845,547
LATS2,20973036,21061586,21017311,27424,0.8755925540524915,0.001839015419436979,541
SAP18,21140119,21149097,21144608,27258,0.8957104867614751,0.0016581456404587537,538
SKA3,21153595,21176552,21165073,27240,0.8957104867614751,0.0016581456404587537,537
MRPL57,21176658,21179084,21177871,27245,0.8957104867614751,0.0016581456404587537,537
ZDHHC20,21348784,21459370,21404077,28055,0.8755925540524915,0.001839015419436979,554
MICU2,21492691,21604181,21548436,28147,0.8957104867614751,0.0016581456404587537,555
FGF9,21671073,21704498,21687785,27550,0.8755925540524915,0.001839015419436979,544
SGCG,23180979,23325162,23253070,29178,0.41634871083362235,0.11803135888501744,576
SACS,23288689,23433763,23361226,28729,0.43895248005549775,0.10945373916549087,567
TNFRSF19,23570370,23676104,23623237,27759,0.5503526419239219,0.5069386909693459,548
MIPEP,23730189,23889400,23809794,27157,0.426292056885189,0.3824902723735407,536
C1QTNF9B,23891099,23897502,23894300,28566,0.480055497745404,0.2369032530629487,564
ENSG00000273167,23979700,24321031,24150365,29490,0.4875708174355416,0.24408872148985147,582
SPATA13,23979805,24307074,24143439,29426,0.480055497745404,0.2369032530629487,581
C1QTNF9,24307166,24322535,24314850,29791,0.480055497745404,0.2369032530629487,588
PARP4,24420931,24512778,24466854,29228,0.4873973869811538,0.2436139028475712,577
ATP12A,24680408,24712472,24696440,29316,0.480055497745404,0.2369032530629487,579
RNF17,24764169,24879921,24822045,28985,0.494970516822754,0.23972039473684212,572
