gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
CHL1,196763,409417,303090,25110,0.7884148456468956,0.00624586366644606,495
CNTN6,1092658,1404217,1248437,34177,0.5247427448259915,0.4095320250161743,676
CNTN4,2098813,3057959,2578386,31849,0.5543993525263037,0.18995232856619004,629
IL5RA,3066324,3126613,3096468,31663,0.468320036998497,0.03995101790907702,626
TRNT1,3126933,3153435,3140184,31448,0.44525378656492093,0.035395408163265314,621
CRBN,3144628,3179727,3162177,31430,0.44525378656492093,0.035395408163265314,621
SUMF1,3700814,4467273,4084043,30653,0.6708289975719736,0.008036739380022962,606
LRRN1,3799431,3849834,3824632,30935,0.6708289975719736,0.008036739380022962,611
SETMAR,4303332,4317265,4310298,29790,0.6708289975719736,0.008036739380022962,588
ITPR1,4493345,4847506,4670425,29902,0.5022545959070411,0.018107476635514028,591
BHLHE40,4979437,4985323,4982380,30018,0.49404555439935244,0.016908850726552183,593
ARL8B,5122249,5180911,5151580,31467,0.5241068331599027,0.01489203276247208,622
EDEM1,5187646,5219958,5203802,31658,0.4646779974563534,0.0363172985027079,626
GRM7,6770001,7741533,7255767,28497,0.49595328939761824,0.3968990493435944,562
LMCD1,8501807,8574668,8538237,28084,0.4832928662273096,0.20898437499999997,554
SSUH2,8619386,8745040,8682213,27125,0.4776274713839751,0.2265281662005593,535
CAV3,8733802,8841808,8787805,26872,0.500578101514626,0.05554655870445346,530
OXTR,8750381,8769628,8760004,26798,0.47606659729448497,0.21278075929238718,528
RAD18,8775402,8963773,8869587,26832,0.47606659729448497,0.21278075929238718,529
SRGAP3,8980591,9363053,9171822,26962,0.530986241183952,0.29256520846169637,532
THUMPD3,9362971,9386791,9374881,25797,0.49398774424789,0.3496960144111686,508
SETD5,9397615,9479240,9438427,25949,0.530986241183952,0.29256520846169637,511
LHFPL4,9498361,9553822,9526091,26270,0.546594982078853,0.3073597426100945,518
MTMR14,9649433,9702393,9675913,27226,0.5283269742166725,0.05638486550399056,537
CPNE9,9703826,9729908,9716867,27584,0.5379812695109261,0.03367217280813216,544
BRPF1,9731729,9748019,9739874,27733,0.5379812695109261,0.03367217280813216,547
OGG1,9749944,9788219,9769081,27937,0.5379812695109261,0.03367217280813216,551
CAMK1,9757347,9769992,9763669,27924,0.5466527922303156,0.30749899477281867,551
TADA3,9779967,9793011,9786489,27966,0.530986241183952,0.29256520846169637,552
ARPC4,9792495,9807101,9799798,28018,0.5379812695109261,0.03367217280813216,553
ARPC4-TTLL3,9793082,9835401,9814241,28112,0.5303503295178634,0.03472022955523674,555
TTLL3,9808086,9855138,9831612,28077,0.530986241183952,0.29256520846169637,554
RPUSD3,9837849,9844602,9841225,28143,0.530986241183952,0.29256520846169637,555
CIDEC,9866711,9880255,9873483,28121,0.5379812695109261,0.03367217280813216,555
JAGN1,9890574,9894349,9892461,28136,0.5379812695109261,0.03367217280813216,555
IL17RE,9902612,9916402,9909507,28156,0.5283269742166725,0.05638486550399056,556
IL17RC,9917074,9933630,9925352,28180,0.5283269742166725,0.05638486550399056,556
ENSG00000288550,9917116,9945385,9931250,28207,0.5303503295178634,0.03472022955523674,557
CRELD1,9933793,9945413,9939603,28262,0.5303503295178634,0.03472022955523674,558
PRRT3,9939450,9952408,9945929,28275,0.5302347092149382,0.010149830836152734,558
EMC3,9962682,10011202,9986942,28296,0.5302347092149382,0.010149830836152734,558
FANCD2,10026370,10101932,10064151,27984,0.5283269742166725,0.05638486550399056,552
FANCD2OS,10081317,10108255,10094786,27789,0.5297722280032374,0.033333333333333354,548
BRK1,10115675,10127190,10121432,27664,0.5283269742166725,0.05638486550399056,546
VHL,10141778,10153667,10147722,27576,0.5379812695109261,0.03367217280813216,544
IRAK2,10164919,10243745,10204332,27731,0.5283269742166725,0.05638486550399056,547
TATDN2,10248023,10281218,10264620,27911,0.5302347092149382,0.010149830836152734,551
ENSG00000289763,10249042,10249366,10249204,27835,0.5460746907156897,0.01007497656982193,549
ENSG00000272410,10249372,10285796,10267584,27916,0.5283269742166725,0.05638486550399056,551
GHRL,10285666,10292947,10289306,27958,0.5302925193664008,0.010269421287906241,552
SEC13,10293131,10321112,10307121,27913,0.5379812695109261,0.03367217280813216,551
ATP2B2,10324023,10708007,10516015,26735,0.5452653485952133,0.0068399452804377555,527
SLC6A11,10816201,10940714,10878457,25113,0.46808879639264644,0.06903081425374422,495
SLC6A1,10992186,11039247,11015716,25255,0.43848999884379697,0.2426035502958579,498
HRH1,11137093,11263557,11200325,25758,0.4593594635217944,0.10047801147227539,508
ATG7,11272309,11557665,11414987,26622,0.47386981153890617,0.10326797385620921,525
VGLL4,11556069,11771350,11663709,26318,0.5036420395421437,0.047387606318347535,519
