gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
DUSP22,291630,351355,321492,21247,0.48577870274020124,0.04539611120038569,417
IRF4,391739,411443,401591,23602,0.48577870274020124,0.04539611120038569,465
EXOC2,485154,693139,589146,28815,0.49358307318765177,0.05355404089581308,569
HUS1B,655939,657100,656519,30126,0.49358307318765177,0.05355404089581308,595
FOXQ1,1312098,1314758,1313428,28103,0.4223031564342698,0.10837537840565092,555
FOXF2,1389576,1395603,1392589,27688,0.3959417273673257,0.11937377690802345,546
FOXC1,1609915,1613897,1611906,27052,0.3959417273673257,0.11937377690802345,534
GMDS,1623806,2245605,1934705,25793,0.33605041045207534,0.4338733431516936,508
MYLK4,2663629,2770330,2716979,28179,0.4658342004856052,0.3355776045357901,556
WRNIP1,2765393,2786952,2776172,28730,0.4660654410914556,0.02346982451134257,567
SERPINB1,2832332,2841959,2837145,29117,0.45837669094693023,0.32699210337401274,575
SERPINB9,2887270,2903309,2895289,29021,0.4658342004856052,0.3355776045357901,573
SERPINB6,2948159,2972165,2960162,29124,0.48780205804139215,0.31793721973094174,575
NQO2,2987987,3019755,3003871,29148,0.4800554977454042,0.19063545150501676,575
RIPK1,3063824,3115187,3089505,28914,0.46768412533240833,0.2595114136964358,571
BPHL,3118374,3153578,3135976,28853,0.49421898485374033,0.3096238938053098,570
TUBB2A,3153497,3157544,3155520,28897,0.46594982078853037,0.33589138134592655,570
TUBB2B,3223324,3231730,3227527,29841,0.49421898485374033,0.3096238938053098,589
PSMG4,3231403,3303373,3267388,29977,0.5487917678344317,0.20941528115075658,592
SLC22A23,3268962,3457050,3363006,29745,0.5440513354144988,0.22112490594431902,587
PXDC1,3722614,3751713,3737163,27955,0.6267198520060123,0.02330085690808781,552
FAM50B,3849373,3851320,3850346,27259,0.626777662157475,0.025921521997621884,538
PRPF4B,4021267,4064983,4043125,27688,0.6437160365360158,0.027410870835768566,546
FAM217A,4049434,4087344,4068389,27704,0.6350445138166263,0.025017576751816276,547
ECI2,4115693,4135597,4125645,27827,0.6267198520060123,0.02330085690808781,549
CDYL,4706159,4955551,4830855,27624,0.5102323968088796,0.09781477627471388,545
RPP40,4994717,5004063,4999390,27451,0.5102323968088796,0.09781477627471388,542
PPP1R3G,5085341,5089487,5087414,27419,0.5102323968088796,0.09781477627471388,541
LYRM4,5103629,5260950,5182289,27232,0.4872239565267662,0.035574018126888235,537
FARS2,5261044,5829192,5545118,26203,0.5474043241993294,0.06418046483366249,517
NRN1,5997999,6007605,6002802,26376,0.5633021158515436,0.061930649426976216,520
F13A1,6144084,6321013,6232548,27125,0.5633021158515436,0.061930649426976236,535
LY86,6588108,6654983,6621545,28929,0.4633483639727135,0.06048529932695717,571
RREB1,7107597,7251980,7179788,28870,0.4578563995837669,0.07196142649199422,570
SSR1,7268306,7347446,7307876,27812,0.4633483639727135,0.06048529932695717,549
CAGE1,7326656,7389742,7358199,27656,0.4578563995837669,0.07196142649199422,546
RIOK1,7389793,7418037,7403915,27584,0.4375072262689328,0.06361299798053982,544
DSP,7541326,7586717,7564021,26962,0.40981616371834895,0.027423051735428954,532
SNRNP48,7590198,7611967,7601082,26941,0.40981616371834895,0.027423051735428954,531
BMP6,7726099,7881728,7803913,27229,0.4097005434154237,0.027104487389453,537
TXNDC5,7881517,7910788,7896152,26873,0.4097005434154237,0.027104487389453,530
BLOC1S5-TXNDC5,7881522,8064364,7972943,26165,0.4097005434154237,0.027104487389453,516
