gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
OR11H12,18601117,18602097,18601607,27621,0.3417852766518993,0.0613728376886271,545
POTEM,18967434,19003752,18985593,29995,0.3638891507210858,0.054621848739495764,592
POTEG,19402486,19434341,19418413,31939,0.15981713639362805,0.509809119830329,631
OR11H2,19712936,19713883,19713409,31041,0.2612875860118767,0.5060975609756098,613
OR4N2,19719015,19830253,19774634,31168,0.26043924969365634,0.5379357484620642,616
OR4Q3,19743571,19749469,19746520,30997,0.26604769535300216,0.5310517529215358,612
OR4M1,19773504,19783696,19778600,31210,0.26067489867093974,0.5039128955427016,617
OR4K3,19868197,19869143,19868670,30388,0.26147610519370346,0.5067658998646821,600
OR4K2,19875142,19883932,19879537,29895,0.27090206428504104,0.5216535433070867,590
OR4K5,19920607,19921578,19921092,29428,0.26067489867093974,0.5039128955427016,581
OR4K1,19930917,19936757,19933837,29393,0.2652464888302385,0.5283747481531229,580
OR4K15,19975591,19976565,19976078,28955,0.26147610519370346,0.5067658998646821,572
OR4Q2,19999913,20004760,20002336,28986,0.2612875860118767,0.5060975609756098,572
OR4K14,20014143,20019307,20016725,29304,0.26147610519370346,0.5067658998646821,579
OR4K13,20029399,20036038,20032718,29872,0.26147610519370346,0.5067658998646821,590
OR4L1,20060045,20060983,20060514,30617,0.26147610519370346,0.5067658998646821,605
OR4K17,20110739,20122199,20116469,32131,0.26147610519370346,0.5067658998646821,635
OR4N5,20138820,20145471,20142145,32693,0.26067489867093974,0.5039128955427016,646
OR11G2,20190896,20201075,20195985,32426,0.26067489867093974,0.5039128955427016,641
OR11H6,20223710,20224702,20224206,32172,0.26043924969365634,0.5379357484620642,636
OR11H7,20229402,20230346,20229874,32052,0.26147610519370346,0.5067658998646821,634
OR11H4,20239286,20244349,20241817,31958,0.27090206428504104,0.5216535433070867,632
TTC5,20256558,20305960,20281259,31666,0.27090206428504104,0.5216535433070867,626
CCNB1IP1,20311368,20333312,20322340,31155,0.27090206428504104,0.5216535433070867,616
PARP2,20343615,20357904,20350759,31095,0.26147610519370346,0.5067658998646821,614
TEP1,20365667,20413501,20389584,30621,0.2612875860118767,0.5060975609756098,605
KLHL33,20425852,20436166,20431009,30200,0.3086059006503911,0.04725609756097562,597
OSGEP,20446401,20455089,20450745,30024,0.32990856819681397,0.042492917847025496,593
APEX1,20455191,20457772,20456481,30009,0.31939862380997264,0.04567969179966978,593
PIP4P1,20457681,20461465,20459573,30010,0.3298614384013573,0.042323357534974314,593
PNP,20461992,20477094,20469543,29928,0.3140258271279102,0.046635514018691586,591
