gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
BET1L,167784,207399,187591,18633,0.38640897286311116,0.06122383459612171,365
SCGB1C1,193078,194575,193826,18809,0.38640897286311116,0.06122383459612171,369
CIMAP1A,196761,200261,198511,18967,0.38640897286311116,0.06122383459612171,372
RIC8A,207708,215113,211410,19394,0.38640897286311116,0.06122383459612171,380
SIRT3,215030,236931,225980,19903,0.38640897286311116,0.06122383459612171,391
PSMD13,236966,252984,244975,20606,0.38640897286311116,0.06122383459612171,405
NLRP6,278407,285388,281897,21721,0.38640897286311116,0.06122383459612171,427
PGGHG,289126,296107,292616,22071,0.38640897286311116,0.06122383459612171,434
IFITM5,298200,299526,298863,22255,0.38640897286311116,0.06122383459612171,438
IFITM2,303655,309397,306526,22503,0.38640897286311116,0.06122383459612171,443
ENSG00000288681,308408,315272,311840,22717,0.38640897286311116,0.06122383459612171,447
IFITM1,310041,315272,312656,22735,0.38640897286311116,0.06122383459612171,447
IFITM3,319676,329475,324575,23053,0.38640897286311116,0.06122383459612171,454
B4GALNT4,369499,382117,375808,24920,0.38640897286311116,0.06122383459612171,491
PKP3,392614,404908,398761,25692,0.38640897286311116,0.06122383459612171,506
SIGIRR,405715,417455,411585,26039,0.38640897286311116,0.06122383459612171,513
ANO9,417933,442011,429972,26543,0.38640897286311116,0.06122383459612171,523
PTDSS2,448268,491399,469833,27645,0.38640897286311116,0.06122383459612171,545
RNH1,494512,507300,500906,28596,0.38640897286311116,0.06122383459612171,564
HRAS,532242,537321,534781,29588,0.38640897286311116,0.06122383459612171,584
LRRC56,537527,554912,546219,29918,0.38640897286311116,0.06122383459612171,591
LMNTD2,554850,560738,557794,30251,0.38640897286311116,0.06122383459612171,598
RASSF7,560404,564025,562214,30442,0.38640897286311116,0.06122383459612171,601
PHRF1,576470,612222,594346,31568,0.41271782904889154,0.03351413074507562,624
IRF7,612553,615983,614268,32543,0.3961948135044602,0.06681840858069338,643
CDHR5,616577,626078,621327,32774,0.38640897286311116,0.06122383459612171,648
SCT,626309,627181,626745,32955,0.38640897286311116,0.06122383459612171,652
DRD4,637269,640706,638987,33198,0.3895705521472393,0.3346446133214127,656
DEAF1,644233,707118,675675,34578,0.4037223832285745,0.052098686318487575,684
EPS8L2,694438,727727,711082,34765,0.577007038277692,0.029704648502055158,688
TMEM80,695591,705028,700309,34704,0.6241296247506493,0.028085056482820593,687
TALDO1,747415,765012,756213,35169,0.5916857992397154,0.09224328983009104,696
GATD1,767220,777488,772354,35180,0.586999887086454,0.09314407875111858,696
CEND1,787115,790113,788614,35306,0.5916857992397154,0.09224328983009104,699
SLC25A22,790475,798281,794378,35392,0.586999887086454,0.09314407875111858,700
PANO1,797511,799190,798350,35308,0.6241296247506493,0.028085056482820593,699
