gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
DEFB125,87250,97094,92172,15151,0.4531408784673867,0.1541641254997628,296
DEFB126,142590,145751,144170,16583,0.4531408784673867,0.1541641254997628,324
DEFB127,157454,159163,158308,16968,0.4531408784673867,0.1541641254997628,332
DEFB128,187853,189711,188782,17770,0.4531408784673867,0.1541641254997628,348
DEFB129,227258,229886,228572,18922,0.4531408784673867,0.1541641254997628,371
DEFB132,257724,261096,259410,19844,0.4531408784673867,0.1541641254997628,389
C20orf96,270863,290778,280820,20457,0.4531408784673867,0.1541641254997628,402
ZCCHC3,297570,300321,298945,20984,0.4531408784673867,0.1541641254997628,412
SOX12,325552,330224,327888,21967,0.4531408784673867,0.1541641254997628,432
NRSN2,346782,359660,353221,22681,0.4531408784673867,0.1541641254997628,446
TRIB3,362835,397559,380197,23458,0.4531408784673867,0.1541641254997628,462
RBCK1,407498,432139,419818,24640,0.4531408784673867,0.1541641254997628,485
TBC1D20,423596,462566,443081,25363,0.4531408784673867,0.1541641254997628,500
CSNK2A1,472498,543835,508166,27328,0.4531408784673867,0.1541641254997628,539
TCF15,604257,610309,607283,28457,0.4371071549550228,0.16144544233081104,562
SRXN1,646615,653200,649907,28435,0.4531408784673867,0.1541641254997628,561
ENSG00000270299,646626,675800,661213,28344,0.43326809439572433,0.14831665150136478,559
SCRT2,661596,675802,668699,28274,0.4413790507734578,0.14541969053813497,558
SLC52A3,760080,776015,768047,27649,0.3957431593210131,0.1752965235173824,545
FAM110A,833715,857463,845589,27053,0.38782039218638265,0.32160437556973587,534
ANGPT4,869900,916334,893117,26615,0.40118182844668593,0.1388101983002833,525
RSPO4,958452,1002311,980381,26201,0.4527268621325605,0.09102346354658111,517
PSMF1,1113240,1189415,1151327,25031,0.5546501561970718,0.06951938449240604,493
TMEM74B,1180561,1185415,1182988,25113,0.5607474876736045,0.09052153968887114,495
C20orf202,1203454,1209076,1206265,25131,0.5453724265121005,0.08869636963696367,495
RAD21L1,1226044,1296421,1261232,24889,0.5607474876736045,0.09373901692021887,490
SNPH,1266280,1309328,1287804,24750,0.5453724265121005,0.08869636963696367,488
SDCBP2,1309909,1329139,1319524,24416,0.5486657382664006,0.1912895462816223,481
ENSG00000274322,1317571,1393096,1355333,24235,0.5592043358801612,0.0688307189865901,477
FKBP1A,1368977,1393164,1381070,24179,0.5592043358801612,0.0688307189865901,476
NSFL1C,1442162,1473842,1458002,23822,0.5607474876736045,0.09373901692021887,469
SIRPB2,1470741,1491587,1481164,23788,0.5453724265121005,0.08869636963696367,468
SIRPD,1534251,1557705,1545978,23995,0.5607474876736045,0.09373901692021887,472
ENSG00000260861,1540144,1620009,1580076,24272,0.5607474876736045,0.09373901692021887,478
SIRPB1,1561385,1620061,1590723,24279,0.5607474876736045,0.09373901692021887,478
SIRPG,1629152,1657779,1643465,24362,0.5592043358801612,0.0688307189865901,480
SIRPA,1894167,1940592,1917379,25277,0.6428732733636946,0.0038600500262483436,498
PDYN,1978757,1994285,1986521,25280,0.6626143249651849,0.003652257214704829,498
STK35,2101827,2177038,2139432,26250,0.6428732733636946,0.0038600500262483436,518
ENSG00000286022,2207328,2341059,2274193,26412,0.6428732733636946,0.0038600500262483436,521
TGM3,2296001,2341079,2318540,26616,0.642967367985246,0.004013832283561816,525
TGM6,2380901,2432753,2406827,26570,0.6625955060408747,0.003622429123132656,524
SNRPB,2461634,2470853,2466243,26407,0.6428732733636946,0.0038600500262483436,521
ENSG00000256566,2467212,2508907,2488059,26288,0.6428732733636946,0.0038600500262483436,518
ZNF343,2481817,2524702,2503259,26225,0.6625955060408747,0.003622429123132656,517
TMC2,2536573,2643580,2590076,26229,0.6331250705709661,0.003983813795915808,517
NOP56,2652593,2658393,2655493,26700,0.4563589145244458,0.0641880438467623,527
IDH3B,2658395,2664219,2661307,26746,0.44642252248861464,0.06043382438232217,527
EBF4,2692780,2760108,2726444,26883,0.46456396552373064,0.06278374487875095,530
CPXM1,2794074,2800627,2797350,26839,0.4563589145244458,0.0641880438467623,529
