gene_name,gstart,gend,midpoint,n_seg,max_h12_500kb,max_h2h1_500kb,n_windows
OR4F5,65419,71585,68502,4369,0.1484117258931096,0.43765206812652085,80
OR4F29,450740,451678,451209,12920,0.37915920444905266,0.05607876712328762,251
OR4F16,685716,686654,686185,18898,0.39098878310868124,0.05364523061663081,370
SAMD11,923923,944575,934249,26777,0.4851069846356866,0.3491975650249029,528
NOC2L,944203,959309,951756,27436,0.4851069846356866,0.3491975650249029,541
KLHL17,960584,965719,963151,27992,0.5052785370911489,0.36966231909951736,552
PLEKHN1,966482,975865,971173,28319,0.5052785370911489,0.36966231909951736,559
PERM1,975198,982117,978657,28684,0.5052785370911489,0.36966231909951736,566
HES4,998962,1000172,999567,29785,0.5052785370911489,0.36966231909951736,588
ISG15,1001138,1014540,1007839,30138,0.4984918465453859,0.3628318584070793,595
AGRN,1020120,1056118,1038119,31511,0.478555943067207,0.3932499051952976,623
RNF223,1070967,1074306,1072636,32636,0.478555943067207,0.3932499051952976,645
C1orf159,1081818,1116361,1099089,33486,0.5052785370911489,0.36966231909951736,662
TTLL10,1173880,1197936,1185908,36142,0.48520124422659994,0.38728053791557693,715
TNFRSF18,1203508,1206592,1205050,36630,0.5052785370911489,0.36966231909951736,725
TNFRSF4,1211326,1214153,1212739,36789,0.478555943067207,0.3932499051952976,728
SDF4,1216931,1232031,1224481,37046,0.4786030728626637,0.36768854617265345,733
B3GALT6,1232237,1235041,1233639,37232,0.4873692148176076,0.35490948985189213,737
C1QTNF12,1242446,1246722,1244584,37468,0.5052785370911489,0.36966231909951736,742
UBE2J2,1253909,1273864,1263886,37937,0.5052785370911489,0.36966231909951736,751
SCNN1D,1280436,1292029,1286232,37977,0.5052785370911489,0.36966231909951736,752
ACAP3,1292390,1309609,1300999,37750,0.4873692148176076,0.35490948985189213,748
PUSL1,1308597,1311677,1310137,37772,0.48520124422659994,0.38728053791557693,748
INTS11,1311585,1324687,1318136,37820,0.4873692148176076,0.35490948985189213,749
CPTP,1324756,1328896,1326826,37483,0.4984918465453859,0.3628318584070793,742
TAS1R3,1331280,1335314,1333297,37457,0.4851069846356866,0.3491975650249029,742
DVL1,1335276,1349418,1342347,37337,0.478555943067207,0.3932499051952976,739
MXRA8,1352689,1361777,1357233,37312,0.478555943067207,0.3932499051952976,739
AURKAIP1,1373730,1375207,1374468,37203,0.4873692148176076,0.35490948985189213,737
CCNL2,1385711,1399335,1392523,37263,0.5052785370911489,0.36966231909951736,738
MRPL20,1401909,1407293,1404601,37269,0.4984918465453859,0.3628318584070793,738
ANKRD65,1418420,1421769,1420094,37144,0.48520124422659994,0.38728053791557693,735
TMEM88B,1425871,1430255,1428063,37101,0.478555943067207,0.3932499051952976,735
VWA1,1434861,1442882,1438871,37007,0.5052785370911489,0.36966231909951736,733
ATAD3C,1449689,1470163,1459926,36880,0.4984918465453859,0.3628318584070793,730
ATAD3B,1471765,1497848,1484806,37032,0.5052785370911489,0.36966231909951736,733
ATAD3A,1512162,1534685,1523423,36982,0.4873692148176076,0.35490948985189213,732
TMEM240,1534778,1540624,1537701,36987,0.4873692148176076,0.35490948985189213,732
SSU72,1541673,1574863,1558268,36861,0.4873692148176076,0.35490948985189213,730
FNDC10,1598012,1600135,1599073,37101,0.48520124422659994,0.38728053791557693,735
MIB2,1615454,1630605,1623029,37220,0.4873692148176076,0.35490948985189213,737
MMP23B,1632163,1635263,1633713,37058,0.478555943067207,0.3932499051952976,734
CDK11B,1635225,1659012,1647118,36980,0.4984918465453859,0.3628318584070793,732
SLC35E2B,1659529,1692795,1676162,36642,0.478555943067207,0.3932499051952976,725
CDK11A,1702379,1724357,1713368,36553,0.4984918465453859,0.3628318584070793,724
NADK,1751232,1780457,1765844,36135,0.48520124422659994,0.38728053791557693,715
GNB1,1785285,1892292,1838788,36037,0.4984918465453859,0.3628318584070793,713
CALML6,1915108,1917296,1916202,35966,0.41068903760957665,0.24989858012170396,712
TMEM52,1917590,1919279,1918434,35955,0.41068903760957665,0.24989858012170396,712
